# Instrument-source: 'cylinder.instr'
# Date: Wed May 06 09 52 2026
# Ncount: 1000000000
# Numpoints: 9
# Param: thickness = 0.001
# type: multiarray_1d(9)
# title: Scan of thickness
# xlabel: 'thickness'
# ylabel: 'Intensity'
# xvars: thickness
# yvars: (before_I,before_ERR) (after_I,after_ERR) (mon_4pi_I,mon_4pi_ERR)
# xlimits: 0.001 0.003
# filename: mccode.dat
# variables: thickness before_I before_ERR after_I after_ERR mon_4pi_I mon_4pi_ERR
0.001 0.000510315 1.61376e-08 3.3026e-07 4.10571e-10 0.000423069 1.43223e-08
0.00125 0.000510315 1.61376e-08 3.29159e-07 4.09886e-10 0.000402425 1.38799e-08
0.0015 0.000510315 1.61376e-08 3.29622e-07 4.10175e-10 0.000382361 1.34424e-08
0.00175 0.000510315 1.61376e-08 3.2955e-07 4.1013e-10 0.000362905 1.30097e-08
0.002 0.000510315 1.61376e-08 3.29442e-07 4.10063e-10 0.000344102 1.25824e-08
0.00225 0.000510315 1.61376e-08 3.30073e-07 4.10455e-10 0.000325941 1.21599e-08
0.0025 0.000510315 1.61376e-08 3.30288e-07 4.10589e-10 0.000308475 1.17435e-08
0.00275 0.000510315 1.61376e-08 3.29787e-07 4.10277e-10 0.000291673 1.13322e-08
0.003 0.000510315 1.61376e-08 3.29981e-07 4.10398e-10 0.000275578 1.09272e-08
