# Instrument-source: 'cylinder.instr'
# Date: Wed May 13 15 42 2026
# Ncount: 10000000000
# Numpoints: 22
# Param: thickness = 0.000001
# type: multiarray_1d(22)
# title: Scan of thickness
# xlabel: 'thickness'
# ylabel: 'Intensity'
# xvars: thickness
# yvars: (before_I,before_ERR) (after_I,after_ERR) (mon_4pi_I,mon_4pi_ERR)
# list: ['0.000001', '0.0001']
# xlimits: 0.000001 0.0001
# filename: mccode.dat
# variables: thickness before_I before_ERR after_I after_ERR mon_4pi_I mon_4pi_ERR
0.000001 0.000106702 1.06702e-09 1.70328e-06 1.34816e-10 0.000106674 1.06683e-09
0.000005714285714285714285714285714 0.000106702 1.06702e-09 1.70325e-06 1.34815e-10 0.000106547 1.06601e-09
0.00001042857142857142857142857143 0.000106702 1.06702e-09 1.70311e-06 1.3481e-10 0.000106426 1.06521e-09
0.00001514285714285714285714285714 0.000106702 1.06702e-09 1.70342e-06 1.34822e-10 0.000106306 1.06443e-09
0.00001985714285714285714285714286 0.000106702 1.06702e-09 1.70316e-06 1.34812e-10 0.000106188 1.06365e-09
0.00002457142857142857142857142857 0.000106702 1.06702e-09 1.70336e-06 1.3482e-10 0.000106069 1.06288e-09
0.00002928571428571428571428571429 0.000106702 1.06702e-09 1.7034e-06 1.34821e-10 0.000105951 1.0621e-09
0.000034 0.000106702 1.06702e-09 1.70313e-06 1.34811e-10 0.000105833 1.06133e-09
0.00003871428571428571428571428571 0.000106702 1.06702e-09 1.70322e-06 1.34814e-10 0.000105715 1.06056e-09
0.00004342857142857142857142857143 0.000106702 1.06702e-09 1.70315e-06 1.34811e-10 0.000105597 1.05978e-09
0.00004814285714285714285714285714 0.000106702 1.06702e-09 1.70326e-06 1.34816e-10 0.000105478 1.05901e-09
0.00005285714285714285714285714286 0.000106702 1.06702e-09 1.70307e-06 1.34808e-10 0.000105359 1.05823e-09
0.00005757142857142857142857142857 0.000106702 1.06702e-09 1.70327e-06 1.34816e-10 0.000105241 1.05746e-09
0.00006228571428571428571428571429 0.000106702 1.06702e-09 1.70333e-06 1.34819e-10 0.000105123 1.05668e-09
0.000067 0.000106702 1.06702e-09 1.70309e-06 1.34809e-10 0.000105004 1.05591e-09
0.00007171428571428571428571428571 0.000106702 1.06702e-09 1.70321e-06 1.34814e-10 0.000104885 1.05513e-09
0.00007642857142857142857142857143 0.000106702 1.06702e-09 1.70316e-06 1.34812e-10 0.000104767 1.05435e-09
0.00008114285714285714285714285714 0.000106702 1.06702e-09 1.70337e-06 1.3482e-10 0.000104648 1.05357e-09
0.00008585714285714285714285714286 0.000106702 1.06702e-09 1.70311e-06 1.3481e-10 0.000104529 1.0528e-09
0.00009057142857142857142857142857 0.000106702 1.06702e-09 1.70302e-06 1.34806e-10 0.00010441 1.05202e-09
0.00009528571428571428571428571429 0.000106702 1.06702e-09 1.70314e-06 1.34811e-10 0.000104291 1.05124e-09
0.000100 0.000106702 1.06702e-09 1.70346e-06 1.34823e-10 0.000104172 1.05046e-09
