# Instrument-source: 'FullInstrument_v5_working.instr'
# Date: Fri May 22 10 52 2026
# Ncount: 10000000
# Numpoints: 11
# Param: sampleThickness = 1e-6
# type: multiarray_1d(11)
# title: Scan of sampleThickness
# xlabel: 'sampleThickness'
# ylabel: 'Intensity'
# xvars: sampleThickness
# yvars: (StartOfGuideMonitor_I,StartOfGuideMonitor_ERR) (EndOfInsertPSD_I,EndOfInsertPSD_ERR) (E2PSD_I,E2PSD_ERR) (C1End_I,C1End_ERR) (E3aEnd_I,E3aEnd_ERR) (E3bEnd_I,E3bEnd_ERR) (SlitMonitor_I,SlitMonitor_ERR) (sample_flux_before_I,sample_flux_before_ERR) (asymmetry_4PI_test_I,asymmetry_4PI_test_ERR) (sample_flux_after_unscattered_I,sample_flux_after_unscattered_ERR) (sample_cylinder_monitor_I,sample_cylinder_monitor_ERR) (sample_spherical_monitor_I,sample_spherical_monitor_ERR) (BackEndMonitor_I,BackEndMonitor_ERR)
# list: ['1e-6', '0.004']
# xlimits: 0.004 1e-6
# filename: mccode.dat
# variables: sampleThickness StartOfGuideMonitor_I StartOfGuideMonitor_ERR EndOfInsertPSD_I EndOfInsertPSD_ERR E2PSD_I E2PSD_ERR C1End_I C1End_ERR E3aEnd_I E3aEnd_ERR E3bEnd_I E3bEnd_ERR SlitMonitor_I SlitMonitor_ERR sample_flux_before_I sample_flux_before_ERR asymmetry_4PI_test_I asymmetry_4PI_test_ERR sample_flux_after_unscattered_I sample_flux_after_unscattered_ERR sample_cylinder_monitor_I sample_cylinder_monitor_ERR sample_spherical_monitor_I sample_spherical_monitor_ERR BackEndMonitor_I BackEndMonitor_ERR
0.000001 1590660000.0 503088.0 849297000.0 339301.0 685353000.0 294567.0 475558000.0 243387.0 463627000.0 238687.0 331850000.0 191716.0 45989300.0 73709.2 45989300.0 73709.2 45989300.0 7370.92 35508600.0 6488.26 35510800.0 6488.26 35510900.0 6488.26 45.3198 0.559794
0.0004009 1590690000.0 503096.0 849470000.0 339348.0 685540000.0 294628.0 475766000.0 243461.0 463812000.0 238750.0 332030000.0 191788.0 46090400.0 73778.3 46090400.0 73778.3 46090400.0 7377.82 35586000.0 6492.96 36102000.0 6498.62 36144100.0 6499.11 9818.85 32.3806
0.0008008 1590680000.0 503095.0 849644000.0 339374.0 685718000.0 294640.0 475766000.0 243408.0 463801000.0 238696.0 331875000.0 191684.0 46088300.0 73770.8 46088300.0 73770.8 46088300.0 7377.08 35501100.0 6482.33 36332300.0 6493.04 36400300.0 6493.97 15279.1 44.2447
0.0012007 1590680000.0 503095.0 849971000.0 339443.0 685918000.0 294681.0 475767000.0 243417.0 463787000.0 238698.0 331958000.0 191738.0 46046000.0 73746.1 46046000.0 73746.1 46046000.0 7374.61 35547500.0 6490.69 36574200.0 6504.98 36659200.0 6506.23 18386.1 51.3081
0.0016006 1590660000.0 503088.0 850067000.0 339466.0 685995000.0 294715.0 476081000.0 243520.0 464125000.0 238814.0 332184000.0 191823.0 45999300.0 73716.8 45999300.0 73716.8 45999300.0 7371.68 35423700.0 6478.96 36594100.0 6496.22 36692800.0 6497.75 20430.0 56.3135
0.0020005 1590680000.0 503095.0 849634000.0 339371.0 685588000.0 294616.0 475600000.0 243375.0 463644000.0 238667.0 331770000.0 191674.0 45912600.0 73624.0 45912600.0 73624.0 45912600.0 7362.4 35418300.0 6476.49 36662500.0 6495.49 36769600.0 6497.2 21412.2 59.0676
0.0024004 1590680000.0 503096.0 849889000.0 339424.0 685913000.0 294662.0 475559000.0 243364.0 463606000.0 238658.0 331791000.0 191694.0 45902800.0 73662.0 45902800.0 73662.0 45902800.0 7366.2 35405700.0 6479.53 36705900.0 6499.98 36819700.0 6501.85 21829.5 60.6019
0.0028003 1590670000.0 503091.0 849722000.0 339397.0 685781000.0 294665.0 475675000.0 243410.0 463735000.0 238710.0 331967000.0 191762.0 46082400.0 73800.4 46082400.0 73800.4 46082400.0 7380.04 35532100.0 6490.17 36870000.0 6511.61 36989400.0 6513.6 22001.4 61.4307
0.0032002 1590670000.0 503091.0 849837000.0 339423.0 685893000.0 294681.0 475865000.0 243451.0 463901000.0 238739.0 331964000.0 191747.0 46152400.0 73851.0 46152400.0 73851.0 46152400.0 7385.1 35614300.0 6498.31 36971600.0 6520.37 37094700.0 6522.46 21887.4 61.6819
0.0036001 1590680000.0 503093.0 849808000.0 339406.0 685857000.0 294667.0 475697000.0 243414.0 463745000.0 238706.0 331831000.0 191693.0 45968300.0 73683.3 45968300.0 73683.3 45968300.0 7368.33 35437700.0 6480.57 36801100.0 6503.05 36926100.0 6505.19 21403.7 60.985
0.004000 1590670000.0 503090.0 850220000.0 339474.0 686091000.0 294705.0 475799000.0 243402.0 463833000.0 238690.0 331887000.0 191684.0 45900500.0 73610.9 45900500.0 73610.9 45900500.0 7361.09 35422800.0 6477.63 36782700.0 6500.36 36908900.0 6502.53 20947.5 60.6101
