# binned cylinder monitor
# nr=180 ny=90
# radius=1 yheight=5
# n_history=100000000
# columns: ix,iy,I,sigma
# phi in [-180, 180] deg
# y in [-2.5, 2.5] m
# hits_total=3528918 hits_in=3528918
# columns: ix,iy,I,sigma
67,0,7.76723549716e-10,1.49480549026e-10
68,0,6.04258775843e-10,1.3186010301e-10
69,0,6.33038536039e-10,1.34964292829e-10
70,0,6.61888338687e-10,1.38013276235e-10
71,0,5.75563947142e-10,1.28700025071e-10
72,0,6.61696239965e-10,1.37973239593e-10
73,0,5.46517229187e-10,1.2537969472e-10
74,0,6.90510272607e-10,1.40949849348e-10
75,0,8.34486856261e-10,1.54960339953e-10
76,0,4.6035870323e-10,1.15089714444e-10
77,0,4.89091590931e-10,1.18622155814e-10
78,0,7.48092648559e-10,1.46713075109e-10
79,0,7.76709336093e-10,1.49477825679e-10
80,0,8.63081980268e-10,1.57576524994e-10
81,0,7.1916393037e-10,1.43832828245e-10
82,0,5.46755355814e-10,1.25434304168e-10
83,0,6.61552560219e-10,1.37943279403e-10
84,0,7.19290960417e-10,1.43858231168e-10
85,0,8.91915942094e-10,1.60192869256e-10
86,0,6.90559820352e-10,1.40959953449e-10
87,0,6.90716093181e-10,1.40991845445e-10
88,0,4.60512239173e-10,1.15128068769e-10
89,0,6.90511972208e-10,1.40950195674e-10
90,0,9.78282733281e-10,1.67774139664e-10
91,0,8.05692497707e-10,1.52261602969e-10
92,0,6.04370962001e-10,1.31884565531e-10
93,0,7.47991213446e-10,1.46693181174e-10
94,0,6.9061798884e-10,1.40971827808e-10
95,0,4.89136188405e-10,1.18632985612e-10
96,0,6.61675354877e-10,1.37968888867e-10
97,0,7.19182679315e-10,1.4383658097e-10
98,0,6.90627453205e-10,1.40973788161e-10
99,0,5.75462387726e-10,1.28677319992e-10
100,0,6.04256899382e-10,1.31859693064e-10
101,0,8.05384241223e-10,1.52203347034e-10
102,0,8.3447698102e-10,1.54958516476e-10
103,0,6.90322241343e-10,1.40911473776e-10
104,0,7.19323228767e-10,1.43864677304e-10
105,0,6.32937661316e-10,1.34942795982e-10
106,0,4.31632201264e-10,1.1144697857e-10
107,0,7.19297529632e-10,1.43859546687e-10
108,0,7.48234602822e-10,1.46740898689e-10
109,0,9.78256022177e-10,1.67769558368e-10
110,0,7.48072409869e-10,1.46709104933e-10
111,0,6.0410903974e-10,1.31827426853e-10
112,0,7.7691495668e-10,1.49517391637e-10
113,0,6.61700921723e-10,1.37974222728e-10
114,0,9.49401312573e-10,1.6526958797e-10
115,0,7.19120688059e-10,1.43824184541e-10
116,0,7.4829103279e-10,1.46751961673e-10
117,0,6.04285662911e-10,1.31865956145e-10
118,0,9.20687291935e-10,1.62756099099e-10
119,0,6.9033534772e-10,1.40914158176e-10
120,0,4.31586171189e-10,1.11435098513e-10
121,0,8.05611498134e-10,1.52246286021e-10
122,0,6.90544835936e-10,1.40956899353e-10
123,0,8.63112876795e-10,1.57582162833e-10
124,0,8.34284074883e-10,1.54922690063e-10
125,0,8.34315122289e-10,1.5492846584e-10
126,0,6.614878673e-10,1.37929798993e-10
127,0,7.19225703296e-10,1.43845173479e-10
128,0,7.19366121645e-10,1.43873260206e-10
129,0,7.76754208806e-10,1.49486441473e-10
130,0,6.33073685758e-10,1.34971789859e-10
131,0,6.61733462858e-10,1.37981002824e-10
132,0,6.90412879101e-10,1.40929960698e-10
133,0,6.04182232011e-10,1.31843400296e-10
134,0,5.46733777418e-10,1.25429351314e-10
135,0,7.48167827507e-10,1.46727824718e-10
136,0,1.06489395823e-09,1.75067508305e-10
137,0,5.17905043705e-10,1.22071420946e-10
138,0,8.3436662256e-10,1.54938025108e-10
139,0,7.19380999029e-10,1.43876212784e-10
140,0,4.89140653545e-10,1.18634045189e-10
141,0,6.90528630425e-10,1.40953594071e-10
142,0,6.61623189041e-10,1.3795802785e-10
143,0,5.75464492672e-10,1.28677798295e-10
144,0,8.05462226836e-10,1.52218085628e-10
145,0,6.9046497048e-10,1.40940612082e-10
146,0,8.05754138942e-10,1.52273254338e-10
147,0,8.92125414218e-10,1.60230477808e-10
148,0,7.19469538279e-10,1.43893924021e-10
149,0,7.48261919774e-10,1.46746261667e-10
150,0,1.03586361874e-09,1.72643972631e-10
151,0,1.00698766791e-09,1.7021201691e-10
152,0,8.34411269507e-10,1.54946331391e-10
153,0,6.33141262508e-10,1.34986189107e-10
154,0,8.63198757751e-10,1.57597844888e-10
155,0,8.91950002038e-10,1.60198985559e-10
156,0,8.63240533825e-10,1.57605457522e-10
157,0,5.17887016269e-10,1.22067159329e-10
158,0,1.00686669549e-09,1.70191610904e-10
159,0,6.04264122455e-10,1.31861279882e-10
160,0,8.34336643866e-10,1.54932459076e-10
161,0,6.617320205e-10,1.37980708289e-10
162,0,7.19353177404e-10,1.43870681931e-10
163,0,8.63217256119e-10,1.57601210044e-10
164,0,7.76823348915e-10,1.49499751457e-10
165,0,6.9070380808e-10,1.4098935268e-10
166,0,8.05637513785e-10,1.5225121189e-10
167,0,7.48075365843e-10,1.46709672499e-10
168,0,8.63277191712e-10,1.57612166425e-10
169,0,6.90645298657e-10,1.40977407949e-10
170,0,6.61885389608e-10,1.38012668971e-10
171,0,9.20774372775e-10,1.62771504657e-10
172,0,7.76848933382e-10,1.49504684156e-10
173,0,5.75359104186e-10,1.28654237704e-10
174,0,7.77102192914e-10,1.49553406496e-10
175,0,1.00724012523e-09,1.70254688699e-10
176,0,6.33190475247e-10,1.34996686477e-10
177,0,7.77172339261e-10,1.49566902401e-10
178,0,4.89106351002e-10,1.18625734407e-10
179,0,8.34321042219e-10,1.54929564074e-10
0,1,7.76923918311e-10,1.49519107914e-10
1,1,6.90554528271e-10,1.40958885637e-10
2,1,1.20855302455e-09,1.86483815624e-10
3,1,6.04284944468e-10,1.31865813361e-10
4,1,6.90372871094e-10,1.40921815567e-10
5,1,1.09340504313e-09,1.77373769446e-10
6,1,8.9181681781e-10,1.60175086809e-10
7,1,8.63090812852e-10,1.57578147227e-10
8,1,9.49699657398e-10,1.65321510752e-10
9,1,9.20668290779e-10,1.62752737656e-10
10,1,7.47907035883e-10,1.46676659547e-10
11,1,7.1940350012e-10,1.43880727828e-10
12,1,6.33151189688e-10,1.34988298784e-10
13,1,1.1796353829e-09,1.84228130021e-10
14,1,6.90469716252e-10,1.40941569474e-10
15,1,6.61623005848e-10,1.37957957998e-10
16,1,6.6189919911e-10,1.38015541188e-10
17,1,6.61863115322e-10,1.38008023623e-10
18,1,9.78360555535e-10,1.67787488687e-10
19,1,7.19309235782e-10,1.43861871563e-10
20,1,9.49461304044e-10,1.65280038071e-10
21,1,8.34385585748e-10,1.54941550257e-10
22,1,1.00713379654e-09,1.70236712672e-10
23,1,9.20694790162e-10,1.62757407277e-10
24,1,8.63164063404e-10,1.57591510842e-10
25,1,1.06445691889e-09,1.74995683439e-10
26,1,9.49394889751e-10,1.65268473114e-10
27,1,7.48191201465e-10,1.46732387128e-10
28,1,7.76993161729e-10,1.49532428352e-10
29,1,7.48326841534e-10,1.46758993658e-10
30,1,8.34311916021e-10,1.54927875143e-10
31,1,4.0284023177e-10,1.07663591978e-10
32,1,7.47942631249e-10,1.46683651042e-10
33,1,9.78257976911e-10,1.67769898837e-10
34,1,8.34453116309e-10,1.54954099498e-10
35,1,6.90572066368e-10,1.40962450857e-10
36,1,8.63129384882e-10,1.57585183493e-10
37,1,9.49808825265e-10,1.65340513398e-10
38,1,6.33062826447e-10,1.34969478528e-10
39,1,7.48179405286e-10,1.46730082923e-10
40,1,7.76970714149e-10,1.49528101713e-10
41,1,5.75560217699e-10,1.28699187676e-10
42,1,7.19330758324e-10,1.43866177297e-10
43,1,5.75370950984e-10,1.28656869407e-10
44,1,6.61650231634e-10,1.37963631947e-10
45,1,1.03585671357e-09,1.72642829147e-10
46,1,8.63034443204e-10,1.57567854979e-10
47,1,7.76990132401e-10,1.49531840364e-10
48,1,8.05696908296e-10,1.52262426342e-10
49,1,5.75549146394e-10,1.28696723741e-10
50,1,6.90604436133e-10,1.40969060902e-10
51,1,9.49600089597e-10,1.65304196801e-10
52,1,8.63203996534e-10,1.57598800438e-10
53,1,8.63127045477e-10,1.57584762065e-10
54,1,6.33141317026e-10,1.34986201589e-10
55,1,8.05720219335e-10,1.52266833142e-10
56,1,6.33043616223e-10,1.34965381995e-10
57,1,7.19453939385e-10,1.43890808908e-10
58,1,5.17747420755e-10,1.22034283785e-10
59,1,8.34504523084e-10,1.54963629133e-10
60,1,8.63230321823e-10,1.57603604524e-10
61,1,8.91935543438e-10,1.60196390054e-10
62,1,6.32857015784e-10,1.34925618879e-10
63,1,7.48138274842e-10,1.46722009995e-10
64,1,5.46566207234e-10,1.25390909346e-10
65,1,7.48014248604e-10,1.46697698758e-10
66,1,8.0538738124e-10,1.52203960359e-10
67,1,7.76799295979e-10,1.49495113936e-10
68,1,5.75358644169e-10,1.28654146289e-10
69,1,6.33209929652e-10,1.35000830202e-10
70,1,8.05498599891e-10,1.52224955306e-10
71,1,7.76895961261e-10,1.49513717624e-10
72,1,1.12220854138e-09,1.7969721191e-10
73,1,1.20864892217e-09,1.86498614875e-10
74,1,9.78308759978e-10,1.67778596202e-10
75,1,5.4666347534e-10,1.25413236271e-10
76,1,6.61790166996e-10,1.37992814925e-10
77,1,6.04206790315e-10,1.31848759004e-10
78,1,8.05682634582e-10,1.5225972518e-10
79,1,7.76897561638e-10,1.49514039027e-10
80,1,1.03608301979e-09,1.72680531929e-10
81,1,7.76920968732e-10,1.49518540389e-10
82,1,5.46760762462e-10,1.2543554723e-10
83,1,9.20863618895e-10,1.62787254731e-10
84,1,6.61719193091e-10,1.37978014608e-10
85,1,8.34344206339e-10,1.54933860704e-10
86,1,6.90588079699e-10,1.40965728675e-10
87,1,1.03584522052e-09,1.726409007e-10
88,1,9.20857006324e-10,1.62786091548e-10
89,1,8.92006781085e-10,1.60209176249e-10
90,1,5.17882877278e-10,1.22066203306e-10
91,1,6.61825562088e-10,1.3800020952e-10
92,1,8.05595655612e-10,1.52243295759e-10
93,1,6.04204176889e-10,1.31848193652e-10
94,1,8.34513231679e-10,1.54965236073e-10
95,1,8.34485520431e-10,1.54960094865e-10
96,1,6.61835661459e-10,1.38002299415e-10
97,1,6.90443308972e-10,1.40936187556e-10
98,1,5.17749015926e-10,1.2203465042e-10
99,1,5.17973315535e-10,1.22087504158e-10
100,1,7.76815212921e-10,1.49498203093e-10
101,1,8.91807349545e-10,1.60173374628e-10
102,1,7.770229991e-10,1.49538166621e-10
103,1,6.32980135845e-10,1.34951837538e-10
104,1,7.77143746229e-10,1.49561400196e-10
105,1,6.90610622243e-10,1.40970335811e-10
106,1,5.17864565843e-10,1.22061869304e-10
107,1,6.33034837031e-10,1.34963524512e-10
108,1,7.48026033718e-10,1.46700036691e-10
109,1,5.75182602569e-10,1.28614773125e-10
110,1,6.90482113777e-10,1.40944093827e-10
111,1,7.19482585382e-10,1.43896537875e-10
112,1,1.03591156504e-09,1.72651960966e-10
113,1,7.19381525363e-10,1.4387632675e-10
114,1,6.04344944362e-10,1.31878895831e-10
115,1,7.76781506964e-10,1.49491710528e-10
116,1,6.61704646344e-10,1.37974997196e-10
117,1,8.34298116257e-10,1.54925314169e-10
118,1,1.06475180727e-09,1.75044151347e-10
119,1,4.6050248921e-10,1.15125635151e-10
120,1,6.33030614496e-10,1.34962609584e-10
121,1,5.46789193958e-10,1.25442068611e-10
122,1,7.19284537546e-10,1.43856931607e-10
123,1,7.19467752653e-10,1.43893576254e-10
124,1,8.34574421508e-10,1.54976603152e-10
125,1,7.4807870707e-10,1.46710335167e-10
126,1,7.48183522442e-10,1.46730879167e-10
127,1,8.63192910079e-10,1.57596778501e-10
128,1,8.05669054674e-10,1.52257182994e-10
129,1,6.04111963952e-10,1.31828053234e-10
130,1,5.75563567209e-10,1.28699950172e-10
131,1,6.04209989594e-10,1.31849453636e-10
132,1,7.76827910547e-10,1.49500630377e-10
133,1,8.34190607354e-10,1.54905372486e-10
134,1,7.48192144144e-10,1.46732572203e-10
135,1,1.15084265271e-09,1.81964243345e-10
136,1,7.76954990956e-10,1.49525099001e-10
137,1,6.61767329722e-10,1.3798804565e-10
138,1,8.0551898575e-10,1.52228835386e-10
139,1,8.34347347433e-10,1.5493445601e-10
140,1,8.345471694e-10,1.54971548452e-10
141,1,8.92054966549e-10,1.60217827877e-10
142,1,9.49539378862e-10,1.65293627014e-10
143,1,8.05520512313e-10,1.52229103178e-10
144,1,7.76913946292e-10,1.49517197364e-10
145,1,1.23723118928e-09,1.88676031982e-10
146,1,9.20523831558e-10,1.62727202073e-10
147,1,7.48054372007e-10,1.46705578618e-10
148,1,8.63120434462e-10,1.57583538087e-10
149,1,8.05715921832e-10,1.52266015628e-10
150,1,8.34420303681e-10,1.54947984912e-10
151,1,7.48211082422e-10,1.46736282621e-10
152,1,1.12227401754e-09,1.79707708924e-10
153,1,1.03574053434e-09,1.72623479589e-10
154,1,6.9042216896e-10,1.40931879158e-10
155,1,1.03585335665e-09,1.72642265382e-10
156,1,8.05538203549e-10,1.52232448798e-10
157,1,7.76997905761e-10,1.49533353415e-10
158,1,9.49658055392e-10,1.65314283933e-10
159,1,7.1929034884e-10,1.43858103072e-10
160,1,5.17786064096e-10,1.22043399392e-10
161,1,8.34565850475e-10,1.54975011798e-10
162,1,8.05711156339e-10,1.52265130625e-10
163,1,7.76828036866e-10,1.49500656362e-10
164,1,6.90680428297e-10,1.40984575338e-10
165,1,8.05772294287e-10,1.52276690092e-10
166,1,1.03590755116e-09,1.72651312502e-10
167,1,7.19416285651e-10,1.43883297972e-10
168,1,6.61692739478e-10,1.37972509413e-10
169,1,7.19280295282e-10,1.43856097135e-10
170,1,7.77019696474e-10,1.4953754496e-10
171,1,5.75485072365e-10,1.28682401295e-10
172,1,6.6189900952e-10,1.38015505032e-10
173,1,1.03596218708e-09,1.72660392348e-10
174,1,9.49594520549e-10,1.6530321591e-10
175,1,9.49506698952e-10,1.6528793237e-10
176,1,8.63189960879e-10,1.57596238845e-10
177,1,6.61905509948e-10,1.38016868306e-10
178,1,8.63265289854e-10,1.57609984343e-10
179,1,6.90694658046e-10,1.40987476731e-10
0,2,8.92077154464e-10,1.602218125e-10
1,2,9.4948855743e-10,1.65284780865e-10
2,2,8.91992447036e-10,1.60206601694e-10
3,2,9.49515613566e-10,1.65289482983e-10
4,2,7.19446345344e-10,1.43889294321e-10
5,2,9.49609112249e-10,1.65305762005e-10
6,2,1.03583264904e-09,1.7263880322e-10
7,2,7.19369775189e-10,1.43873983063e-10
8,2,9.20577013397e-10,1.62736614192e-10
9,2,7.48205725843e-10,1.46735261858e-10
10,2,6.90378017918e-10,1.40922846231e-10
11,2,6.33009622743e-10,1.34958131046e-10
12,2,8.92065171708e-10,1.60219667231e-10
13,2,9.49576559589e-10,1.65300094177e-10
14,2,8.91891254511e-10,1.60188436043e-10
15,2,7.48080945194e-10,1.46710770075e-10
16,2,8.34476842893e-10,1.5495849112e-10
17,2,7.76782266507e-10,1.49491853119e-10
18,2,1.26611676722e-09,1.90874320255e-10
19,2,8.0551931612e-10,1.52228874132e-10
20,2,1.09327994613e-09,1.77353465591e-10
21,2,1.20830092009e-09,1.86444919396e-10
22,2,8.05738005446e-10,1.52270220942e-10
23,2,6.32830703858e-10,1.34919993545e-10
24,2,7.76946659547e-10,1.49523477999e-10
25,2,8.63246685957e-10,1.57606589661e-10
26,2,1.03575092306e-09,1.72625203701e-10
27,2,6.90673350642e-10,1.4098313915e-10
28,2,8.05823336783e-10,1.52286318102e-10
29,2,8.92071381621e-10,1.60220781463e-10
30,2,7.47944415077e-10,1.46683999941e-10
31,2,8.63008478933e-10,1.5756309643e-10
32,2,8.34344518345e-10,1.54933912623e-10
33,2,1.12217254746e-09,1.79691458776e-10
34,2,8.6322662128e-10,1.57602932775e-10
35,2,9.20840935981e-10,1.62783249391e-10
36,2,8.05711201389e-10,1.52265132554e-10
37,2,6.61898333859e-10,1.38015351657e-10
38,2,7.77036071452e-10,1.49540680681e-10
39,2,7.48303153322e-10,1.46754341233e-10
40,2,8.05468714185e-10,1.52219355267e-10
41,2,8.34359170006e-10,1.54936630751e-10
42,2,1.29490304925e-09,1.93032785659e-10
43,2,9.78334718167e-10,1.67783047161e-10
44,2,8.05680646027e-10,1.52259361839e-10
45,2,5.17934536289e-10,1.2207836281e-10
46,2,8.63067529303e-10,1.57573913269e-10
47,2,5.17953757551e-10,1.22082892399e-10
48,2,8.05594994456e-10,1.52243177087e-10
49,2,6.04376522378e-10,1.31885793858e-10
50,2,1.23741672966e-09,1.88704304599e-10
51,2,8.9185059157e-10,1.60181134008e-10
52,2,6.61731208984e-10,1.37980526049e-10
53,2,5.17849525447e-10,1.22058329145e-10
54,2,1.00714955029e-09,1.7023937166e-10
55,2,8.34332700733e-10,1.54931748421e-10
56,2,1.06436991889e-09,1.74981370348e-10
57,2,8.34378151438e-10,1.5494016331e-10
58,2,1.43879460586e-09,2.03476322486e-10
59,2,8.63248731876e-10,1.57606965891e-10
60,2,8.6310548643e-10,1.57580837755e-10
61,2,7.19371153682e-10,1.43874246611e-10
62,2,8.63192712429e-10,1.5759675656e-10
63,2,8.91941422185e-10,1.60197451492e-10
64,2,6.61896631263e-10,1.38015016535e-10
65,2,9.20475108872e-10,1.62718600125e-10
66,2,6.90766056046e-10,1.41002049985e-10
67,2,7.19338215663e-10,1.43867673728e-10
68,2,1.03560142384e-09,1.72600274456e-10
69,2,7.48174736864e-10,1.46729164808e-10
70,2,8.05730205801e-10,1.52268717761e-10
71,2,6.61910139429e-10,1.38017830617e-10
72,2,6.61811965121e-10,1.37997360393e-10
73,2,9.78257003503e-10,1.6776972426e-10
74,2,7.48014750363e-10,1.46697810177e-10
75,2,6.04220950145e-10,1.31851845248e-10
76,2,9.20649246193e-10,1.62749366643e-10
77,2,7.76881029812e-10,1.49510857939e-10
78,2,7.4801714608e-10,1.46698270391e-10
79,2,8.91994300282e-10,1.60206942563e-10
80,2,9.78299188825e-10,1.67776972745e-10
81,2,6.61798105313e-10,1.37994486164e-10
82,2,5.75459323656e-10,1.28676646637e-10
83,2,7.76863342193e-10,1.49507444319e-10
84,2,9.20586933113e-10,1.62738367803e-10
85,2,6.04151927607e-10,1.31836783032e-10
86,2,6.32931010222e-10,1.34941376045e-10
87,2,6.33027712805e-10,1.34961987868e-10
88,2,6.33149269627e-10,1.34987893884e-10
89,2,9.20669643983e-10,1.62752973531e-10
90,2,8.6335922748e-10,1.57627133544e-10
91,2,8.91949051661e-10,1.60198804038e-10
92,2,1.06471202134e-09,1.75037611541e-10
93,2,7.19356678005e-10,1.43871364033e-10
94,2,9.49498490156e-10,1.65286506812e-10
95,2,6.9058896887e-10,1.40965903417e-10
96,2,6.33105359862e-10,1.34978532746e-10
97,2,7.19413634877e-10,1.43882766555e-10
98,2,6.61783582726e-10,1.37991437898e-10
99,2,8.920401477e-10,1.60215163497e-10
100,2,9.20594635835e-10,1.62739705887e-10
101,2,5.17821897894e-10,1.22051813832e-10
102,2,6.90467687127e-10,1.40941165889e-10
103,2,6.3303875317e-10,1.34964336867e-10
104,2,6.04068125107e-10,1.31818536429e-10
105,2,7.48139458179e-10,1.46722249425e-10
106,2,6.33042070689e-10,1.3496504679e-10
107,2,7.4818382774e-10,1.46730951824e-10
108,2,8.34375376206e-10,1.54939672754e-10
109,2,8.6302004966e-10,1.57565226162e-10
110,2,4.60487992679e-10,1.15122014435e-10
111,2,7.4800616586e-10,1.46696123197e-10
112,2,6.32950466285e-10,1.34945539457e-10
113,2,6.90682810237e-10,1.40985060325e-10
114,2,5.4671507945e-10,1.25425063906e-10
115,2,6.04047384238e-10,1.31813988078e-10
116,2,7.76959535436e-10,1.49525956218e-10
117,2,9.49535993627e-10,1.65293020456e-10
118,2,7.76788640339e-10,1.49493069204e-10
119,2,9.49535747547e-10,1.65292991481e-10
120,2,6.04243086679e-10,1.31856667817e-10
121,2,9.49300639944e-10,1.65252079662e-10
122,2,5.467089588e-10,1.25423684077e-10
123,2,9.20656197164e-10,1.62750595713e-10
124,2,6.61684791806e-10,1.37970851515e-10
125,2,8.91961313984e-10,1.60201007611e-10
126,2,8.34506070596e-10,1.54963907147e-10
127,2,1.00697359477e-09,1.70209632157e-10
128,2,1.0070752263e-09,1.70226822367e-10
129,2,7.19403433433e-10,1.43880705236e-10
130,2,6.9057344597e-10,1.40962756817e-10
131,2,7.19282440408e-10,1.43856515773e-10
132,2,8.34317342747e-10,1.5492888059e-10
133,2,8.3446077218e-10,1.54955509264e-10
134,2,9.2080791265e-10,1.62777410888e-10
135,2,7.76802963966e-10,1.49495843855e-10
136,2,6.04182981102e-10,1.31843562313e-10
137,2,1.06482845918e-09,1.75056755566e-10
138,2,7.76795414722e-10,1.49494402207e-10
139,2,1.0646196001e-09,1.75022422395e-10
140,2,1.20844352063e-09,1.86466928444e-10
141,2,6.904848502e-10,1.40944653646e-10
142,2,7.19359488021e-10,1.43871926092e-10
143,2,6.32997661993e-10,1.34955594984e-10
144,2,7.76916342493e-10,1.49517655019e-10
145,2,6.33089109725e-10,1.34975077604e-10
146,2,8.05795820991e-10,1.52281116199e-10
147,2,6.90511776083e-10,1.40950161517e-10
148,2,9.49446891e-10,1.65277531354e-10
149,2,9.4941252023e-10,1.65271532014e-10
150,2,1.09346430061e-09,1.77383368943e-10
151,2,1.00701089881e-09,1.70215947927e-10
152,2,1.03601590969e-09,1.7266933449e-10
153,2,8.05680307197e-10,1.52259299672e-10
154,2,7.48148054845e-10,1.4672392909e-10
155,2,1.0070287128e-09,1.70218953889e-10
156,2,7.48133516621e-10,1.46721067574e-10
157,2,1.17984906532e-09,1.84261496686e-10
158,2,7.19390445429e-10,1.43878123745e-10
159,2,5.75451849182e-10,1.28674975773e-10
160,2,6.61821038736e-10,1.37999247162e-10
161,2,9.49342923144e-10,1.65259456794e-10
162,2,6.61767940253e-10,1.37988201496e-10
163,2,9.20680934133e-10,1.62754978503e-10
164,2,6.61675867487e-10,1.3796899815e-10
165,2,9.78316526734e-10,1.67779945696e-10
166,2,8.34452403643e-10,1.54953956142e-10
167,2,7.76779569457e-10,1.49491333599e-10
168,2,1.20854323989e-09,1.8648230591e-10
169,2,1.15120122375e-09,1.82020919905e-10
170,2,1.00693635667e-09,1.70203359812e-10
171,2,9.2073426913e-10,1.62764395966e-10
172,2,8.3450256911e-10,1.54963255992e-10
173,2,1.12202477178e-09,1.79667807334e-10
174,2,1.17964438005e-09,1.84229532574e-10
175,2,9.49571516635e-10,1.65299214493e-10
176,2,1.06458061259e-09,1.75016017664e-10
177,2,1.03571306398e-09,1.7261888203e-10
178,2,8.34406507846e-10,1.54945437913e-10
179,2,4.89192572917e-10,1.18646651413e-10
0,3,7.48077674688e-10,1.46710147654e-10
1,3,1.06473517987e-09,1.75041415003e-10
2,3,7.4800492635e-10,1.46695873822e-10
3,3,1.1221607814e-09,1.79689569702e-10
4,3,6.04302632484e-10,1.31869670847e-10
5,3,9.49535680462e-10,1.65292981865e-10
6,3,8.34396368202e-10,1.5494355352e-10
7,3,5.46587923163e-10,1.25395902199e-10
8,3,1.00710518421e-09,1.70231889074e-10
9,3,1.12223293242e-09,1.79701125896e-10
10,3,9.21021741369e-10,1.62815211407e-10
11,3,1.00692960343e-09,1.70202229943e-10
12,3,9.20724170608e-10,1.62762618461e-10
13,3,7.19368129395e-10,1.43873653488e-10
14,3,1.266131534e-09,1.90876542191e-10
15,3,8.91977262141e-10,1.60203889479e-10
16,3,1.00712894951e-09,1.70235901759e-10
17,3,1.29478955324e-09,1.93015886432e-10
18,3,1.00693217186e-09,1.70202653705e-10
19,3,6.32942578304e-10,1.3494383629e-10
20,3,1.00695533805e-09,1.70206555982e-10
21,3,7.4810767715e-10,1.46716032534e-10
22,3,5.18066967192e-10,1.22109570769e-10
23,3,6.3278782528e-10,1.34910883508e-10
24,3,8.91999595016e-10,1.60207882242e-10
25,3,9.78198984996e-10,1.67759787144e-10
26,3,1.0358706677e-09,1.72645137331e-10
27,3,9.49457067688e-10,1.6527930528e-10
28,3,8.91943872531e-10,1.60197877444e-10
29,3,8.91846320129e-10,1.60180366001e-10
30,3,9.20787884396e-10,1.62773860348e-10
31,3,1.2371498976e-09,1.88663624332e-10
32,3,1.20847064382e-09,1.86471097936e-10
