# binned cylinder monitor
# nr=180 ny=90
# radius=1 yheight=5
# n_history=100000000
# columns: ix,iy,I,sigma
# phi in [-180, 180] deg
# y in [-2.5, 2.5] m
# hits_total=53720 hits_in=53720
# columns: ix,iy,I,sigma
141,0,2.87729152024e-11,2.87729152024e-11
142,0,0,0
143,0,0,0
144,0,0,0
145,0,2.87999925461e-11,2.87999925461e-11
146,0,0,0
147,0,2.87578206224e-11,2.87578206224e-11
148,0,0,0
149,0,2.87993378526e-11,2.87993378526e-11
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,2.87809930331e-11,2.87809930331e-11
155,0,0,0
156,0,2.87980906419e-11,2.87980906419e-11
157,0,2.87357846052e-11,2.87357846052e-11
158,0,2.87774831582e-11,2.87774831582e-11
159,0,0,0
160,0,2.87450566935e-11,2.87450566935e-11
161,0,8.63488926878e-11,4.9853558606e-11
162,0,0,0
163,0,0,0
164,0,2.87477622067e-11,2.87477622067e-11
165,0,2.87704682237e-11,2.87704682237e-11
166,0,0,0
167,0,0,0
168,0,2.8770172452e-11,2.8770172452e-11
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,2.879405534e-11,2.879405534e-11
174,0,0,0
175,0,2.87833197544e-11,2.87833197544e-11
176,0,2.87943088664e-11,2.87943088664e-11
177,0,0,0
178,0,2.87243487617e-11,2.87243487617e-11
179,0,0,0
0,1,2.87732656626e-11,2.87732656626e-11
1,1,0,0
2,1,0,0
3,1,2.87722996668e-11,2.87722996668e-11
4,1,2.87568453853e-11,2.87568453853e-11
5,1,0,0
6,1,8.63855682624e-11,4.98747315243e-11
7,1,2.87957000384e-11,2.87957000384e-11
8,1,0,0
9,1,0,0
10,1,0,0
11,1,2.875850738e-11,2.875850738e-11
12,1,0,0
13,1,2.87097014874e-11,2.87097014874e-11
14,1,0,0
15,1,2.87649812292e-11,2.87649812292e-11
16,1,0,0
17,1,0,0
18,1,2.87492290277e-11,2.87492290277e-11
19,1,2.87971460968e-11,2.87971460968e-11
20,1,0,0
21,1,0,0
22,1,2.87746792062e-11,2.87746792062e-11
23,1,0,0
24,1,0,0
25,1,0,0
26,1,0,0
27,1,2.87844363583e-11,2.87844363583e-11
28,1,0,0
29,1,2.87640924503e-11,2.87640924503e-11
30,1,0,0
31,1,5.75147687453e-11,4.06690835052e-11
32,1,2.87947373707e-11,2.87947373707e-11
33,1,0,0
34,1,8.63476870686e-11,4.98528674021e-11
35,1,5.75368393241e-11,4.06846909996e-11
36,1,2.87737553371e-11,2.87737553371e-11
37,1,0,0
38,1,0,0
39,1,0,0
40,1,0,0
41,1,2.87774300943e-11,2.87774300943e-11
42,1,0,0
43,1,0,0
44,1,2.87445936265e-11,2.87445936265e-11
45,1,0,0
46,1,0,0
47,1,2.87577224904e-11,2.87577224904e-11
48,1,5.75850292242e-11,4.07187658627e-11
49,1,0,0
50,1,2.87952258001e-11,2.87952258001e-11
51,1,0,0
52,1,0,0
53,1,2.87806100152e-11,2.87806100152e-11
54,1,0,0
55,1,2.87864078735e-11,2.87864078735e-11
56,1,2.8761875364e-11,2.8761875364e-11
57,1,0,0
58,1,2.87526622782e-11,2.87526622782e-11
59,1,0,0
60,1,0,0
61,1,0,0
62,1,2.87930546149e-11,2.87930546149e-11
63,1,0,0
64,1,0,0
65,1,0,0
66,1,0,0
67,1,0,0
68,1,0,0
69,1,0,0
70,1,0,0
71,1,0,0
72,1,0,0
73,1,2.87849553018e-11,2.87849553018e-11
74,1,5.75327690216e-11,4.06818143859e-11
75,1,0,0
76,1,2.87489972938e-11,2.87489972938e-11
77,1,0,0
78,1,5.75566923733e-11,4.06987306292e-11
79,1,2.87567904107e-11,2.87567904107e-11
80,1,0,0
81,1,0,0
82,1,0,0
83,1,2.87769595984e-11,2.87769595984e-11
84,1,0,0
85,1,0,0
86,1,2.87867197222e-11,2.87867197222e-11
87,1,2.87724211596e-11,2.87724211596e-11
88,1,2.87824139544e-11,2.87824139544e-11
89,1,0,0
90,1,2.87666981033e-11,2.87666981033e-11
91,1,0,0
92,1,0,0
93,1,0,0
94,1,0,0
95,1,0,0
96,1,0,0
97,1,0,0
98,1,8.63091442043e-11,4.98306165448e-11
99,1,2.87941190384e-11,2.87941190384e-11
100,1,0,0
101,1,0,0
102,1,2.87386318125e-11,2.87386318125e-11
103,1,0,0
104,1,5.75424064413e-11,4.06886278458e-11
105,1,0,0
106,1,0,0
107,1,0,0
108,1,0,0
109,1,2.87497806411e-11,2.87497806411e-11
110,1,5.75302104355e-11,4.06800172441e-11
111,1,2.87665827323e-11,2.87665827323e-11
112,1,2.87858908859e-11,2.87858908859e-11
113,1,0,0
114,1,0,0
115,1,0,0
116,1,2.87863292498e-11,2.87863292498e-11
117,1,0,0
118,1,5.75009797247e-11,4.06593329876e-11
119,1,0,0
120,1,2.87653668879e-11,2.87653668879e-11
121,1,0,0
122,1,0,0
123,1,0,0
124,1,0,0
125,1,2.87814350634e-11,2.87814350634e-11
126,1,0,0
127,1,0,0
128,1,2.87872663155e-11,2.87872663155e-11
129,1,2.87891331982e-11,2.87891331982e-11
130,1,0,0
131,1,2.87774433882e-11,2.87774433882e-11
132,1,0,0
133,1,0,0
134,1,2.8794541499e-11,2.8794541499e-11
135,1,0,0
136,1,2.87428041542e-11,2.87428041542e-11
137,1,0,0
138,1,0,0
139,1,0,0
140,1,0,0
141,1,0,0
142,1,0,0
143,1,0,0
144,1,0,0
145,1,0,0
146,1,0,0
147,1,0,0
148,1,0,0
149,1,5.75749385666e-11,4.0711631846e-11
150,1,0,0
151,1,0,0
152,1,2.87883527645e-11,2.87883527645e-11
153,1,2.87270156517e-11,2.87270156517e-11
154,1,0,0
155,1,2.87840861415e-11,2.87840861415e-11
156,1,2.87507350646e-11,2.87507350646e-11
157,1,5.75740822708e-11,4.07110253554e-11
158,1,0,0
159,1,0,0
160,1,0,0
161,1,0,0
162,1,0,0
163,1,2.87640077785e-11,2.87640077785e-11
164,1,0,0
165,1,0,0
166,1,2.87758228263e-11,2.87758228263e-11
167,1,0,0
168,1,2.87967921175e-11,2.87967921175e-11
169,1,0,0
170,1,0,0
171,1,0,0
172,1,0,0
173,1,0,0
174,1,0,0
175,1,0,0
176,1,0,0
177,1,5.75349170099e-11,4.0683335241e-11
178,1,0,0
179,1,0,0
0,2,0,0
1,2,0,0
2,2,8.63479939213e-11,4.98530380561e-11
3,2,2.877765432e-11,2.877765432e-11
4,2,0,0
5,2,2.87597440195e-11,2.87597440195e-11
6,2,0,0
7,2,2.87861338178e-11,2.87861338178e-11
8,2,0,0
9,2,0,0
10,2,2.87820896301e-11,2.87820896301e-11
11,2,2.87736593655e-11,2.87736593655e-11
12,2,0,0
13,2,0,0
14,2,0,0
15,2,0,0
16,2,0,0
17,2,0,0
18,2,2.87825813639e-11,2.87825813639e-11
19,2,0,0
20,2,0,0
21,2,0,0
22,2,2.87652143296e-11,2.87652143296e-11
23,2,0,0
24,2,0,0
25,2,0,0
26,2,2.8779604112e-11,2.8779604112e-11
27,2,0,0
28,2,2.87744403566e-11,2.87744403566e-11
29,2,2.87873683846e-11,2.87873683846e-11
30,2,2.87790286577e-11,2.87790286577e-11
31,2,0,0
32,2,0,0
33,2,0,0
34,2,0,0
35,2,2.87420424747e-11,2.87420424747e-11
36,2,2.87890354875e-11,2.87890354875e-11
37,2,5.75563551724e-11,4.06984920634e-11
38,2,2.87749694173e-11,2.87749694173e-11
39,2,0,0
40,2,2.87804783389e-11,2.87804783389e-11
41,2,0,0
42,2,0,0
43,2,0,0
44,2,5.75116753752e-11,4.06668966373e-11
45,2,2.87866125475e-11,2.87866125475e-11
46,2,0,0
47,2,0,0
48,2,0,0
49,2,0,0
50,2,0,0
51,2,0,0
52,2,0,0
53,2,0,0
54,2,5.75696764396e-11,4.07079118612e-11
55,2,5.75394713502e-11,4.06865506433e-11
56,2,0,0
57,2,2.87972951165e-11,2.87972951165e-11
58,2,2.87592862856e-11,2.87592862856e-11
59,2,5.75276725907e-11,4.06782113068e-11
60,2,0,0
61,2,0,0
62,2,0,0
63,2,0,0
64,2,2.87862937297e-11,2.87862937297e-11
65,2,2.87997240828e-11,2.87997240828e-11
66,2,5.75069492468e-11,4.06635543475e-11
67,2,0,0
68,2,0,0
69,2,2.87306983523e-11,2.87306983523e-11
70,2,2.87159251051e-11,2.87159251051e-11
71,2,0,0
72,2,0,0
73,2,2.87776644077e-11,2.87776644077e-11
74,2,2.87978251315e-11,2.87978251315e-11
75,2,2.87752703114e-11,2.87752703114e-11
76,2,0,0
77,2,0,0
78,2,0,0
79,2,0,0
80,2,0,0
81,2,0,0
82,2,2.87618044337e-11,2.87618044337e-11
83,2,0,0
84,2,2.87811637444e-11,2.87811637444e-11
85,2,5.75431444651e-11,4.06891537836e-11
86,2,5.75440426174e-11,4.06897882206e-11
87,2,0,0
88,2,2.87761766059e-11,2.87761766059e-11
89,2,0,0
90,2,0,0
91,2,0,0
92,2,0,0
93,2,0,0
94,2,0,0
95,2,2.87937084017e-11,2.87937084017e-11
96,2,0,0
97,2,5.75328379933e-11,4.0681859887e-11
98,2,0,0
99,2,0,0
100,2,2.87792826116e-11,2.87792826116e-11
101,2,0,0
102,2,0,0
103,2,0,0
104,2,0,0
105,2,0,0
106,2,0,0
107,2,2.87910742286e-11,2.87910742286e-11
108,2,2.87767375202e-11,2.87767375202e-11
109,2,0,0
110,2,2.87958142104e-11,2.87958142104e-11
111,2,0,0
112,2,2.87370027953e-11,2.87370027953e-11
113,2,0,0
114,2,2.87886525198e-11,2.87886525198e-11
115,2,0,0
116,2,0,0
117,2,0,0
118,2,5.75630329555e-11,4.07032140424e-11
119,2,0,0
120,2,5.75258042911e-11,4.06768901363e-11
121,2,0,0
122,2,2.87736680745e-11,2.87736680745e-11
123,2,2.87596888807e-11,2.87596888807e-11
124,2,0,0
125,2,0,0
126,2,0,0
127,2,0,0
128,2,2.87929673845e-11,2.87929673845e-11
129,2,0,0
130,2,0,0
131,2,0,0
132,2,0,0
133,2,0,0
134,2,0,0
135,2,2.8781400875e-11,2.8781400875e-11
136,2,2.87675015316e-11,2.87675015316e-11
137,2,0,0
138,2,2.8738728826e-11,2.8738728826e-11
139,2,0,0
140,2,0,0
141,2,0,0
142,2,0,0
143,2,2.87465686132e-11,2.87465686132e-11
144,2,2.87795189847e-11,2.87795189847e-11
145,2,0,0
146,2,0,0
147,2,0,0
148,2,2.87806747465e-11,2.87806747465e-11
149,2,0,0
150,2,0,0
151,2,0,0
152,2,0,0
153,2,0,0
154,2,0,0
155,2,2.87475675853e-11,2.87475675853e-11
156,2,0,0
157,2,0,0
158,2,0,0
159,2,2.87791383402e-11,2.87791383402e-11
160,2,0,0
161,2,0,0
162,2,0,0
163,2,0,0
164,2,0,0
165,2,2.87466223049e-11,2.87466223049e-11
166,2,0,0
167,2,0,0
168,2,2.87756793501e-11,2.87756793501e-11
169,2,2.87740031258e-11,2.87740031258e-11
170,2,0,0
171,2,2.87673257042e-11,2.87673257042e-11
172,2,0,0
173,2,5.75878612714e-11,4.07207672199e-11
174,2,0,0
175,2,2.874652898e-11,2.874652898e-11
176,2,2.8790049384e-11,2.8790049384e-11
177,2,0,0
178,2,0,0
179,2,0,0
0,3,2.87809058273e-11,2.87809058273e-11
1,3,2.87864521469e-11,2.87864521469e-11
2,3,5.74845951229e-11,4.06477484385e-11
3,3,0,0
4,3,0,0
5,3,0,0
6,3,0,0
7,3,0,0
8,3,2.87820079103e-11,2.87820079103e-11
9,3,0,0
10,3,0,0
11,3,2.8797063566e-11,2.8797063566e-11
12,3,0,0
13,3,2.87533484678e-11,2.87533484678e-11
14,3,0,0
15,3,0,0
16,3,2.87367825693e-11,2.87367825693e-11
17,3,0,0
18,3,2.87666437771e-11,2.87666437771e-11
19,3,0,0
20,3,0,0
21,3,0,0
22,3,0,0
23,3,5.75780139211e-11,4.07138059806e-11
24,3,0,0
25,3,2.8754114737e-11,2.8754114737e-11
26,3,0,0
27,3,0,0
28,3,0,0
29,3,0,0
30,3,0,0
31,3,0,0
32,3,0,0
33,3,5.7561042485e-11,4.0701805834e-11
34,3,5.75584187488e-11,4.06999485582e-11
35,3,0,0
36,3,5.75639518831e-11,4.07038631375e-11
37,3,0,0
38,3,2.87930009083e-11,2.87930009083e-11
39,3,2.87435914161e-11,2.87435914161e-11
40,3,2.87363480249e-11,2.87363480249e-11
41,3,8.63332989723e-11,4.98445569013e-11
42,3,0,0
43,3,2.8795049761e-11,2.8795049761e-11
44,3,0,0
45,3,2.87921466131e-11,2.87921466131e-11
46,3,0,0
47,3,0,0
48,3,2.87811076978e-11,2.87811076978e-11
49,3,0,0
50,3,5.75715408052e-11,4.07092269559e-11
51,3,2.87888926539e-11,2.87888926539e-11
52,3,0,0
53,3,2.87771353086e-11,2.87771353086e-11
54,3,2.87384093862e-11,2.87384093862e-11
55,3,0,0
56,3,0,0
57,3,0,0
58,3,0,0
59,3,0,0
60,3,0,0
61,3,0,0
62,3,2.87722811756e-11,2.87722811756e-11
63,3,2.87729404597e-11,2.87729404597e-11
64,3,0,0
65,3,0,0
66,3,0,0
67,3,0,0
68,3,0,0
69,3,0,0
70,3,0,0
71,3,2.87360703268e-11,2.87360703268e-11
72,3,0,0
73,3,0,0
74,3,0,0
75,3,2.87764952231e-11,2.87764952231e-11
76,3,2.87841863544e-11,2.87841863544e-11
77,3,0,0
78,3,5.75509651676e-11,4.06946789979e-11
79,3,0,0
80,3,0,0
81,3,0,0
82,3,8.63609559523e-11,4.98605218116e-11
83,3,5.75858659165e-11,4.07193573401e-11
84,3,0,0
85,3,0,0
86,3,0,0
87,3,2.87846694386e-11,2.87846694386e-11
88,3,0,0
89,3,0,0
90,3,0,0
91,3,0,0
92,3,0,0
93,3,2.87706249908e-11,2.87706249908e-11
94,3,0,0
95,3,5.75598060595e-11,4.07009303214e-11
96,3,0,0
97,3,2.8750924236e-11,2.8750924236e-11
98,3,2.87982078444e-11,2.87982078444e-11
99,3,0,0
100,3,5.75104757679e-11,4.06660540799e-11
101,3,2.87945997243e-11,2.87945997243e-11
102,3,2.87553782321e-11,2.87553782321e-11
103,3,0,0
104,3,2.87551917085e-11,2.87551917085e-11
105,3,0,0
106,3,2.87808907722e-11,2.87808907722e-11
107,3,0,0
108,3,0,0
109,3,0,0
110,3,0,0
111,3,0,0
112,3,5.75317098284e-11,4.06810747753e-11
113,3,0,0
114,3,0,0
115,3,0,0
116,3,2.87711770065e-11,2.87711770065e-11
117,3,0,0
118,3,0,0
119,3,5.75317969661e-11,4.06811310898e-11
120,3,2.87673291495e-11,2.87673291495e-11
121,3,0,0
122,3,0,0
123,3,0,0
124,3,0,0
125,3,2.87914451204e-11,2.87914451204e-11
126,3,0,0
127,3,0,0
128,3,0,0
129,3,2.87756066329e-11,2.87756066329e-11
130,3,0,0
131,3,0,0
132,3,0,0
133,3,0,0
134,3,2.87930530693e-11,2.87930530693e-11
135,3,2.87864917271e-11,2.87864917271e-11
136,3,0,0
137,3,5.75351364326e-11,4.06834904585e-11
138,3,0,0
139,3,2.87815620998e-11,2.87815620998e-11
140,3,0,0
141,3,0,0
142,3,0,0
143,3,2.87808538045e-11,2.87808538045e-11
144,3,0,0
145,3,2.87725380863e-11,2.87725380863e-11
146,3,5.75662988642e-11,4.07055236962e-11
147,3,0,0
148,3,5.75583065849e-11,4.06998689734e-11
149,3,0,0
150,3,2.87725370253e-11,2.87725370253e-11
151,3,0,0
152,3,5.75398902906e-11,4.06868493733e-11
153,3,5.75334781248e-11,4.06823307118e-11
154,3,5.75746386919e-11,4.07114177659e-11
155,3,0,0
156,3,2.87780136877e-11,2.87780136877e-11
157,3,0,0
158,3,0,0
159,3,0,0
160,3,0,0
161,3,0,0
162,3,5.75488787481e-11,4.06932183256e-11
163,3,2.87908511933e-11,2.87908511933e-11
164,3,2.87892676054e-11,2.87892676054e-11
165,3,0,0
166,3,2.87957251387e-11,2.87957251387e-11
167,3,0,0
168,3,2.87655525761e-11,2.87655525761e-11
169,3,0,0
170,3,2.87563409739e-11,2.87563409739e-11
171,3,0,0
172,3,2.87821364246e-11,2.87821364246e-11
173,3,2.87569078984e-11,2.87569078984e-11
174,3,2.87751238328e-11,2.87751238328e-11
175,3,0,0
176,3,8.63133489515e-11,4.9833043969e-11
177,3,0,0
178,3,2.87287832225e-11,2.87287832225e-11
179,3,0,0
0,4,2.87989528676e-11,2.87989528676e-11
1,4,2.87682803831e-11,2.87682803831e-11
2,4,0,0
3,4,0,0
4,4,0,0
5,4,2.87833314413e-11,2.87833314413e-11
6,4,5.75729569448e-11,4.07102285904e-11
7,4,0,0
8,4,0,0
9,4,0,0
10,4,2.87927583116e-11,2.87927583116e-11
11,4,0,0
12,4,2.87776107213e-11,2.87776107213e-11
13,4,2.8786285542e-11,2.8786285542e-11
14,4,2.8788920115e-11,2.8788920115e-11
15,4,2.87788023762e-11,2.87788023762e-11
16,4,2.87642364971e-11,2.87642364971e-11
17,4,2.87996693281e-11,2.87996693281e-11
18,4,2.87975830109e-11,2.87975830109e-11
19,4,8.63660129432e-11,4.98634415817e-11
20,4,5.74913472863e-11,4.06525275593e-11
21,4,0,0
22,4,0,0
23,4,0,0
24,4,2.87797778327e-11,2.87797778327e-11
25,4,2.8765274038e-11,2.8765274038e-11
26,4,2.87353107048e-11,2.87353107048e-11
27,4,0,0
28,4,0,0
29,4,0,0
30,4,0,0
31,4,0,0
32,4,5.75595350561e-11,4.07007378754e-11
33,4,2.87975429968e-11,2.87975429968e-11
34,4,0,0
35,4,0,0
36,4,2.87982594112e-11,2.87982594112e-11
37,4,5.75639162643e-11,4.07038420894e-11
38,4,0,0
39,4,0,0
40,4,0,0
41,4,0,0
42,4,2.87255458678e-11,2.87255458678e-11
43,4,0,0
44,4,2.87976743374e-11,2.87976743374e-11
45,4,2.87860193184e-11,2.87860193184e-11
46,4,0,0
47,4,5.75500198943e-11,4.06940239884e-11
48,4,0,0
49,4,2.87712902493e-11,2.87712902493e-11
50,4,0,0
51,4,0,0
52,4,2.87905908618e-11,2.87905908618e-11
53,4,0,0
54,4,0,0
55,4,5.75573635342e-11,4.06992044833e-11
56,4,0,0
57,4,2.87351659676e-11,2.87351659676e-11
58,4,2.87969125803e-11,2.87969125803e-11
59,4,2.87763454174e-11,2.87763454174e-11
60,4,0,0
61,4,0,0
62,4,0,0
63,4,2.87892416661e-11,2.87892416661e-11
64,4,0,0
65,4,0,0
66,4,0,0
67,4,0,0
68,4,0,0
69,4,5.7573430794e-11,4.07105637844e-11
70,4,2.87890094923e-11,2.87890094923e-11
71,4,2.87343545247e-11,2.87343545247e-11
72,4,2.87701507385e-11,2.87701507385e-11
73,4,2.87857177961e-11,2.87857177961e-11
74,4,5.75786548019e-11,4.07142572625e-11
75,4,0,0
76,4,0,0
77,4,0,0
78,4,0,0
79,4,0,0
80,4,0,0
81,4,0,0
82,4,0,0
83,4,0,0
84,4,2.87609245971e-11,2.87609245971e-11
85,4,0,0
86,4,0,0
87,4,0,0
88,4,0,0
89,4,2.87997789382e-11,2.87997789382e-11
90,4,0,0
91,4,0,0
92,4,0,0
93,4,0,0
94,4,0,0
95,4,2.87771774689e-11,2.87771774689e-11
96,4,0,0
97,4,0,0
98,4,2.87824912481e-11,2.87824912481e-11
99,4,2.87633815394e-11,2.87633815394e-11
100,4,0,0
101,4,2.87699264149e-11,2.87699264149e-11
102,4,2.87884083724e-11,2.87884083724e-11
103,4,0,0
104,4,2.87797182295e-11,2.87797182295e-11
105,4,2.87827588445e-11,2.87827588445e-11
106,4,0,0
107,4,2.87760629753e-11,2.87760629753e-11
108,4,0,0
109,4,0,0
110,4,0,0
111,4,0,0
112,4,0,0
113,4,2.87291615832e-11,2.87291615832e-11
114,4,0,0
115,4,0,0
116,4,2.87912631343e-11,2.87912631343e-11
117,4,2.8746681166e-11,2.8746681166e-11
118,4,0,0
119,4,0,0
120,4,0,0
121,4,0,0
122,4,0,0
123,4,2.87470488287e-11,2.87470488287e-11
124,4,0,0
125,4,5.75149434866e-11,4.06692068213e-11
126,4,0,0
127,4,5.75952333625e-11,4.07259800982e-11
128,4,2.87697146373e-11,2.87697146373e-11
129,4,0,0
130,4,0,0
131,4,0,0
132,4,0,0
133,4,0,0
134,4,0,0
135,4,0,0
136,4,0,0
137,4,5.75421964586e-11,4.06884794002e-11
138,4,5.75604368858e-11,4.07013846226e-11
139,4,0,0
140,4,5.75931081902e-11,4.07244775029e-11
141,4,0,0
142,4,2.8763028405e-11,2.8763028405e-11
143,4,0,0
144,4,2.87556873541e-11,2.87556873541e-11
145,4,0,0
146,4,2.87524664849e-11,2.87524664849e-11
147,4,2.8786536245e-11,2.8786536245e-11
148,4,2.87743732073e-11,2.87743732073e-11
149,4,0,0
150,4,2.87847686007e-11,2.87847686007e-11
151,4,0,0
152,4,5.7539019999e-11,4.06862449988e-11
153,4,0,0
154,4,8.63250588379e-11,4.98398205774e-11
155,4,2.87994630038e-11,2.87994630038e-11
156,4,2.87379078008e-11,2.87379078008e-11
157,4,2.87837199832e-11,2.87837199832e-11
158,4,0,0
159,4,0,0
160,4,2.87430736292e-11,2.87430736292e-11
161,4,0,0
162,4,0,0
163,4,0,0
164,4,0,0
165,4,0,0
166,4,2.87423185853e-11,2.87423185853e-11
167,4,0,0
168,4,2.87973850201e-11,2.87973850201e-11
169,4,0,0
170,4,5.75192181094e-11,4.06722291833e-11
171,4,5.75497497829e-11,4.06938286369e-11
172,4,0,0
173,4,0,0
174,4,0,0
175,4,0,0
176,4,0,0
177,4,0,0
178,4,0,0
179,4,0,0
0,5,2.87911733407e-11,2.87911733407e-11
1,5,0,0
2,5,0,0
3,5,2.87834558249e-11,2.87834558249e-11
4,5,2.87712037631e-11,2.87712037631e-11
5,5,0,0
6,5,5.75266765573e-11,4.06775108171e-11
7,5,0,0
8,5,2.87873552065e-11,2.87873552065e-11
9,5,2.87867353817e-11,2.87867353817e-11
10,5,2.87879841405e-11,2.87879841405e-11
11,5,5.75391573195e-11,4.06863286888e-11
12,5,5.75005525814e-11,4.06590308209e-11
13,5,2.87693874848e-11,2.87693874848e-11
14,5,0,0
15,5,0,0
16,5,0,0
17,5,0,0
18,5,0,0
19,5,2.87510751715e-11,2.87510751715e-11
20,5,0,0
21,5,0,0
22,5,2.87376730185e-11,2.87376730185e-11
23,5,5.75216684057e-11,4.06739618094e-11
24,5,0,0
25,5,5.75395100162e-11,4.06865818313e-11
26,5,0,0
27,5,2.8772558145e-11,2.8772558145e-11
28,5,5.75822906854e-11,4.0716829183e-11
29,5,0,0
30,5,5.75566929341e-11,4.06987286189e-11
31,5,2.87876407806e-11,2.87876407806e-11
32,5,0,0
33,5,2.8784422238e-11,2.8784422238e-11
34,5,0,0
35,5,0,0
36,5,2.87967760802e-11,2.87967760802e-11
37,5,2.87716767157e-11,2.87716767157e-11
38,5,0,0
39,5,2.87897381207e-11,2.87897381207e-11
40,5,0,0
41,5,0,0
42,5,0,0
43,5,2.87550207531e-11,2.87550207531e-11
44,5,5.75312169119e-11,4.06807151482e-11
45,5,0,0
46,5,0,0
47,5,0,0
48,5,2.87878899723e-11,2.87878899723e-11
49,5,0,0
50,5,0,0
51,5,2.87498009697e-11,2.87498009697e-11
52,5,0,0
53,5,0,0
54,5,2.87542761984e-11,2.87542761984e-11
55,5,2.87901983107e-11,2.87901983107e-11
56,5,0,0
57,5,0,0
58,5,0,0
59,5,2.87925961311e-11,2.87925961311e-11
60,5,0,0
61,5,0,0
62,5,2.87989214237e-11,2.87989214237e-11
63,5,0,0
64,5,0,0
65,5,0,0
66,5,2.87627122699e-11,2.87627122699e-11
