# Instrument-source: 'cylinder.instr'
# Date: Wed Apr 22 21 17 2026
# Ncount: 10000000000
# Numpoints: 12
# Param: thickness = 0.001
# type: multiarray_1d(12)
# title: Scan of thickness
# xlabel: 'thickness'
# ylabel: 'Intensity'
# xvars: thickness
# yvars: (mon_4pi_I,mon_4pi_ERR)
# xlimits: 0.001 0.002
# filename: mccode.dat
# variables: thickness mon_4pi_I mon_4pi_ERR
0.001 0.00329954 3.3831e-08
0.001090909090909090909090909091 0.00328316 3.37289e-08
0.001181818181818181818181818182 0.00326741 3.36309e-08
0.001272727272727272727272727273 0.00325227 3.3537e-08
0.001363636363636363636363636364 0.00323778 3.34474e-08
0.001454545454545454545454545454 0.00322386 3.33615e-08
0.001545454545454545454545454546 0.00321053 3.32794e-08
0.001636363636363636363636363636 0.00319777 3.3201e-08
0.001727272727272727272727272727 0.00318554 3.3126e-08
0.001818181818181818181818181818 0.00317384 3.30544e-08
0.001909090909090909090909090909 0.00316265 3.29861e-08
0.002 0.00315198 3.29212e-08
