# binned cylinder monitor
# nr=180 ny=90
# radius=1 yheight=5
# n_history=10000000000
# columns: ix,iy,I,sigma
# phi in [-180, 180] deg
# y in [-2.5, 2.5] m
# hits_total=401326964 hits_in=401326964
# columns: ix,iy,I,sigma
144,0,8.44516998131e-10,1.55885038703e-11
145,0,8.77307996431e-10,1.58881551299e-11
146,0,8.45651065879e-10,1.55988112075e-11
147,0,8.56024837657e-10,1.5694336948e-11
148,0,8.68673114234e-10,1.58097469491e-11
149,0,8.46819648073e-10,1.56097479684e-11
150,0,8.44773073811e-10,1.55905750301e-11
151,0,8.48257348898e-10,1.5622983882e-11
152,0,8.75562783917e-10,1.58721738839e-11
153,0,8.72707535654e-10,1.58464729621e-11
154,0,8.81328031043e-10,1.59244403778e-11
155,0,8.72699719797e-10,1.58463311012e-11
156,0,8.76727594273e-10,1.5882854021e-11
157,0,8.60041722877e-10,1.57310118099e-11
158,0,8.86511546037e-10,1.59712404273e-11
159,0,8.66357039763e-10,1.57885273617e-11
160,0,8.68659031823e-10,1.58094905883e-11
161,0,8.63183822403e-10,1.57595118813e-11
162,0,8.73853805543e-10,1.58568341206e-11
163,0,8.91699833136e-10,1.60179889791e-11
164,0,8.99188288586e-10,1.60851726179e-11
165,0,8.8363993068e-10,1.5945403755e-11
166,0,9.0781266516e-10,1.61620577456e-11
167,0,8.98296385677e-10,1.6076936631e-11
168,0,8.85930855501e-10,1.5965961623e-11
169,0,8.77578050676e-10,1.58904402165e-11
170,0,9.04922014838e-10,1.61361872381e-11
171,0,9.19881783789e-10,1.62689977755e-11
172,0,8.9744611732e-10,1.6069441828e-11
173,0,8.9712376587e-10,1.60662457695e-11
174,0,8.92255105699e-10,1.60227942883e-11
175,0,8.93997065981e-10,1.60385669945e-11
176,0,8.78448670393e-10,1.58983876866e-11
177,0,8.89094300798e-10,1.59944267891e-11
178,0,8.94571071474e-10,1.60437018305e-11
179,0,8.82782486326e-10,1.59377173901e-11
0,1,9.58460730145e-10,1.66068437687e-11
1,1,9.74270607089e-10,1.67431133483e-11
2,1,9.37439385922e-10,1.64235770853e-11
3,1,9.48084733206e-10,1.65165577694e-11
4,1,9.44941113917e-10,1.64893396579e-11
5,1,9.40045649062e-10,1.64465370718e-11
6,1,9.4693033938e-10,1.6506469258e-11
7,1,9.65643646543e-10,1.66688639713e-11
8,1,9.57862343651e-10,1.66014605932e-11
9,1,9.50675670221e-10,1.6539122312e-11
10,1,9.12969019238e-10,1.62076893636e-11
11,1,9.94413354826e-10,1.6915318345e-11
12,1,9.59584802828e-10,1.66163464505e-11
13,1,9.1673375824e-10,1.62412866899e-11
14,1,9.23336422033e-10,1.62995346345e-11
15,1,9.477995893e-10,1.65140963676e-11
16,1,9.62485349134e-10,1.66416413917e-11
17,1,9.49231984052e-10,1.65265157917e-11
18,1,9.60481748368e-10,1.66244025054e-11
19,1,9.38586493933e-10,1.64335889402e-11
20,1,9.23905601732e-10,1.63045022872e-11
21,1,9.41464187295e-10,1.64587653204e-11
22,1,9.33422152037e-10,1.63884459431e-11
23,1,9.21057036457e-10,1.62796018906e-11
24,1,9.19008024315e-10,1.62611758513e-11
25,1,9.3629848739e-10,1.64136679353e-11
26,1,9.38298927507e-10,1.64310728386e-11
27,1,9.12132519273e-10,1.62004995642e-11
28,1,9.18778493094e-10,1.62596596697e-11
29,1,9.1472781744e-10,1.62235807315e-11
30,1,9.24494441033e-10,1.63098151566e-11
31,1,9.2132724606e-10,1.62818349465e-11
32,1,9.30544230463e-10,1.63631573961e-11
33,1,9.12979130581e-10,1.62078687237e-11
34,1,9.29379556244e-10,1.63527935135e-11
35,1,8.91401438081e-10,1.60152130896e-11
36,1,9.04357832899e-10,1.61312570141e-11
37,1,9.38612659348e-10,1.64340469905e-11
38,1,9.08959278849e-10,1.61722225553e-11
39,1,8.93698196708e-10,1.60357861044e-11
40,1,8.96008896467e-10,1.60565824758e-11
41,1,8.93402658762e-10,1.60330643226e-11
42,1,8.8938138194e-10,1.59970031025e-11
43,1,9.057909967e-10,1.61439845169e-11
44,1,8.675133593e-10,1.57991095131e-11
45,1,8.76715546319e-10,1.58826357803e-11
46,1,9.0636928477e-10,1.61491621648e-11
47,1,8.97722435207e-10,1.6071813286e-11
48,1,8.81038487732e-10,1.59218080811e-11
49,1,8.68387400695e-10,1.58071651672e-11
50,1,8.66930576769e-10,1.57937353461e-11
51,1,8.77317981193e-10,1.58883359369e-11
52,1,8.7702650044e-10,1.58856623263e-11
53,1,8.6609326447e-10,1.57863420297e-11
54,1,8.79018862236e-10,1.5903498953e-11
55,1,8.75009194819e-10,1.58673536949e-11
56,1,9.03483780473e-10,1.61233631466e-11
57,1,8.4680297057e-10,1.56094406153e-11
58,1,8.37868200141e-10,1.5526734246e-11
59,1,8.58588148267e-10,1.57175763314e-11
60,1,8.24377889398e-10,1.54015387943e-11
61,1,8.58305459221e-10,1.57150347056e-11
62,1,8.39891330155e-10,1.5545552061e-11
63,1,8.20328577041e-10,1.53634704883e-11
64,1,8.57458722539e-10,1.57074319269e-11
65,1,8.43933038365e-10,1.55830353967e-11
66,1,8.33523673554e-10,1.54861619527e-11
67,1,8.32401596211e-10,1.54760022368e-11
68,1,8.43917872304e-10,1.55827551122e-11
69,1,8.52566326014e-10,1.56625490479e-11
70,1,8.38440498358e-10,1.55320068345e-11
71,1,8.266646567e-10,1.5422744004e-11
72,1,8.27534134394e-10,1.54309112376e-11
73,1,8.43937229538e-10,1.55831127113e-11
74,1,8.2003811821e-10,1.53607248067e-11
75,1,8.14878428662e-10,1.5312506545e-11
76,1,8.34113516796e-10,1.54917739355e-11
77,1,8.30403839162e-10,1.54575721226e-11
78,1,8.15178313202e-10,1.5315437956e-11
79,1,8.53415992066e-10,1.56702273741e-11
80,1,8.39593428014e-10,1.55427008408e-11
81,1,8.31852992783e-10,1.54711513166e-11
82,1,8.12561940819e-10,1.52905895803e-11
83,1,8.21769092359e-10,1.53769710507e-11
84,1,8.12259900616e-10,1.52876129414e-11
85,1,8.35303714506e-10,1.55031872168e-11
86,1,8.24932000723e-10,1.54065146116e-11
87,1,8.35573988593e-10,1.55055329971e-11
88,1,8.11133465973e-10,1.52772390806e-11
89,1,8.08264323932e-10,1.5250273567e-11
90,1,8.35878992522e-10,1.55085230109e-11
91,1,8.22349225273e-10,1.53824414337e-11
92,1,8.30122126417e-10,1.54550058108e-11
93,1,8.28397830344e-10,1.54389661202e-11
94,1,8.68674307233e-10,1.58097685548e-11
95,1,8.19482821055e-10,1.53557119773e-11
96,1,8.17174055544e-10,1.53340013215e-11
97,1,8.31261308585e-10,1.54654972731e-11
98,1,8.41626496019e-10,1.5561682846e-11
99,1,8.08529230566e-10,1.52525571865e-11
100,1,8.21775875756e-10,1.53770981428e-11
101,1,8.03341104858e-10,1.52034580447e-11
102,1,8.16584916139e-10,1.53283444292e-11
103,1,8.03364109115e-10,1.52038932793e-11
104,1,8.18017526403e-10,1.5341727932e-11
105,1,8.35580404663e-10,1.55056521763e-11
106,1,8.3069286768e-10,1.54602738927e-11
107,1,8.22044393609e-10,1.53794302872e-11
108,1,8.37319807022e-10,1.55219030718e-11
109,1,8.19749393514e-10,1.53580110911e-11
110,1,8.47083153084e-10,1.56119532167e-11
111,1,8.28988317678e-10,1.54446074903e-11
112,1,8.7068903006e-10,1.58280971779e-11
113,1,8.09699582016e-10,1.52637752912e-11
114,1,8.41047308398e-10,1.55562928418e-11
115,1,8.56003707136e-10,1.56939498226e-11
116,1,8.57181753104e-10,1.57049935765e-11
117,1,8.58020022783e-10,1.57124424662e-11
118,1,8.37862706361e-10,1.55266325237e-11
119,1,8.37308593122e-10,1.55216950867e-11
120,1,8.41038595259e-10,1.55561319748e-11
121,1,8.64927720973e-10,1.57755833651e-11
122,1,8.41625957486e-10,1.55616728873e-11
123,1,8.44484767295e-10,1.55879090152e-11
124,1,8.60029684208e-10,1.57307917484e-11
125,1,8.35857748582e-10,1.55081289856e-11
126,1,8.8882693005e-10,1.59922047864e-11
127,1,8.91402671917e-10,1.60152351443e-11
128,1,8.76447306825e-10,1.58803823604e-11
129,1,8.9024409253e-10,1.60047554748e-11
130,1,8.79024468727e-10,1.59036002801e-11
131,1,9.01176946075e-10,1.61027219419e-11
132,1,8.75863840997e-10,1.58750233279e-11
133,1,8.721229063e-10,1.58410814571e-11
134,1,8.934138876e-10,1.60332657427e-11
135,1,8.93417429524e-10,1.60333293474e-11
136,1,8.66070499762e-10,1.57859271957e-11
137,1,8.93393962467e-10,1.60329082023e-11
138,1,8.89682875282e-10,1.59998379292e-11
139,1,8.95150138612e-10,1.60489258737e-11
140,1,8.94291213233e-10,1.60412627597e-11
141,1,8.96570848327e-10,1.60614957513e-11
142,1,9.09229936854e-10,1.61744782659e-11
143,1,9.17880011565e-10,1.62513957204e-11
144,1,9.03777761658e-10,1.61260417469e-11
145,1,9.15283366406e-10,1.62283300191e-11
146,1,9.34559803345e-10,1.63983135783e-11
147,1,9.11255058511e-10,1.61925787261e-11
148,1,9.17305002524e-10,1.62463086957e-11
149,1,9.25934001261e-10,1.63225162366e-11
150,1,9.28523802446e-10,1.63453285344e-11
151,1,9.29105210286e-10,1.63504972515e-11
152,1,9.23920447616e-10,1.63047642377e-11
153,1,9.30819638262e-10,1.63654703717e-11
154,1,9.25059489015e-10,1.63147066293e-11
155,1,9.29110038567e-10,1.63505822228e-11
156,1,9.38885963161e-10,1.64363131497e-11
157,1,9.19600955785e-10,1.62665751242e-11
158,1,9.28244961176e-10,1.63429522334e-11
159,1,9.3918967404e-10,1.64391110993e-11
160,1,8.94277269872e-10,1.60410128052e-11
161,1,9.15593547309e-10,1.62312784826e-11
162,1,9.38605733433e-10,1.64339258317e-11
163,1,9.42615309162e-10,1.64688258994e-11
164,1,9.35714527878e-10,1.64084743562e-11
165,1,9.41759273739e-10,1.64614088309e-11
166,1,9.00907767923e-10,1.61004825574e-11
167,1,9.48984670498e-10,1.65247143574e-11
168,1,9.21311312047e-10,1.62815534081e-11
169,1,9.41481254632e-10,1.64590637302e-11
170,1,9.48966556952e-10,1.6524399242e-11
171,1,9.69112780808e-10,1.66989195118e-11
172,1,9.31983707218e-10,1.63758156124e-11
173,1,9.56728379795e-10,1.65917779973e-11
174,1,9.79436706016e-10,1.67873326474e-11
175,1,9.39738861815e-10,1.6443686637e-11
176,1,9.65617702154e-10,1.66684163726e-11
177,1,9.74558921102e-10,1.67455955758e-11
178,1,9.5268871091e-10,1.65566140105e-11
179,1,9.46077105485e-10,1.64991178518e-11
0,2,9.99597928581e-10,1.69594020219e-11
1,2,9.87221331057e-10,1.68540495292e-11
2,2,1.04565333864e-09,1.73458409033e-11
3,2,1.03470502759e-09,1.72546760941e-11
4,2,1.0182958292e-09,1.71172413705e-11
5,2,1.04966309069e-09,1.7378912972e-11
6,2,1.01137034108e-09,1.70587673564e-11
7,2,1.00505524627e-09,1.70055522757e-11
8,2,1.00505495696e-09,1.70055473059e-11
9,2,1.01169028998e-09,1.7061737077e-11
10,2,1.02173818401e-09,1.71460618463e-11
11,2,1.01369200493e-09,1.70785026604e-11
12,2,1.01312176405e-09,1.70737425955e-11
13,2,9.79439859645e-10,1.67873866373e-11
14,2,1.01139699258e-09,1.70592168157e-11
15,2,1.00103469095e-09,1.69715695422e-11
16,2,9.97554647794e-10,1.69418126335e-11
17,2,9.85790114599e-10,1.68418919013e-11
18,2,9.93549743894e-10,1.69079682932e-11
19,2,1.02145995548e-09,1.71438069454e-11
20,2,9.86641663088e-10,1.68490649005e-11
21,2,1.00276531358e-09,1.69862693004e-11
22,2,9.89825714309e-10,1.68763918441e-11
23,2,9.80023658132e-10,1.67924604909e-11
24,2,1.01452231364e-09,1.70852189166e-11
25,2,9.59882068246e-10,1.66190025446e-11
26,2,9.76286585777e-10,1.67604426839e-11
27,2,9.85204651279e-10,1.68368046072e-11
28,2,9.64189576087e-10,1.66561764253e-11
29,2,9.74558816203e-10,1.67455937368e-11
30,2,9.80885848442e-10,1.67998368178e-11
31,2,9.73117595192e-10,1.67331852596e-11
32,2,9.70551682847e-10,1.67113136793e-11
33,2,9.59869894014e-10,1.66187917944e-11
34,2,9.58451700201e-10,1.66066872851e-11
35,2,9.51533149157e-10,1.65465295415e-11
36,2,9.68804987149e-10,1.66960948617e-11
37,2,9.48956685352e-10,1.65242270802e-11
38,2,9.5960720378e-10,1.66167341841e-11
39,2,9.84054437255e-10,1.68269795953e-11
40,2,9.97288788023e-10,1.69397405265e-11
41,2,9.4405338271e-10,1.64813783906e-11
42,2,9.3859941669e-10,1.64338150339e-11
43,2,9.23344014622e-10,1.62996686068e-11
44,2,9.624711858e-10,1.66413966302e-11
45,2,9.61893310413e-10,1.66363795695e-11
46,2,9.18158496498e-10,1.62537788644e-11
47,2,8.92841351006e-10,1.60281538887e-11
48,2,9.19605632092e-10,1.62666580112e-11
49,2,8.98894920084e-10,1.60824981108e-11
50,2,9.665171613e-10,1.66764905602e-11
51,2,9.46932245629e-10,1.65065024516e-11
52,2,8.97458293255e-10,1.60696597118e-11
53,2,9.57867366785e-10,1.66015477159e-11
54,2,9.32560879158e-10,1.63809003724e-11
55,2,9.17296364171e-10,1.62461558302e-11
56,2,9.32544146829e-10,1.63806067595e-11
57,2,9.38581647981e-10,1.64335040467e-11
58,2,9.36009186927e-10,1.6411118327e-11
59,2,9.18731168763e-10,1.62588223399e-11
60,2,9.13274095424e-10,1.62105508445e-11
61,2,9.02066506319e-10,1.61109028246e-11
62,2,8.93393706371e-10,1.60329037595e-11
63,2,9.20450973704e-10,1.62739748088e-11
64,2,8.7701613367e-10,1.58854747416e-11
65,2,8.8939595049e-10,1.59972650697e-11
66,2,9.08956846001e-10,1.61721792833e-11
67,2,8.96565815691e-10,1.60614057602e-11
68,2,8.80455453202e-10,1.59164705916e-11
69,2,8.93708935884e-10,1.60359786135e-11
70,2,8.72140512334e-10,1.58414007859e-11
71,2,8.93412490936e-10,1.60332407901e-11
72,2,8.82491737884e-10,1.59350656761e-11
73,2,9.15295992825e-10,1.62285537072e-11
74,2,8.75865925501e-10,1.58750611295e-11
75,2,9.0061474792e-10,1.60978169162e-11
76,2,8.59734387246e-10,1.57280217892e-11
77,2,8.689566344e-10,1.58122885711e-11
78,2,9.18434015738e-10,1.62561095413e-11
79,2,8.81614969198e-10,1.59270252728e-11
80,2,8.78427482668e-10,1.58980043686e-11
81,2,8.52857933463e-10,1.56652629071e-11
82,2,8.63205854933e-10,1.57599141388e-11
83,2,8.47674006662e-10,1.56175386424e-11
84,2,8.44211265491e-10,1.55855161524e-11
85,2,8.95406494938e-10,1.60509426872e-11
86,2,8.58305201025e-10,1.57150299306e-11
87,2,8.65502601973e-10,1.57808197863e-11
88,2,8.45361325243e-10,1.55961202175e-11
89,2,9.07211694224e-10,1.61564802917e-11
90,2,8.27803340859e-10,1.54332483189e-11
91,2,8.7989579592e-10,1.59115539543e-11
92,2,8.61192279448e-10,1.57415271353e-11
93,2,8.62337754126e-10,1.57519428944e-11
94,2,8.37591172397e-10,1.55242665114e-11
95,2,8.66088799892e-10,1.57862606212e-11
96,2,8.53709167097e-10,1.56729689334e-11
97,2,8.88812054793e-10,1.59919374235e-11
98,2,9.1037690528e-10,1.61846420274e-11
99,2,8.54852630182e-10,1.56833928602e-11
100,2,8.71254308981e-10,1.58331416827e-11
101,2,8.85639999154e-10,1.59633122639e-11
102,2,8.75582886916e-10,1.58725383081e-11
103,2,8.63479612151e-10,1.57622854452e-11
104,2,8.79905801245e-10,1.59117349424e-11
105,2,8.77294285889e-10,1.58879067228e-11
106,2,8.83062051177e-10,1.59401672363e-11
107,2,8.73831536374e-10,1.58564299234e-11
108,2,8.90539238989e-10,1.60074749985e-11
109,2,8.939892552e-10,1.60384267846e-11
110,2,8.88543712145e-10,1.59896973949e-11
111,2,9.17578102659e-10,1.62485975141e-11
112,2,9.20475390617e-10,1.62744064615e-11
113,2,8.78454951619e-10,1.58985014245e-11
114,2,8.94563073319e-10,1.60435585301e-11
115,2,9.1213444377e-10,1.62005336475e-11
116,2,8.77007368186e-10,1.58853161203e-11
117,2,8.93982480019e-10,1.60383053453e-11
118,2,9.11253532581e-10,1.61925514872e-11
119,2,9.19026797475e-10,1.62615079483e-11
120,2,9.02045694583e-10,1.61105312163e-11
121,2,9.06658942278e-10,1.61517595981e-11
122,2,8.64054431417e-10,1.57675252359e-11
123,2,9.21902378098e-10,1.62869130849e-11
124,2,9.20460672267e-10,1.62741461956e-11
125,2,9.02638397023e-10,1.61159770317e-11
126,2,9.28527592801e-10,1.63453952739e-11
127,2,9.20478793808e-10,1.62744665147e-11
128,2,9.0867326783e-10,1.61696933143e-11
129,2,9.30531318324e-10,1.63629303466e-11
130,2,9.33108534488e-10,1.6385465529e-11
131,2,9.09235107353e-10,1.61745702402e-11
132,2,9.30825607116e-10,1.63655753555e-11
133,2,9.70245213414e-10,1.67085138911e-11
134,2,9.35725330245e-10,1.64086635605e-11
135,2,9.72549684481e-10,1.67283669114e-11
136,2,9.39168545964e-10,1.64387411044e-11
137,2,9.23337858731e-10,1.62995599986e-11
138,2,9.50668421074e-10,1.65389959837e-11
139,2,9.63911363763e-10,1.66538554759e-11
140,2,9.2505603102e-10,1.63146457907e-11
141,2,9.66802638976e-10,1.66789337021e-11
142,2,9.59597926815e-10,1.66165736296e-11
143,2,9.6852028291e-10,1.66936674995e-11
144,2,9.68208679718e-10,1.66907762532e-11
145,2,9.76276913895e-10,1.67602766461e-11
146,2,9.87508522538e-10,1.68564961689e-11
147,2,9.80303128155e-10,1.67947839771e-11
148,2,9.65934602692e-10,1.66714030524e-11
149,2,9.34560657978e-10,1.63983284249e-11
150,2,9.30810879106e-10,1.63653163361e-11
151,2,9.35714500219e-10,1.64084736619e-11
152,2,9.82910615213e-10,1.68172580436e-11
153,2,9.88940394412e-10,1.6868654519e-11
154,2,9.90961668246e-10,1.68859454746e-11
155,2,9.90660367513e-10,1.68832625361e-11
156,2,9.9871924073e-10,1.69518151034e-11
157,2,9.84917453511e-10,1.68343548496e-11
158,2,9.97008914669e-10,1.69374302324e-11
159,2,9.61594960193e-10,1.663370712e-11
160,2,1.00163942584e-09,1.69769428583e-11
161,2,9.70822177629e-10,1.6713493785e-11
162,2,9.71099638988e-10,1.67157935813e-11
163,2,9.77753280488e-10,1.67732679094e-11
164,2,1.00448334714e-09,1.70007434334e-11
165,2,9.99007823522e-10,1.6954271257e-11
166,2,9.95269748131e-10,1.6922542644e-11
167,2,1.00160222792e-09,1.69763128064e-11
168,2,1.03210254271e-09,1.72328558155e-11
169,2,1.0361351284e-09,1.72665246206e-11
170,2,1.03642446199e-09,1.72689485549e-11
171,2,1.01627700943e-09,1.71002259642e-11
172,2,1.03382834415e-09,1.72472525147e-11
173,2,1.01081516862e-09,1.70542557107e-11
174,2,9.85783552509e-10,1.68417797247e-11
175,2,1.01627060085e-09,1.71001182354e-11
176,2,1.00360959644e-09,1.69932584355e-11
177,2,1.02175540942e-09,1.71463506561e-11
178,2,1.00188981193e-09,1.69787484976e-11
179,2,1.00075747522e-09,1.69693085586e-11
0,3,1.03613298715e-09,1.72664889754e-11
1,3,1.0867943935e-09,1.76837346513e-11
2,3,1.05975132713e-09,1.7462370581e-11
3,3,1.10059659032e-09,1.77955959689e-11
4,3,1.07209507884e-09,1.75635367176e-11
5,3,1.05801850252e-09,1.74480357363e-11
6,3,1.06030902408e-09,1.7466818574e-11
7,3,1.11583184839e-09,1.791822345e-11
8,3,1.08764405413e-09,1.76905356804e-11
9,3,1.11038491538e-09,1.7874596902e-11
10,3,1.10806833641e-09,1.7855823396e-11
11,3,1.08217992275e-09,1.76460661897e-11
12,3,1.06632777984e-09,1.75161280618e-11
13,3,1.06664526556e-09,1.75189797862e-11
14,3,1.06058234755e-09,1.74689510634e-11
15,3,1.02805934215e-09,1.71989438175e-11
16,3,1.03988295993e-09,1.72977846206e-11
17,3,1.04793729156e-09,1.73646254387e-11
18,3,1.07669927674e-09,1.76012140477e-11
19,3,1.04907803964e-09,1.73739897538e-11
20,3,1.06950286596e-09,1.7542269052e-11
21,3,1.04822465076e-09,1.73670030455e-11
22,3,1.0418735416e-09,1.73141367465e-11
23,3,1.06518270548e-09,1.75067688593e-11
24,3,1.07468398138e-09,1.75847244546e-11
25,3,1.0341105524e-09,1.72495603554e-11
26,3,1.03698102698e-09,1.72734273239e-11
27,3,1.03613006118e-09,1.72664402302e-11
28,3,1.0657601801e-09,1.75115301356e-11
29,3,1.0545530908e-09,1.74193343488e-11
30,3,1.0203227525e-09,1.71343761822e-11
31,3,1.05828901541e-09,1.74501243656e-11
32,3,1.04965128241e-09,1.73787173285e-11
