# binned cylinder monitor
# nr=180 ny=90
# radius=1 yheight=5
# n_history=10000000000
# columns: ix,iy,I,sigma
# phi in [-180, 180] deg
# y in [-2.5, 2.5] m
# hits_total=92128 hits_in=92128
# columns: ix,iy,I,sigma
82,0,2.87745789089e-13,2.87745789089e-13
83,0,2.87860208884e-13,2.87860208884e-13
84,0,0,0
85,0,0,0
86,0,0,0
87,0,2.87690157083e-13,2.87690157083e-13
88,0,0,0
89,0,2.87739382964e-13,2.87739382964e-13
90,0,0,0
91,0,0,0
92,0,0,0
93,0,0,0
94,0,2.87692977328e-13,2.87692977328e-13
95,0,5.75407407969e-13,4.06874480591e-13
96,0,0,0
97,0,2.87849831037e-13,2.87849831037e-13
98,0,0,0
99,0,5.7515246791e-13,4.06694230354e-13
100,0,0,0
101,0,5.75274489459e-13,4.06780514278e-13
102,0,0,0
103,0,0,0
104,0,5.75317138162e-13,4.0681067151e-13
105,0,0,0
106,0,0,0
107,0,0,0
108,0,2.8786690881e-13,2.8786690881e-13
109,0,0,0
110,0,2.87657255803e-13,2.87657255803e-13
111,0,0,0
112,0,2.87665112521e-13,2.87665112521e-13
113,0,0,0
114,0,2.87559561636e-13,2.87559561636e-13
115,0,0,0
116,0,0,0
117,0,0,0
118,0,5.75549232143e-13,4.0697476989e-13
119,0,2.87912049566e-13,2.87912049566e-13
120,0,2.87792661704e-13,2.87792661704e-13
121,0,2.87968934154e-13,2.87968934154e-13
122,0,0,0
123,0,0,0
124,0,2.87490413791e-13,2.87490413791e-13
125,0,0,0
126,0,2.87960034264e-13,2.87960034264e-13
127,0,2.87384939572e-13,2.87384939572e-13
128,0,2.8795743733e-13,2.8795743733e-13
129,0,2.87811297752e-13,2.87811297752e-13
130,0,0,0
131,0,2.87692930385e-13,2.87692930385e-13
132,0,0,0
133,0,0,0
134,0,2.87766005075e-13,2.87766005075e-13
135,0,0,0
136,0,0,0
137,0,0,0
138,0,5.75493487909e-13,4.06935378768e-13
139,0,0,0
140,0,5.75339184987e-13,4.0682635447e-13
141,0,2.87646129744e-13,2.87646129744e-13
142,0,2.87867931071e-13,2.87867931071e-13
143,0,0,0
144,0,0,0
145,0,5.75606850819e-13,4.07015521803e-13
146,0,0,0
147,0,0,0
148,0,2.87437292202e-13,2.87437292202e-13
149,0,2.87460866846e-13,2.87460866846e-13
150,0,0,0
151,0,2.87743105641e-13,2.87743105641e-13
152,0,0,0
153,0,0,0
154,0,0,0
155,0,2.87933361117e-13,2.87933361117e-13
156,0,0,0
157,0,0,0
158,0,2.8747534811e-13,2.8747534811e-13
159,0,8.62977327399e-13,4.98240354835e-13
160,0,2.8745320176e-13,2.8745320176e-13
161,0,5.7513912216e-13,4.06684777454e-13
162,0,0,0
163,0,0,0
164,0,0,0
165,0,2.87904847753e-13,2.87904847753e-13
166,0,5.75185066527e-13,4.0671726365e-13
167,0,0,0
168,0,2.87828332385e-13,2.87828332385e-13
169,0,0,0
170,0,0,0
171,0,0,0
172,0,2.87589505647e-13,2.87589505647e-13
173,0,0,0
174,0,2.87801279903e-13,2.87801279903e-13
175,0,2.87766711087e-13,2.87766711087e-13
176,0,2.87887247565e-13,2.87887247565e-13
177,0,2.87679065104e-13,2.87679065104e-13
178,0,5.74983326313e-13,4.0657462432e-13
179,0,5.75496506253e-13,4.06937509595e-13
0,1,0,0
1,1,0,0
2,1,5.75626359618e-13,4.07029322399e-13
3,1,0,0
4,1,2.87970715731e-13,2.87970715731e-13
5,1,2.87644459475e-13,2.87644459475e-13
6,1,2.8799923659e-13,2.8799923659e-13
7,1,2.87968076804e-13,2.87968076804e-13
8,1,0,0
9,1,2.87647417886e-13,2.87647417886e-13
10,1,0,0
11,1,0,0
12,1,0,0
13,1,5.75890175954e-13,4.07215853672e-13
14,1,2.87931400656e-13,2.87931400656e-13
15,1,0,0
16,1,0,0
17,1,2.87545214272e-13,2.87545214272e-13
18,1,0,0
19,1,0,0
20,1,2.87828044554e-13,2.87828044554e-13
21,1,1.72680215734e-12,7.04964177407e-13
22,1,0,0
23,1,2.87912757182e-13,2.87912757182e-13
24,1,0,0
25,1,8.63505229482e-13,4.98545011426e-13
26,1,0,0
27,1,2.87832101924e-13,2.87832101924e-13
28,1,2.87634057611e-13,2.87634057611e-13
29,1,0,0
30,1,0,0
31,1,2.87749389126e-13,2.87749389126e-13
32,1,0,0
33,1,0,0
34,1,2.875805601e-13,2.875805601e-13
35,1,2.87925905958e-13,2.87925905958e-13
36,1,0,0
37,1,2.879159829e-13,2.879159829e-13
38,1,2.87734403029e-13,2.87734403029e-13
39,1,0,0
40,1,2.87676472266e-13,2.87676472266e-13
41,1,0,0
42,1,0,0
43,1,0,0
44,1,2.87876618169e-13,2.87876618169e-13
45,1,2.87717446348e-13,2.87717446348e-13
46,1,0,0
47,1,0,0
48,1,8.62961900682e-13,4.9823144219e-13
49,1,2.87291341499e-13,2.87291341499e-13
50,1,0,0
51,1,0,0
52,1,0,0
53,1,0,0
54,1,0,0
55,1,0,0
56,1,0,0
57,1,5.7540349197e-13,4.0687177699e-13
58,1,0,0
59,1,0,0
60,1,2.87791665575e-13,2.87791665575e-13
61,1,2.87841067426e-13,2.87841067426e-13
62,1,5.75537192242e-13,4.0696627467e-13
63,1,0,0
64,1,0,0
65,1,2.87786656998e-13,2.87786656998e-13
66,1,0,0
67,1,0,0
68,1,0,0
69,1,0,0
70,1,2.8782504897e-13,2.8782504897e-13
71,1,2.87869096912e-13,2.87869096912e-13
72,1,0,0
73,1,0,0
74,1,0,0
75,1,2.87655330396e-13,2.87655330396e-13
76,1,0,0
77,1,5.75272182718e-13,4.06778911343e-13
78,1,5.75632965836e-13,4.07034000174e-13
79,1,5.75489454816e-13,4.06932521098e-13
80,1,0,0
81,1,0,0
82,1,0,0
83,1,0,0
84,1,0,0
85,1,0,0
86,1,0,0
87,1,0,0
88,1,2.87944335676e-13,2.87944335676e-13
89,1,0,0
90,1,0,0
91,1,0,0
92,1,0,0
93,1,2.87826900594e-13,2.87826900594e-13
94,1,2.87967609232e-13,2.87967609232e-13
95,1,0,0
96,1,0,0
97,1,2.87634408096e-13,2.87634408096e-13
98,1,2.87998419508e-13,2.87998419508e-13
99,1,0,0
100,1,2.87920019192e-13,2.87920019192e-13
101,1,0,0
102,1,0,0
103,1,0,0
104,1,2.87745986386e-13,2.87745986386e-13
105,1,0,0
106,1,0,0
107,1,2.87560073238e-13,2.87560073238e-13
108,1,0,0
109,1,0,0
110,1,0,0
111,1,0,0
112,1,0,0
113,1,0,0
114,1,5.75349087786e-13,4.06833441473e-13
115,1,0,0
116,1,0,0
117,1,2.87155360696e-13,2.87155360696e-13
118,1,2.87748803419e-13,2.87748803419e-13
119,1,0,0
120,1,2.87990259057e-13,2.87990259057e-13
121,1,0,0
122,1,0,0
123,1,0,0
124,1,2.87700388346e-13,2.87700388346e-13
125,1,2.87926686135e-13,2.87926686135e-13
126,1,0,0
127,1,0,0
128,1,0,0
129,1,0,0
130,1,0,0
131,1,1.15060220613e-12,5.75301210427e-13
132,1,0,0
133,1,2.87928069651e-13,2.87928069651e-13
134,1,2.87719380723e-13,2.87719380723e-13
135,1,0,0
136,1,2.87997732544e-13,2.87997732544e-13
137,1,0,0
138,1,2.87869556399e-13,2.87869556399e-13
139,1,0,0
140,1,0,0
141,1,2.87913086314e-13,2.87913086314e-13
142,1,0,0
143,1,0,0
144,1,0,0
145,1,5.75606639986e-13,4.07015379682e-13
146,1,2.87460311915e-13,2.87460311915e-13
147,1,0,0
148,1,0,0
149,1,2.87489709349e-13,2.87489709349e-13
150,1,0,0
151,1,2.87562941313e-13,2.87562941313e-13
152,1,0,0
153,1,1.15128024388e-12,5.75640225922e-13
154,1,0,0
155,1,0,0
156,1,0,0
157,1,2.87952455348e-13,2.87952455348e-13
158,1,0,0
159,1,5.75695845472e-13,4.07078444911e-13
160,1,0,0
161,1,0,0
162,1,2.87633046163e-13,2.87633046163e-13
163,1,0,0
164,1,2.87664135299e-13,2.87664135299e-13
165,1,0,0
166,1,5.75575870956e-13,4.06993680725e-13
167,1,2.87610035287e-13,2.87610035287e-13
168,1,5.74823876528e-13,4.06461981949e-13
169,1,2.87659436338e-13,2.87659436338e-13
170,1,2.87658473446e-13,2.87658473446e-13
171,1,0,0
172,1,0,0
173,1,2.87878458916e-13,2.87878458916e-13
174,1,2.87580780296e-13,2.87580780296e-13
175,1,5.75116033396e-13,4.06668453039e-13
176,1,0,0
177,1,2.87936412271e-13,2.87936412271e-13
178,1,0,0
179,1,0,0
0,2,0,0
1,2,0,0
2,2,2.87952556099e-13,2.87952556099e-13
3,2,0,0
4,2,2.87615949193e-13,2.87615949193e-13
5,2,2.87575159743e-13,2.87575159743e-13
6,2,0,0
7,2,5.75505643708e-13,4.0694405191e-13
8,2,0,0
9,2,2.87752602111e-13,2.87752602111e-13
10,2,0,0
11,2,0,0
12,2,2.87668144521e-13,2.87668144521e-13
13,2,5.75468571086e-13,4.06917736126e-13
14,2,0,0
15,2,5.75912919936e-13,4.07231934172e-13
16,2,2.87828994687e-13,2.87828994687e-13
17,2,2.87837863239e-13,2.87837863239e-13
18,2,2.87820411587e-13,2.87820411587e-13
19,2,0,0
20,2,2.87947509875e-13,2.87947509875e-13
21,2,0,0
22,2,0,0
23,2,0,0
24,2,5.75357357283e-13,4.06839103253e-13
25,2,2.87688509926e-13,2.87688509926e-13
26,2,2.87769099794e-13,2.87769099794e-13
27,2,0,0
28,2,5.75776997287e-13,4.07135824895e-13
29,2,0,0
30,2,0,0
31,2,0,0
32,2,0,0
33,2,0,0
34,2,0,0
35,2,2.87910530522e-13,2.87910530522e-13
36,2,2.87750918412e-13,2.87750918412e-13
37,2,2.87546466461e-13,2.87546466461e-13
38,2,0,0
39,2,0,0
40,2,2.87818020679e-13,2.87818020679e-13
41,2,0,0
42,2,0,0
43,2,0,0
44,2,2.87461378526e-13,2.87461378526e-13
45,2,0,0
46,2,0,0
47,2,2.87893512434e-13,2.87893512434e-13
48,2,0,0
49,2,0,0
50,2,0,0
51,2,2.87772668102e-13,2.87772668102e-13
52,2,0,0
53,2,0,0
54,2,0,0
55,2,0,0
56,2,2.87874960153e-13,2.87874960153e-13
57,2,2.87587237045e-13,2.87587237045e-13
58,2,0,0
59,2,2.87985413933e-13,2.87985413933e-13
60,2,2.8769711463e-13,2.8769711463e-13
61,2,2.87784606733e-13,2.87784606733e-13
62,2,0,0
63,2,0,0
64,2,0,0
65,2,0,0
66,2,5.75359995883e-13,4.06840983547e-13
67,2,0,0
68,2,0,0
69,2,2.87833941834e-13,2.87833941834e-13
70,2,0,0
71,2,0,0
72,2,2.87811868359e-13,2.87811868359e-13
73,2,0,0
74,2,2.8790921381e-13,2.8790921381e-13
75,2,0,0
76,2,0,0
77,2,0,0
78,2,2.87827684054e-13,2.87827684054e-13
79,2,2.87431725327e-13,2.87431725327e-13
80,2,0,0
81,2,0,0
82,2,0,0
83,2,0,0
84,2,2.87353586232e-13,2.87353586232e-13
85,2,0,0
86,2,0,0
87,2,0,0
88,2,2.87862762428e-13,2.87862762428e-13
89,2,0,0
90,2,0,0
91,2,2.87444638434e-13,2.87444638434e-13
92,2,0,0
93,2,0,0
94,2,2.87701230057e-13,2.87701230057e-13
95,2,5.75283966506e-13,4.06787225775e-13
96,2,2.87469351603e-13,2.87469351603e-13
97,2,2.87872605885e-13,2.87872605885e-13
98,2,2.87959811292e-13,2.87959811292e-13
99,2,0,0
100,2,0,0
101,2,2.87862589434e-13,2.87862589434e-13
102,2,0,0
103,2,5.75747007337e-13,4.0711461361e-13
104,2,2.87339065714e-13,2.87339065714e-13
105,2,0,0
106,2,0,0
107,2,0,0
108,2,5.75208787353e-13,4.06734063135e-13
109,2,0,0
110,2,2.87502193222e-13,2.87502193222e-13
111,2,0,0
112,2,0,0
113,2,0,0
114,2,2.87681420099e-13,2.87681420099e-13
115,2,0,0
116,2,0,0
117,2,0,0
118,2,2.87635506765e-13,2.87635506765e-13
119,2,0,0
120,2,5.75793383717e-13,4.07147406267e-13
121,2,0,0
122,2,0,0
123,2,2.87533725544e-13,2.87533725544e-13
124,2,2.87970820375e-13,2.87970820375e-13
125,2,0,0
126,2,5.75762008923e-13,4.07125233082e-13
127,2,5.75819874586e-13,4.07166150355e-13
128,2,0,0
129,2,2.87966837029e-13,2.87966837029e-13
130,2,0,0
131,2,2.87345499166e-13,2.87345499166e-13
132,2,0,0
133,2,0,0
134,2,5.75365741368e-13,4.06845257731e-13
135,2,8.63199886032e-13,4.98368710091e-13
136,2,5.75288376112e-13,4.06790548535e-13
137,2,0,0
138,2,5.7558225053e-13,4.06998122554e-13
139,2,2.87989079399e-13,2.87989079399e-13
140,2,2.87870745595e-13,2.87870745595e-13
141,2,2.8790343578e-13,2.8790343578e-13
142,2,0,0
143,2,0,0
144,2,0,0
145,2,2.87515172023e-13,2.87515172023e-13
146,2,5.75662371996e-13,4.07054813426e-13
147,2,2.8748533661e-13,2.8748533661e-13
148,2,2.87533228965e-13,2.87533228965e-13
149,2,5.75390658417e-13,4.06862714989e-13
150,2,0,0
151,2,0,0
152,2,2.87678188317e-13,2.87678188317e-13
153,2,2.87839137736e-13,2.87839137736e-13
154,2,2.87590885153e-13,2.87590885153e-13
155,2,2.8738311828e-13,2.8738311828e-13
156,2,0,0
157,2,0,0
158,2,0,0
159,2,2.87257879314e-13,2.87257879314e-13
160,2,2.87421460915e-13,2.87421460915e-13
161,2,2.87627808562e-13,2.87627808562e-13
162,2,2.87478464386e-13,2.87478464386e-13
163,2,0,0
164,2,0,0
165,2,2.87753524778e-13,2.87753524778e-13
166,2,8.63627401231e-13,4.98615538403e-13
167,2,2.87762870401e-13,2.87762870401e-13
168,2,0,0
169,2,5.75334391375e-13,4.06822875815e-13
170,2,2.87586062778e-13,2.87586062778e-13
171,2,0,0
172,2,0,0
173,2,0,0
174,2,2.87929785907e-13,2.87929785907e-13
175,2,0,0
176,2,2.87639954547e-13,2.87639954547e-13
177,2,0,0
178,2,0,0
179,2,0,0
0,3,0,0
1,3,5.75524768163e-13,4.06957467443e-13
2,3,2.8766347406e-13,2.8766347406e-13
3,3,5.75346062873e-13,4.06831213837e-13
4,3,5.75557842787e-13,4.06980853608e-13
5,3,2.87917017708e-13,2.87917017708e-13
6,3,0,0
7,3,2.87704207488e-13,2.87704207488e-13
8,3,2.87531713173e-13,2.87531713173e-13
9,3,2.87983365367e-13,2.87983365367e-13
10,3,0,0
11,3,0,0
12,3,2.87940510352e-13,2.87940510352e-13
13,3,8.63418513771e-13,4.98494963157e-13
14,3,2.87551758346e-13,2.87551758346e-13
15,3,2.87923544368e-13,2.87923544368e-13
16,3,0,0
17,3,0,0
18,3,5.75612975971e-13,4.07019876117e-13
19,3,0,0
20,3,0,0
21,3,5.75467776745e-13,4.06917196105e-13
22,3,0,0
23,3,0,0
24,3,0,0
25,3,2.87330155651e-13,2.87330155651e-13
26,3,8.62861823512e-13,4.98173529576e-13
27,3,0,0
28,3,0,0
29,3,0,0
30,3,2.87587705388e-13,2.87587705388e-13
31,3,0,0
32,3,2.87904877541e-13,2.87904877541e-13
33,3,0,0
34,3,2.87896494072e-13,2.87896494072e-13
35,3,0,0
36,3,2.87787387082e-13,2.87787387082e-13
37,3,2.87855886121e-13,2.87855886121e-13
38,3,0,0
39,3,0,0
40,3,5.75331855943e-13,4.06821068456e-13
41,3,0,0
42,3,0,0
43,3,1.15073760383e-12,5.7536887565e-13
44,3,0,0
45,3,2.87427400289e-13,2.87427400289e-13
46,3,2.87938381118e-13,2.87938381118e-13
47,3,5.75440624218e-13,4.06898018312e-13
48,3,0,0
49,3,0,0
50,3,0,0
51,3,0,0
52,3,2.8794378969e-13,2.8794378969e-13
53,3,2.87853889138e-13,2.87853889138e-13
54,3,2.8792937491e-13,2.8792937491e-13
55,3,2.87957057217e-13,2.87957057217e-13
56,3,2.87502876888e-13,2.87502876888e-13
57,3,5.75306889373e-13,4.06803545885e-13
58,3,2.87723202193e-13,2.87723202193e-13
59,3,2.87544139781e-13,2.87544139781e-13
60,3,2.87920639958e-13,2.87920639958e-13
61,3,8.63205497527e-13,4.98371967974e-13
62,3,0,0
63,3,2.8792903263e-13,2.8792903263e-13
64,3,2.87787378701e-13,2.87787378701e-13
65,3,0,0
66,3,0,0
67,3,2.87651407483e-13,2.87651407483e-13
68,3,0,0
69,3,0,0
70,3,0,0
71,3,0,0
72,3,0,0
73,3,0,0
74,3,2.87674433491e-13,2.87674433491e-13
75,3,0,0
76,3,8.63058137785e-13,4.9828706157e-13
77,3,2.87889820177e-13,2.87889820177e-13
78,3,0,0
79,3,2.87385768188e-13,2.87385768188e-13
80,3,0,0
81,3,2.87962521434e-13,2.87962521434e-13
82,3,0,0
83,3,2.87733284599e-13,2.87733284599e-13
84,3,5.7581880393e-13,4.0716539179e-13
85,3,0,0
86,3,2.87094825425e-13,2.87094825425e-13
87,3,0,0
88,3,2.8762019319e-13,2.8762019319e-13
89,3,5.75907748532e-13,4.07228278825e-13
90,3,0,0
91,3,0,0
92,3,2.87969081258e-13,2.87969081258e-13
93,3,2.87418498836e-13,2.87418498836e-13
94,3,5.75407350046e-13,4.06874471633e-13
95,3,0,0
96,3,0,0
97,3,2.87092697011e-13,2.87092697011e-13
98,3,5.75036260623e-13,4.06612050608e-13
99,3,2.87991093251e-13,2.87991093251e-13
100,3,2.87952076969e-13,2.87952076969e-13
101,3,0,0
102,3,2.87578299852e-13,2.87578299852e-13
103,3,2.87889286311e-13,2.87889286311e-13
104,3,2.87788421889e-13,2.87788421889e-13
105,3,5.75659474358e-13,4.07052730202e-13
106,3,2.8787253823e-13,2.8787253823e-13
107,3,5.75524393233e-13,4.06957270463e-13
108,3,2.8793204096e-13,2.8793204096e-13
109,3,0,0
110,3,2.87981870864e-13,2.87981870864e-13
111,3,0,0
112,3,0,0
113,3,5.7515461814e-13,4.06695730733e-13
114,3,0,0
115,3,0,0
116,3,0,0
117,3,2.87305225036e-13,2.87305225036e-13
118,3,0,0
119,3,2.87576664143e-13,2.87576664143e-13
120,3,5.75804732258e-13,4.07155433567e-13
121,3,0,0
122,3,0,0
123,3,0,0
124,3,0,0
125,3,0,0
126,3,0,0
127,3,2.87868736258e-13,2.87868736258e-13
128,3,0,0
129,3,0,0
130,3,0,0
131,3,2.87457440148e-13,2.87457440148e-13
132,3,0,0
133,3,2.87857770342e-13,2.87857770342e-13
134,3,0,0
135,3,0,0
136,3,2.87953390429e-13,2.87953390429e-13
137,3,2.87226579805e-13,2.87226579805e-13
138,3,0,0
139,3,0,0
140,3,5.75815108191e-13,4.07162776639e-13
141,3,0,0
142,3,0,0
143,3,2.87921668086e-13,2.87921668086e-13
144,3,0,0
145,3,0,0
146,3,2.87509465666e-13,2.87509465666e-13
147,3,0,0
148,3,0,0
149,3,0,0
150,3,5.75466660493e-13,4.06916501636e-13
151,3,0,0
152,3,2.87989617948e-13,2.87989617948e-13
153,3,2.87817710556e-13,2.87817710556e-13
154,3,5.75619427669e-13,4.07024475138e-13
155,3,5.75678069746e-13,4.07065869145e-13
156,3,2.87834295694e-13,2.87834295694e-13
157,3,0,0
158,3,2.87790422969e-13,2.87790422969e-13
159,3,2.87822518511e-13,2.87822518511e-13
160,3,2.87957728339e-13,2.87957728339e-13
161,3,0,0
162,3,0,0
163,3,0,0
164,3,2.87492577179e-13,2.87492577179e-13
165,3,0,0
166,3,2.87820322662e-13,2.87820322662e-13
167,3,0,0
168,3,0,0
169,3,0,0
170,3,0,0
171,3,0,0
172,3,2.87865312274e-13,2.87865312274e-13
173,3,0,0
174,3,0,0
175,3,5.75473942384e-13,4.06921644554e-13
176,3,2.87592385602e-13,2.87592385602e-13
177,3,5.755376464e-13,4.06966603772e-13
178,3,8.62847344041e-13,4.98165167968e-13
179,3,5.75873172476e-13,4.07203828496e-13
0,4,2.87826261164e-13,2.87826261164e-13
1,4,2.87893429074e-13,2.87893429074e-13
2,4,2.87976287303e-13,2.87976287303e-13
3,4,2.87547890109e-13,2.87547890109e-13
4,4,5.75775913508e-13,4.07135063885e-13
5,4,8.63250475362e-13,4.98397920979e-13
6,4,0,0
7,4,2.87828663536e-13,2.87828663536e-13
8,4,5.74969236008e-13,4.06564752912e-13
9,4,0,0
10,4,2.87597822872e-13,2.87597822872e-13
11,4,2.87570606983e-13,2.87570606983e-13
12,4,0,0
13,4,5.75108198795e-13,4.06662907289e-13
14,4,0,0
15,4,8.63222931842e-13,4.98382052742e-13
16,4,0,0
17,4,5.75500421919e-13,4.06940279471e-13
18,4,0,0
19,4,2.87948831145e-13,2.87948831145e-13
20,4,1.15041286468e-12,5.75206503733e-13
21,4,2.87885355078e-13,2.87885355078e-13
22,4,0,0
23,4,2.879736554e-13,2.879736554e-13
24,4,2.87486839087e-13,2.87486839087e-13
25,4,2.87980089436e-13,2.87980089436e-13
26,4,5.75573012418e-13,4.06991596599e-13
27,4,0,0
28,4,2.87598685758e-13,2.87598685758e-13
29,4,0,0
30,4,5.75360539034e-13,4.06841521047e-13
31,4,0,0
32,4,2.87997516924e-13,2.87997516924e-13
33,4,2.87659975389e-13,2.87659975389e-13
34,4,8.63233047599e-13,4.98387839821e-13
35,4,0,0
36,4,2.87506110144e-13,2.87506110144e-13
37,4,2.87711354418e-13,2.87711354418e-13
38,4,2.87935532944e-13,2.87935532944e-13
39,4,8.63254350846e-13,4.98400168953e-13
40,4,0,0
41,4,2.87801816333e-13,2.87801816333e-13
42,4,2.87699873952e-13,2.87699873952e-13
43,4,0,0
44,4,5.75593600304e-13,4.07006143534e-13
45,4,0,0
46,4,0,0
47,4,5.75921401007e-13,4.07237931424e-13
48,4,0,0
49,4,5.75439616785e-13,4.06897361901e-13
50,4,0,0
51,4,2.87513541144e-13,2.87513541144e-13
52,4,0,0
53,4,2.87987102824e-13,2.87987102824e-13
54,4,5.75570373299e-13,4.06989734351e-13
55,4,0,0
56,4,5.75547419985e-13,4.06973567607e-13
57,4,0,0
58,4,0,0
59,4,5.75332115324e-13,4.06821278932e-13
60,4,2.87636069896e-13,2.87636069896e-13
61,4,0,0
62,4,0,0
63,4,5.75651376477e-13,4.07046994457e-13
64,4,5.75018116565e-13,4.06599428182e-13
65,4,2.87370018555e-13,2.87370018555e-13
66,4,2.87586956284e-13,2.87586956284e-13
67,4,2.87552671408e-13,2.87552671408e-13
68,4,0,0
69,4,2.87825004377e-13,2.87825004377e-13
70,4,2.87681613922e-13,2.87681613922e-13
71,4,2.87842644887e-13,2.87842644887e-13
72,4,2.87961301055e-13,2.87961301055e-13
73,4,2.87401942568e-13,2.87401942568e-13
74,4,0,0
75,4,5.7507591111e-13,4.06640122153e-13
76,4,2.87916035806e-13,2.87916035806e-13
77,4,0,0
78,4,0,0
79,4,5.75572452772e-13,4.06991185038e-13
80,4,0,0
81,4,2.87634793141e-13,2.87634793141e-13
82,4,2.8771928547e-13,2.8771928547e-13
83,4,5.75273250975e-13,4.06779624045e-13
84,4,2.87749955975e-13,2.87749955975e-13
85,4,2.87828805135e-13,2.87828805135e-13
86,4,5.75300346734e-13,4.06798891188e-13
87,4,2.8794427502e-13,2.8794427502e-13
88,4,2.87921793571e-13,2.87921793571e-13
89,4,1.1517848836e-12,5.75892443207e-13
90,4,0,0
91,4,0,0
92,4,5.7588192193e-13,4.07210012405e-13
93,4,0,0
94,4,5.75595056822e-13,4.07007177364e-13
95,4,0,0
96,4,0,0
97,4,0,0
98,4,0,0
99,4,5.7549567416e-13,4.06936894318e-13
100,4,5.74858057601e-13,4.06486031388e-13
101,4,2.8774988552e-13,2.8774988552e-13
102,4,0,0
103,4,2.87755215308e-13,2.87755215308e-13
104,4,0,0
105,4,2.87884655242e-13,2.87884655242e-13
106,4,0,0
107,4,2.87801655175e-13,2.87801655175e-13
108,4,8.63245695516e-13,4.98395207524e-13
109,4,2.87882225037e-13,2.87882225037e-13
110,4,2.8773525616e-13,2.8773525616e-13
111,4,0,0
112,4,5.75569889981e-13,4.06989372889e-13
113,4,2.87251682042e-13,2.87251682042e-13
114,4,2.87511886813e-13,2.87511886813e-13
115,4,2.87948592847e-13,2.87948592847e-13
116,4,0,0
117,4,0,0
118,4,2.87872583767e-13,2.87872583767e-13
119,4,2.87477488917e-13,2.87477488917e-13
120,4,2.87956976122e-13,2.87956976122e-13
121,4,0,0
122,4,2.87990659644e-13,2.87990659644e-13
123,4,0,0
124,4,0,0
125,4,0,0
126,4,0,0
127,4,0,0
128,4,0,0
129,4,2.87975016297e-13,2.87975016297e-13
130,4,0,0
131,4,0,0
132,4,0,0
133,4,2.87764419309e-13,2.87764419309e-13
134,4,8.63676656079e-13,4.98643966868e-13
135,4,0,0
136,4,0,0
137,4,2.87980123867e-13,2.87980123867e-13
138,4,2.87679097324e-13,2.87679097324e-13
139,4,5.75770198068e-13,4.07131012416e-13
140,4,2.87456590693e-13,2.87456590693e-13
141,4,0,0
142,4,2.87705948932e-13,2.87705948932e-13
143,4,0,0
144,4,0,0
145,4,2.87579449851e-13,2.87579449851e-13
