# binned cylinder monitor
# nr=180 ny=90
# radius=1 yheight=5
# n_history=1000000000
# columns: ix,iy,I,sigma
# phi in [-180, 180] deg
# y in [-2.5, 2.5] m
# hits_total=35281563 hits_in=35281563
# columns: ix,iy,I,sigma
0,0,7.85578643592e-10,4.75453928417e-11
1,0,6.84862518888e-10,4.43930521002e-11
2,0,9.06360468394e-10,5.10676386467e-11
3,0,8.14283507171e-10,4.84041406286e-11
4,0,8.28670848035e-10,4.88299076842e-11
5,0,8.37276372968e-10,4.90820210163e-11
6,0,7.48171032798e-10,4.63996064812e-11
7,0,7.68218874115e-10,4.70142421375e-11
8,0,8.51712260734e-10,4.95047806993e-11
9,0,8.31513178598e-10,4.89125533328e-11
10,0,8.14335376041e-10,4.84072225599e-11
11,0,7.99874650947e-10,4.79733046377e-11
12,0,7.25100875447e-10,4.56770713945e-11
13,0,7.74018373319e-10,4.71927429083e-11
14,0,7.42355184161e-10,4.62170259393e-11
15,0,7.85503480237e-10,4.75408434737e-11
16,0,6.9344771494e-10,4.46689031594e-11
17,0,8.37296783129e-10,4.90832164881e-11
18,0,8.22926507197e-10,4.86606741175e-11
19,0,7.42378519947e-10,4.62184777251e-11
20,0,7.39392902618e-10,4.6122074023e-11
21,0,7.94160197511e-10,4.7802835543e-11
22,0,7.76923817992e-10,4.72820873016e-11
23,0,7.36626151023e-10,4.60391448981e-11
24,0,7.53870816323e-10,4.65743055582e-11
25,0,7.85515095086e-10,4.75415463231e-11
26,0,8.02823495853e-10,4.80637954699e-11
27,0,6.87682170093e-10,4.44824721622e-11
28,0,8.02817766084e-10,4.80634523124e-11
29,0,7.4522729732e-10,4.63061803131e-11
30,0,7.27959876753e-10,4.57664569199e-11
31,0,8.66103146692e-10,4.99213651207e-11
32,0,7.99877050857e-10,4.79734484313e-11
33,0,7.76871579866e-10,4.72789099789e-11
34,0,7.59659771231e-10,4.67538374329e-11
35,0,6.5888731605e-10,4.35405097011e-11
36,0,7.97073386062e-10,4.78915075719e-11
37,0,8.08517516685e-10,4.82321225264e-11
38,0,7.45207095694e-10,4.63049253744e-11
39,0,6.9057562661e-10,4.45764745936e-11
40,0,7.16439527738e-10,4.54025222246e-11
41,0,7.1931244569e-10,4.54933264268e-11
42,0,7.02017266917e-10,4.49420627069e-11
43,0,8.43050848985e-10,4.92515671284e-11
44,0,7.3946850684e-10,4.61267898545e-11
45,0,7.30815292848e-10,4.58554407734e-11
46,0,6.64592253885e-10,4.37269711626e-11
47,0,7.99933907372e-10,4.79768572565e-11
48,0,8.0277920818e-10,4.80611445818e-11
49,0,7.10669871719e-10,4.5218850051e-11
50,0,7.19279370796e-10,4.54912325173e-11
51,0,6.53140667579e-10,4.33504798452e-11
52,0,7.22202758816e-10,4.55850442236e-11
53,0,6.70412081311e-10,4.39201651021e-11
54,0,7.62478787809e-10,4.68387117325e-11
55,0,7.53839082559e-10,4.65723423976e-11
56,0,7.13548610018e-10,4.53103917063e-11
57,0,6.61825592071e-10,4.36394974126e-11
58,0,7.04914486263e-10,4.50353447848e-11
59,0,7.42366162811e-10,4.62177077517e-11
60,0,7.16432068766e-10,4.54020484538e-11
61,0,7.13572451555e-10,4.53119079022e-11
62,0,6.76196876425e-10,4.41102299431e-11
63,0,7.76913148935e-10,4.72814387211e-11
64,0,6.61778974944e-10,4.36364232662e-11
65,0,6.79078144621e-10,4.42042310417e-11
66,0,6.87693888448e-10,4.44832286525e-11
67,0,6.58878473947e-10,4.35399246345e-11
68,0,7.3944154634e-10,4.61251076894e-11
69,0,6.96292186007e-10,4.47593694077e-11
70,0,6.93467009004e-10,4.46701467866e-11
71,0,6.38808090487e-10,4.28739999813e-11
72,0,6.84778948405e-10,4.43876357136e-11
73,0,6.38765409939e-10,4.287113942e-11
74,0,7.16466133371e-10,4.5404207352e-11
75,0,7.45237430125e-10,4.63068114968e-11
76,0,6.47422488656e-10,4.31615084143e-11
77,0,5.95627259767e-10,4.13989650705e-11
78,0,6.15773531771e-10,4.20934210619e-11
79,0,7.33738278864e-10,4.59484828214e-11
80,0,6.93398447626e-10,4.46657303723e-11
81,0,7.74009409852e-10,4.71921973828e-11
82,0,6.53122685645e-10,4.33492859042e-11
83,0,6.84790768598e-10,4.43884018508e-11
84,0,6.61793216842e-10,4.36373622038e-11
85,0,6.58916457287e-10,4.35424344996e-11
86,0,6.87649714482e-10,4.44803716228e-11
87,0,6.44513978053e-10,4.30634121088e-11
88,0,7.19327109354e-10,4.54942513814e-11
89,0,7.04983019979e-10,4.50397224682e-11
90,0,7.48103851703e-10,4.63954411213e-11
91,0,6.8770318149e-10,4.44838303015e-11
92,0,6.93504170272e-10,4.46725384857e-11
93,0,6.73352951321e-10,4.40184676733e-11
94,0,6.67521178039e-10,4.38249232161e-11
95,0,6.58897192838e-10,4.35411621613e-11
96,0,6.64652848958e-10,4.37309578927e-11
97,0,6.38750552435e-10,4.28701400662e-11
98,0,6.81876204259e-10,4.42926299392e-11
99,0,6.21469610462e-10,4.22856611231e-11
100,0,6.50274714722e-10,4.32556408023e-11
101,0,6.55985689701e-10,4.34437237381e-11
102,0,7.56748670096e-10,4.66631327101e-11
103,0,7.13555534567e-10,4.53108331191e-11
104,0,7.27975231035e-10,4.5767421271e-11
105,0,7.22189601545e-10,4.55842146625e-11
106,0,6.90571856045e-10,4.45762307294e-11
107,0,6.27270287457e-10,4.24841148761e-11
108,0,6.93421338789e-10,4.46672049241e-11
109,0,7.33698871743e-10,4.59460162134e-11
110,0,7.22189612751e-10,4.55842164268e-11
111,0,7.10674235426e-10,4.52191304149e-11
112,0,7.62438788821e-10,4.68362544282e-11
113,0,7.62509226054e-10,4.68405798382e-11
114,0,8.0851000357e-10,4.82316751531e-11
115,0,6.7037849722e-10,4.39179664675e-11
116,0,6.79050971431e-10,4.42024632232e-11
117,0,7.33733461106e-10,4.5948181681e-11
118,0,7.07803484125e-10,4.5127912394e-11
119,0,6.93398577915e-10,4.46657398998e-11
120,0,6.32988580731e-10,4.26760913638e-11
121,0,6.81921686916e-10,4.42955829486e-11
122,0,7.45292875603e-10,4.63102548456e-11
123,0,7.30792480558e-10,4.58540096326e-11
124,0,7.6535341035e-10,4.69268388798e-11
125,0,7.25045401638e-10,4.56735769465e-11
126,0,6.32940130707e-10,4.26728271877e-11
127,0,7.509860336e-10,4.64848777386e-11
128,0,7.59620378686e-10,4.6751413147e-11
129,0,6.81924209708e-10,4.42957479494e-11
130,0,6.90565151244e-10,4.45757968416e-11
131,0,7.42379682562e-10,4.62185509232e-11
132,0,6.73321956468e-10,4.40164416154e-11
133,0,7.33730642607e-10,4.59480060428e-11
134,0,6.90541062861e-10,4.45742437425e-11
135,0,7.71145343412e-10,4.71052091481e-11
136,0,7.30898738958e-10,4.58606753162e-11
137,0,7.94148909768e-10,4.78021574233e-11
138,0,8.14265725995e-10,4.84030840992e-11
139,0,7.39480922109e-10,4.61275634321e-11
140,0,7.33706952e-10,4.59465223793e-11
141,0,6.79102127914e-10,4.42057911476e-11
142,0,8.71862994429e-10,5.00872320215e-11
143,0,6.81951526128e-10,4.42975222573e-11
144,0,8.6609677754e-10,4.99210000231e-11
145,0,7.85535139401e-10,4.75427603804e-11
146,0,7.48126784932e-10,4.63968638116e-11
147,0,8.31585584061e-10,4.89168086506e-11
148,0,8.11407445651e-10,4.8318619251e-11
149,0,7.19384711933e-10,4.54978934916e-11
150,0,7.42367585284e-10,4.62177971961e-11
151,0,7.45251095033e-10,4.63076591606e-11
152,0,7.13523202563e-10,4.53087797717e-11
153,0,6.99179966643e-10,4.48524255639e-11
154,0,8.14307333569e-10,4.84055574936e-11
155,0,7.88406724115e-10,4.76294012792e-11
156,0,8.1714981525e-10,4.84889320515e-11
157,0,7.30808092546e-10,4.58549888831e-11
158,0,8.48741030191e-10,4.9415625826e-11
159,0,6.73300936159e-10,4.40150686774e-11
160,0,7.99879234411e-10,4.79735776773e-11
161,0,7.25079848622e-10,4.56757485822e-11
162,0,7.22204956745e-10,4.55851826232e-11
163,0,8.948845562e-10,5.07442581477e-11
164,0,7.3953223998e-10,4.6130763311e-11
165,0,7.59627700577e-10,4.67518635216e-11
166,0,7.6247141056e-10,4.6838257151e-11
167,0,8.45854307507e-10,4.93312382724e-11
168,0,7.53895203273e-10,4.65758122902e-11
169,0,7.27993528948e-10,4.57685717225e-11
170,0,7.99867155359e-10,4.79728557762e-11
171,0,7.85501724675e-10,4.75407385576e-11
172,0,7.27926269796e-10,4.57643448481e-11
173,0,7.99861157441e-10,4.7972495691e-11
174,0,7.56766440121e-10,4.66642281158e-11
175,0,8.11426528243e-10,4.83197570503e-11
176,0,7.22217984975e-10,4.55860055723e-11
177,0,7.99901923406e-10,4.79749409221e-11
178,0,7.62446760124e-10,4.6836744335e-11
179,0,7.13602181626e-10,4.53137927455e-11
0,1,8.31555444733e-10,4.8915037929e-11
1,1,9.23601172733e-10,5.15504026811e-11
2,1,7.79768629997e-10,4.73675815169e-11
3,1,7.4234027514e-10,4.62160961114e-11
4,1,8.6033510033e-10,4.97544737533e-11
5,1,9.32298302423e-10,5.17943605612e-11
6,1,8.28661512567e-10,4.88293602319e-11
7,1,7.62424113715e-10,4.68353516508e-11
8,1,8.31527774618e-10,4.89134081398e-11
9,1,8.43077007429e-10,4.92530952301e-11
10,1,8.05610552028e-10,4.81444509039e-11
11,1,8.63230489191e-10,4.98386459886e-11
12,1,8.6898710866e-10,5.00045990249e-11
13,1,8.83302203088e-10,5.04127291916e-11
14,1,7.76861978857e-10,4.72783251535e-11
15,1,7.33732603543e-10,4.59481272247e-11
16,1,8.6036990011e-10,4.97564868961e-11
17,1,7.82684880211e-10,4.74572499138e-11
18,1,8.94878298464e-10,5.07439039816e-11
19,1,8.60283533487e-10,4.9751493127e-11
20,1,7.94139369173e-10,4.78015839706e-11
21,1,8.0566924531e-10,4.814795765e-11
22,1,8.23007754823e-10,4.86654777166e-11
23,1,7.94185902862e-10,4.7804384162e-11
24,1,8.63184085458e-10,4.98359683309e-11
25,1,8.31528130519e-10,4.89134309098e-11
26,1,8.94840355216e-10,5.07417533871e-11
27,1,8.23002314884e-10,4.86651556794e-11
28,1,7.76942631098e-10,4.72832326369e-11
29,1,9.15016428016e-10,5.13115832983e-11
30,1,8.02753526662e-10,4.80596085541e-11
31,1,8.43104935363e-10,4.92547281659e-11
32,1,8.11395836769e-10,4.83179293335e-11
33,1,7.94111284517e-10,4.77998923514e-11
34,1,7.99915448546e-10,4.79757520566e-11
35,1,7.36564216796e-10,4.6035273994e-11
36,1,8.54612410864e-10,4.95896514801e-11
37,1,8.34508858784e-10,4.90040561328e-11
38,1,8.3444698019e-10,4.90004240849e-11
39,1,8.54574680002e-10,4.95874630851e-11
40,1,7.91247249423e-10,4.77140151743e-11
41,1,7.91221167813e-10,4.77124426436e-11
42,1,7.59629432604e-10,4.67519692695e-11
43,1,7.48069831857e-10,4.63933323295e-11
44,1,7.1069260539e-10,4.52202975818e-11
45,1,7.42319497805e-10,4.62148045285e-11
46,1,7.96971931545e-10,4.7885413432e-11
47,1,7.59622202963e-10,4.67515248785e-11
48,1,8.31557605593e-10,4.89151651653e-11
49,1,7.04956684382e-10,4.50380404858e-11
50,1,7.8549409542e-10,4.75402773674e-11
51,1,7.79780700446e-10,4.73683142249e-11
52,1,7.65352991316e-10,4.69268134839e-11
53,1,7.85523982268e-10,4.75420848797e-11
54,1,7.39455872233e-10,4.61259996196e-11
55,1,7.53879009986e-10,4.65748101731e-11
56,1,7.42347402974e-10,4.62165419671e-11
57,1,7.68234965953e-10,4.70152272866e-11
58,1,7.25013880852e-10,4.56715914814e-11
59,1,7.7110228405e-10,4.71025791979e-11
60,1,7.45233470226e-10,4.63065645834e-11
61,1,7.30791731571e-10,4.58539633053e-11
62,1,7.2503720265e-10,4.56730625297e-11
63,1,6.90572687923e-10,4.45762854992e-11
64,1,7.4812228542e-10,4.639658501e-11
65,1,6.84792111018e-10,4.43884909816e-11
66,1,7.22224938923e-10,4.55864445815e-11
67,1,7.33726497519e-10,4.59477444144e-11
68,1,7.88397319009e-10,4.76288342039e-11
69,1,7.22291895239e-10,4.55906692556e-11
70,1,7.39457879946e-10,4.61261252322e-11
71,1,7.19357657927e-10,4.54961823168e-11
72,1,8.05666145762e-10,4.81477723959e-11
73,1,8.3445470994e-10,4.90008795313e-11
74,1,8.22943596013e-10,4.86616857578e-11
75,1,7.07863282523e-10,4.51317233796e-11
76,1,7.02065728782e-10,4.49451615522e-11
77,1,7.39519476937e-10,4.61299665933e-11
78,1,7.02086047165e-10,4.49464633895e-11
79,1,7.76885104647e-10,4.72797330388e-11
80,1,7.56763568789e-10,4.66640510911e-11
81,1,7.33768014281e-10,4.59503437389e-11
82,1,6.64657166385e-10,4.3731242023e-11
83,1,7.45193763734e-10,4.63040977542e-11
84,1,6.81923874166e-10,4.4295725432e-11
85,1,7.22216689536e-10,4.55859233658e-11
86,1,7.53862355506e-10,4.65737819323e-11
87,1,7.73983271155e-10,4.71906014967e-11
88,1,7.94179564081e-10,4.78040031087e-11
89,1,7.59680439176e-10,4.6755109597e-11
90,1,7.16450035862e-10,4.54031866883e-11
91,1,7.68220223828e-10,4.70143253683e-11
92,1,7.88393068069e-10,4.76285770705e-11
93,1,6.93448703008e-10,4.46689672048e-11
94,1,6.84782960549e-10,4.43878965117e-11
95,1,7.3371904596e-10,4.59472792104e-11
96,1,7.1360695507e-10,4.53140967492e-11
97,1,7.50965169544e-10,4.6483586752e-11
98,1,7.10650501079e-10,4.52176183725e-11
99,1,7.19345839231e-10,4.5495435137e-11
100,1,6.589305226e-10,4.3543365085e-11
101,1,8.08534380225e-10,4.82331287717e-11
102,1,7.45217739326e-10,4.63055867668e-11
103,1,7.33745430772e-10,4.5948930567e-11
104,1,7.04932468871e-10,4.50364938511e-11
105,1,7.85526967116e-10,4.75422653469e-11
106,1,7.10711777108e-10,4.52215173402e-11
107,1,7.45268325196e-10,4.63087295182e-11
108,1,7.91263101881e-10,4.77149714626e-11
109,1,6.47357328715e-10,4.31571651645e-11
110,1,7.36616753858e-10,4.60385563305e-11
111,1,7.04950306138e-10,4.50376340221e-11
112,1,7.56711235818e-10,4.66608239703e-11
113,1,7.10724623074e-10,4.52223340413e-11
114,1,7.4529041576e-10,4.63101017054e-11
115,1,7.68187000493e-10,4.70122922005e-11
116,1,8.05658568101e-10,4.81473202578e-11
117,1,7.82633338383e-10,4.74541265499e-11
118,1,7.76869033783e-10,4.72787542144e-11
119,1,6.79061514326e-10,4.42031488934e-11
120,1,7.79798704922e-10,4.73694087166e-11
121,1,7.53899265185e-10,4.65760621055e-11
122,1,7.85469199948e-10,4.75387688985e-11
123,1,7.02097583365e-10,4.49472012576e-11
124,1,7.45204955923e-10,4.63047926028e-11
125,1,7.13552645545e-10,4.53106478349e-11
126,1,8.20062267401e-10,4.85763060474e-11
127,1,8.43082984961e-10,4.92534450778e-11
128,1,7.62514090582e-10,4.68408792676e-11
129,1,7.74010759258e-10,4.71922800678e-11
130,1,7.65380060958e-10,4.6928471196e-11
131,1,7.88395261475e-10,4.76287095166e-11
132,1,7.88403168809e-10,4.76291891438e-11
133,1,7.36590644185e-10,4.60369269787e-11
134,1,7.74020630364e-10,4.7192881067e-11
135,1,8.68940481927e-10,5.0001917945e-11
136,1,8.257420148e-10,4.87420218169e-11
137,1,7.53854093281e-10,4.65732711068e-11
138,1,8.14298908884e-10,4.8405055868e-11
139,1,8.28700224412e-10,4.88316386479e-11
140,1,8.2869128987e-10,4.88311146318e-11
141,1,7.56779298472e-10,4.66650190884e-11
142,1,8.71839714083e-10,5.00858936879e-11
143,1,7.91217878769e-10,4.77122448767e-11
144,1,8.48832656872e-10,4.94209589981e-11
145,1,8.48836521543e-10,4.94211836852e-11
146,1,8.05679964382e-10,4.81485978427e-11
147,1,7.65370500438e-10,4.69278872211e-11
148,1,9.06360434979e-10,5.10676362466e-11
149,1,8.34409935137e-10,4.89982500999e-11
150,1,7.50993391329e-10,4.64853335825e-11
151,1,8.28741706329e-10,4.88340826683e-11
152,1,8.48819038772e-10,4.94201662996e-11
153,1,8.31544735106e-10,4.89144091927e-11
154,1,8.17150713592e-10,4.84889847801e-11
155,1,8.28654103507e-10,4.8828921845e-11
156,1,8.43094436329e-10,4.92541145597e-11
157,1,7.48159590809e-10,4.63988974361e-11
