# binned cylinder monitor
# nr=180 ny=90
# radius=1 yheight=5
# n_history=1000000000
# columns: ix,iy,I,sigma
# phi in [-180, 180] deg
# y in [-2.5, 2.5] m
# hits_total=4231534 hits_in=4231534
# columns: ix,iy,I,sigma
0,0,1.06464273473e-10,1.75026217588e-11
1,0,9.49616968087e-11,1.65307134058e-11
2,0,1.17957577073e-10,1.84218817705e-11
3,0,8.63201032221e-11,1.5759826413e-11
4,0,8.91853630138e-11,1.6018167882e-11
5,0,7.48200192426e-11,1.46734145055e-11
6,0,8.05605654846e-11,1.52245194471e-11
7,0,8.63341817805e-11,1.57623964694e-11
8,0,7.48045119193e-11,1.4670374104e-11
9,0,8.63138421952e-11,1.5758683155e-11
10,0,6.04252736483e-11,1.31858783198e-11
11,0,8.0573858575e-11,1.52270293842e-11
12,0,1.00703199049e-10,1.70219511543e-11
13,0,1.0069798464e-10,1.70210707586e-11
14,0,6.90629616334e-11,1.40974203173e-11
15,0,8.91942991261e-11,1.60197743551e-11
16,0,1.03598952935e-10,1.72664949311e-11
17,0,8.34550454899e-11,1.54972150445e-11
18,0,8.63041834557e-11,1.57569209377e-11
19,0,1.0646203372e-10,1.75022538442e-11
20,0,1.35243658509e-10,1.97273194824e-11
21,0,1.17968171238e-10,1.84235372028e-11
22,0,9.2063549661e-11,1.62746941277e-11
23,0,9.78391081598e-11,1.67792719222e-11
24,0,1.12226418186e-10,1.79706120649e-11
25,0,1.06445435124e-10,1.74995270892e-11
26,0,6.04264447799e-11,1.31861349106e-11
27,0,8.05592826249e-11,1.52242778431e-11
28,0,9.49584920161e-11,1.65301544999e-11
29,0,8.34533957395e-11,1.54969087458e-11
30,0,7.48100254769e-11,1.46714549454e-11
31,0,1.00701715251e-10,1.70216997602e-11
32,0,7.48075972549e-11,1.46709808055e-11
33,0,9.20810573639e-11,1.62777872983e-11
34,0,9.782466645e-11,1.67767968681e-11
35,0,7.48278875752e-11,1.46749581014e-11
36,0,9.78238174525e-11,1.67766489409e-11
37,0,6.90382982501e-11,1.40923868228e-11
38,0,7.48186443446e-11,1.46731465319e-11
39,0,6.04179771108e-11,1.3184287526e-11
40,0,1.15091059585e-10,1.8197498214e-11
41,0,8.91884518342e-11,1.60187229813e-11
42,0,8.34397221244e-11,1.54943716852e-11
43,0,8.91904721359e-11,1.60190863355e-11
44,0,1.00700655869e-10,1.70215213598e-11
45,0,1.03586271867e-10,1.72643825066e-11
46,0,8.63127767119e-11,1.57584872337e-11
47,0,1.0645478159e-10,1.75010636357e-11
48,0,7.76876583297e-11,1.49509997079e-11
49,0,7.48094781751e-11,1.46713484526e-11
50,0,7.4814002845e-11,1.46722357194e-11
51,0,8.63371164286e-11,1.57629318802e-11
52,0,8.05723398821e-11,1.52267458268e-11
53,0,6.61836256595e-11,1.38002421295e-11
54,0,6.04216242316e-11,1.31850819097e-11
55,0,8.05739634387e-11,1.5227050358e-11
56,0,1.23726009552e-10,1.88680431778e-11
57,0,7.76862208513e-11,1.4950724454e-11
58,0,1.00704359117e-10,1.70221477325e-11
59,0,7.76771552754e-11,1.49489817665e-11
60,0,5.46637132876e-11,1.25407194117e-11
61,0,1.06453628224e-10,1.75008745196e-11
62,0,7.48197741789e-11,1.46733679377e-11
63,0,8.05717657507e-11,1.52266368997e-11
64,0,8.92103113126e-11,1.60226471116e-11
65,0,7.47949835408e-11,1.46685062622e-11
66,0,7.48227402464e-11,1.46739489765e-11
67,0,8.05511675767e-11,1.52227426645e-11
68,0,9.78391522401e-11,1.67792792135e-11
69,0,7.76892597775e-11,1.49513094304e-11
70,0,8.91994250712e-11,1.60206921935e-11
71,0,7.47944606882e-11,1.46684053457e-11
72,0,6.61727404014e-11,1.3797974275e-11
73,0,7.76761786419e-11,1.49487904252e-11
74,0,8.05621849158e-11,1.52248239382e-11
75,0,6.90547463593e-11,1.4095744256e-11
76,0,9.20636460178e-11,1.62747119837e-11
77,0,1.03589468698e-10,1.72649154474e-11
78,0,8.63104980494e-11,1.57580733173e-11
79,0,9.49586792858e-11,1.65301878411e-11
80,0,7.76777878277e-11,1.49491003785e-11
81,0,6.61875824785e-11,1.38010685623e-11
82,0,5.75409939768e-11,1.2866559306e-11
83,0,9.78222107113e-11,1.67763730436e-11
84,0,8.34178211079e-11,1.5490305885e-11
85,0,9.49256694351e-11,1.65244419205e-11
86,0,6.61760054569e-11,1.37986547745e-11
87,0,1.03599402997e-10,1.72665699902e-11
88,0,8.34439697003e-11,1.54951583758e-11
89,0,9.78391836994e-11,1.67792843347e-11
90,0,6.04182234117e-11,1.31843413006e-11
91,0,9.20618456967e-11,1.62743935384e-11
92,0,9.20928214083e-11,1.62798664262e-11
93,0,6.90421662056e-11,1.40931769532e-11
94,0,8.34495904218e-11,1.54962020989e-11
95,0,1.06466109142e-10,1.75029242106e-11
96,0,9.20691966845e-11,1.6275690953e-11
97,0,8.34471493405e-11,1.54957498672e-11
98,0,6.04222603085e-11,1.31852206384e-11
99,0,1.06476016764e-10,1.75045525714e-11
100,0,9.78487350793e-11,1.67809226485e-11
101,0,9.49511873482e-11,1.65288833526e-11
102,0,6.61750805768e-11,1.37984612807e-11
103,0,6.61981857916e-11,1.38032778395e-11
104,0,8.34575300074e-11,1.5497677105e-11
105,0,9.20853367987e-11,1.62785458925e-11
106,0,7.48106832486e-11,1.46715851219e-11
107,0,7.48086328206e-11,1.46711839651e-11
108,0,9.49846642398e-11,1.65347091174e-11
109,0,8.34612757872e-11,1.5498372062e-11
110,0,1.12196216284e-10,1.79657773572e-11
111,0,6.90506904106e-11,1.409491513e-11
112,0,9.78337695928e-11,1.67783546977e-11
113,0,9.78277541482e-11,1.67773238535e-11
114,0,7.19274139438e-11,1.43854867282e-11
115,0,1.09363580865e-10,1.77411189812e-11
116,0,6.906229754e-11,1.40972852817e-11
117,0,9.78353642681e-11,1.6778629582e-11
118,0,8.05519666347e-11,1.5222895312e-11
119,0,8.05780475457e-11,1.52278222911e-11
120,0,6.90534884567e-11,1.40954874573e-11
121,0,7.4798121708e-11,1.46691221679e-11
122,0,8.05502336088e-11,1.52225671724e-11
123,0,1.12215240344e-10,1.79688221698e-11
124,0,7.19298227111e-11,1.43859665945e-11
125,0,7.1929624111e-11,1.4385927474e-11
126,0,6.33076823666e-11,1.34972483713e-11
127,0,5.46602061e-11,1.25399148008e-11
128,0,8.9187892416e-11,1.60186229505e-11
129,0,1.03572060101e-10,1.72620161793e-11
130,0,7.19328310936e-11,1.43865692536e-11
131,0,7.76810661935e-11,1.49497315393e-11
132,0,7.76953991908e-11,1.49524891669e-11
133,0,8.3457541161e-11,1.54976782654e-11
134,0,6.90556746446e-11,1.40959331154e-11
135,0,8.63203587059e-11,1.57598735451e-11
136,0,8.63191213666e-11,1.57596461622e-11
137,0,7.76886123327e-11,1.49511826101e-11
138,0,8.34277506432e-11,1.54921477794e-11
139,0,1.09334646313e-10,1.77364250765e-11
140,0,1.15086541382e-10,1.81967842017e-11
141,0,6.0416567468e-11,1.31839794157e-11
142,0,7.76994380069e-11,1.49532660342e-11
143,0,1.12231793002e-10,1.79714726622e-11
144,0,7.48158237689e-11,1.4672593505e-11
145,0,5.75476856297e-11,1.28680559089e-11
146,0,1.17958359879e-10,1.84220052245e-11
147,0,1.00706258351e-10,1.70224682204e-11
148,0,5.75606270932e-11,1.28709487224e-11
149,0,8.05745720255e-11,1.52271654148e-11
150,0,9.49396311999e-11,1.65268727312e-11
151,0,1.09336350407e-10,1.77367032771e-11
152,0,7.76852957129e-11,1.4950546103e-11
153,0,8.91967044352e-11,1.60202036605e-11
154,0,9.49537460372e-11,1.65293293734e-11
155,0,9.78293540443e-11,1.67775992084e-11
156,0,8.34461556848e-11,1.5495565669e-11
157,0,1.09349162729e-10,1.77387810789e-11
158,0,8.3455476104e-11,1.54972954198e-11
159,0,9.20800013219e-11,1.62776016611e-11
160,0,1.15100231919e-10,1.81989482681e-11
161,0,6.33052211836e-11,1.34967210631e-11
162,0,6.33074189968e-11,1.34971892508e-11
163,0,9.49605870925e-11,1.65305189242e-11
164,0,1.06449496544e-10,1.75001941497e-11
165,0,8.05661118021e-11,1.52255675944e-11
166,0,1.15111478856e-10,1.82007263367e-11
167,0,7.19322648535e-11,1.43864547416e-11
168,0,1.12202687722e-10,1.79668134108e-11
169,0,8.34557378438e-11,1.54973445457e-11
170,0,9.7825239355e-11,1.67768944674e-11
171,0,6.32900726828e-11,1.34934935042e-11
172,0,1.06450474691e-10,1.75003540771e-11
173,0,7.19249742894e-11,1.43849991141e-11
174,0,9.2079546442e-11,1.62775234616e-11
175,0,8.34500336902e-11,1.54962851011e-11
176,0,6.90534119505e-11,1.40954703363e-11
177,0,8.34365754723e-11,1.54937863294e-11
178,0,9.78520813503e-11,1.67814958259e-11
179,0,1.23729390686e-10,1.88685585185e-11
0,1,9.20742706216e-11,1.62765870058e-11
1,1,1.1797885946e-10,1.8425206955e-11
2,1,1.12189047962e-10,1.79646299439e-11
3,1,7.76926319227e-11,1.4951958176e-11
4,1,1.17949804523e-10,1.84206695583e-11
5,1,5.46618987833e-11,1.25403032114e-11
6,1,9.20961136547e-11,1.62804494599e-11
7,1,1.23730077839e-10,1.88686634892e-11
8,1,8.63104465323e-11,1.57580657424e-11
9,1,8.34393354187e-11,1.54942987116e-11
10,1,7.769280778e-11,1.49519909195e-11
11,1,7.48256886934e-11,1.46745265219e-11
12,1,1.26607564971e-10,1.90868117967e-11
13,1,7.19296408219e-11,1.43859308348e-11
14,1,8.63097326451e-11,1.57579316163e-11
15,1,1.00706191447e-10,1.70224564914e-11
16,1,8.63443425342e-11,1.57642501455e-11
17,1,1.03584900075e-10,1.72641528879e-11
18,1,1.09335770491e-10,1.77366078104e-11
19,1,1.29490300122e-10,1.93032781989e-11
20,1,1.00711886257e-10,1.70234197348e-11
21,1,9.49420601027e-11,1.65272944649e-11
22,1,1.0934610408e-10,1.77382836523e-11
23,1,9.78419288723e-11,1.67797559685e-11
24,1,1.40997384894e-10,2.0142487562e-11
25,1,1.1221169718e-10,1.79682561359e-11
26,1,8.63216709309e-11,1.57601123941e-11
27,1,8.91906094795e-11,1.60191093901e-11
28,1,9.78333298029e-11,1.67782806968e-11
29,1,8.34632432978e-11,1.54987376357e-11
30,1,9.20932609473e-11,1.6279944298e-11
31,1,8.34403763406e-11,1.54944923039e-11
32,1,1.03596840365e-10,1.72661430682e-11
33,1,1.06461876195e-10,1.75022283706e-11
34,1,9.49647896369e-11,1.65312510354e-11
35,1,9.20792004334e-11,1.62774588847e-11
36,1,7.76957044801e-11,1.49525471497e-11
37,1,1.12236453884e-10,1.79722209053e-11
38,1,7.48162642943e-11,1.46726789727e-11
39,1,8.34394458682e-11,1.5494319848e-11
40,1,1.09334839735e-10,1.77364573737e-11
41,1,7.48086853644e-11,1.46711931331e-11
42,1,8.05798379396e-11,1.52281605382e-11
43,1,8.63196878039e-11,1.57597493574e-11
44,1,1.20874274815e-10,1.86513083279e-11
45,1,9.20754325451e-11,1.62767954629e-11
46,1,8.63148387457e-11,1.57588657318e-11
47,1,1.03583739534e-10,1.72639597684e-11
48,1,1.06468807091e-10,1.75033673318e-11
49,1,8.63145836894e-11,1.57588180332e-11
50,1,8.62968188285e-11,1.57555765223e-11
51,1,1.20855127318e-10,1.86483570364e-11
52,1,9.49260297085e-11,1.65245051339e-11
53,1,9.49514679225e-11,1.65289329973e-11
54,1,8.05669929097e-11,1.5225733359e-11
55,1,8.34270696803e-11,1.54920238764e-11
56,1,9.78455433057e-11,1.67803746893e-11
57,1,8.91916806349e-11,1.60193032165e-11
58,1,9.20891906465e-11,1.62792253605e-11
