# binned cylinder monitor
# nr=180 ny=90
# radius=1 yheight=5
# n_history=1000000000
# columns: ix,iy,I,sigma
# phi in [-180, 180] deg
# y in [-2.5, 2.5] m
# hits_total=537386 hits_in=537386
# columns: ix,iy,I,sigma
0,0,2.87540191115e-12,2.87540191115e-12
1,0,1.43924638746e-11,6.43650628688e-12
2,0,1.43906662781e-11,6.43570175967e-12
3,0,8.62342065827e-12,4.97873585509e-12
4,0,2.01448796835e-11,7.61405047367e-12
5,0,1.43927137588e-11,6.43661745133e-12
6,0,8.62973308739e-12,4.98238049906e-12
7,0,1.15051877035e-11,5.75259576269e-12
8,0,1.14993522524e-11,5.74968073861e-12
9,0,1.72619600351e-11,7.04716676032e-12
10,0,8.63332584094e-12,4.98445332946e-12
11,0,2.87758658965e-11,9.09972859898e-12
12,0,2.58959678696e-11,8.63199075473e-12
13,0,1.43937942735e-11,6.43710081483e-12
14,0,8.62919652627e-12,4.98207157391e-12
15,0,5.75420569646e-12,4.06883803004e-12
16,0,8.62949896498e-12,4.98224410008e-12
17,0,5.75041054926e-12,4.06615439371e-12
18,0,1.72590862753e-11,7.04599341681e-12
19,0,1.15149279307e-11,5.75746411817e-12
20,0,1.4377997776e-11,6.43003969554e-12
21,0,5.75626502953e-12,4.07029407334e-12
22,0,2.8769980735e-11,9.097868601e-12
23,0,1.43920508648e-11,6.43632114356e-12
24,0,5.75387560341e-12,4.06860669832e-12
25,0,8.63199079978e-12,4.98368286504e-12
26,0,1.43836580394e-11,6.43256792271e-12
27,0,1.43893180516e-11,6.43509958488e-12
28,0,1.43849921254e-11,6.43316454275e-12
29,0,8.63410382956e-12,4.98490260257e-12
30,0,8.62932762772e-12,4.98214511832e-12
31,0,2.30270292569e-11,8.14128498035e-12
32,0,8.63219243561e-12,4.98379862962e-12
33,0,1.43873819722e-11,6.43423323937e-12
34,0,2.01369682112e-11,7.61105937881e-12
35,0,2.87837836349e-12,2.87837836349e-12
36,0,1.43857274107e-11,6.43349373033e-12
37,0,1.43814712739e-11,6.43159247862e-12
38,0,1.15081164857e-11,5.75405928315e-12
39,0,1.43850598208e-11,6.43319650878e-12
40,0,1.43853339568e-11,6.4333176736e-12
41,0,8.63826435228e-12,4.98730426817e-12
42,0,1.15094912334e-11,5.75474647862e-12
43,0,2.87584458037e-12,2.87584458037e-12
44,0,8.63177761817e-12,4.98356230761e-12
45,0,5.75495186912e-12,4.06936627815e-12
46,0,1.15025018874e-11,5.75125353298e-12
47,0,0,0
48,0,1.15083932974e-11,5.75419691755e-12
49,0,5.75270527512e-12,4.06777706684e-12
50,0,2.01422014259e-11,7.6130373999e-12
51,0,1.15145949944e-11,5.75729765672e-12
52,0,1.43894101533e-11,6.43514050911e-12
53,0,8.63510577207e-12,4.98548066619e-12
54,0,1.72602997019e-11,7.04648958095e-12
55,0,1.43962917401e-11,6.43821761785e-12
56,0,2.87907489491e-12,2.87907489491e-12
57,0,5.75374264228e-12,4.06851090949e-12
58,0,1.15087744741e-11,5.75438751953e-12
59,0,2.87593326271e-12,2.87593326271e-12
60,0,2.01376220278e-11,7.61130711727e-12
61,0,1.15156972716e-11,5.75784883564e-12
62,0,1.72582593076e-11,7.04565610415e-12
63,0,2.87605717044e-12,2.87605717044e-12
64,0,1.15077738671e-11,5.75388773111e-12
65,0,8.62754513904e-12,4.9811160126e-12
66,0,2.0141473938e-11,7.61276343442e-12
67,0,1.72674159344e-11,7.04939355322e-12
68,0,2.87701036705e-12,2.87701036705e-12
69,0,2.87831006044e-12,2.87831006044e-12
70,0,1.15062572591e-11,5.75313066001e-12
71,0,8.62684903111e-12,4.98071515305e-12
72,0,0,0
73,0,8.63433336398e-12,4.9850348323e-12
74,0,8.63215698882e-12,4.98377903255e-12
75,0,5.75342172412e-12,4.06828486554e-12
76,0,5.75373113018e-12,4.06850230618e-12
77,0,1.15123899916e-11,5.75619545959e-12
78,0,1.72610878718e-11,7.04681087572e-12
79,0,1.4392934721e-11,6.43671653285e-12
80,0,1.43889389794e-11,6.43493030171e-12
81,0,8.63041382074e-12,4.98277217136e-12
82,0,8.63402393266e-12,4.98485624325e-12
83,0,1.72668362989e-11,7.04915842706e-12
84,0,2.87859254404e-12,2.87859254404e-12
85,0,5.75888797576e-12,4.07214875839e-12
86,0,1.43932014943e-11,6.43683554468e-12
87,0,1.72626072718e-11,7.04743112668e-12
88,0,1.15089701534e-11,5.75448564758e-12
89,0,8.63030190288e-12,4.98270889546e-12
90,0,1.43813901339e-11,6.43155402471e-12
91,0,5.75786430149e-12,4.07142511062e-12
92,0,8.63518781896e-12,4.98552817716e-12
93,0,1.15068509957e-11,5.75342576582e-12
94,0,1.43896047547e-11,6.43522752773e-12
95,0,2.87957581833e-12,2.87957581833e-12
96,0,8.6289274808e-12,4.98191396972e-12
97,0,1.43900240394e-11,6.43541476442e-12
98,0,8.63093333966e-12,4.98307179332e-12
99,0,1.43921468539e-11,6.43636401708e-12
100,0,8.62707546243e-12,4.98084739856e-12
101,0,1.15133388769e-11,5.75666997568e-12
102,0,1.15022005755e-11,5.75110566418e-12
103,0,1.43825686574e-11,6.43208103597e-12
104,0,2.8787026296e-12,2.8787026296e-12
105,0,1.15056137507e-11,5.75280953583e-12
106,0,5.75690358977e-12,4.07074578802e-12
107,0,1.15159667751e-11,5.75798361511e-12
108,0,8.63809624696e-12,4.9872072487e-12
109,0,8.63453862645e-12,4.98515334233e-12
110,0,1.15071339648e-11,5.75356889432e-12
111,0,1.4383529002e-11,6.43251157984e-12
112,0,1.43890095467e-11,6.43496136119e-12
113,0,8.62809497362e-12,4.98143405148e-12
114,0,0,0
115,0,1.43837190462e-11,6.43259693804e-12
116,0,1.43888490422e-11,6.43488941975e-12
117,0,2.01399258375e-11,7.61217917501e-12
118,0,1.15073006265e-11,5.75365203231e-12
119,0,1.72673640878e-11,7.0493725307e-12
120,0,1.15116067055e-11,5.7558038004e-12
121,0,1.15165161911e-11,5.7582581355e-12
122,0,1.43860673884e-11,6.43364831433e-12
123,0,5.7542024375e-12,4.06883565246e-12
124,0,1.15113165999e-11,5.75565848783e-12
125,0,5.75180930593e-12,4.06714498276e-12
126,0,5.75727182029e-12,4.0710063756e-12
127,0,1.43911475593e-11,6.43591771236e-12
128,0,8.63488540894e-12,4.98535359814e-12
129,0,8.63608628812e-12,4.98604689888e-12
130,0,8.63315813688e-12,4.98435625605e-12
131,0,8.63342375318e-12,4.98450971604e-12
132,0,1.15066502931e-11,5.75332537711e-12
133,0,5.75631946543e-12,4.07033252961e-12
134,0,1.15047874409e-11,5.75239572167e-12
135,0,2.87496402594e-12,2.87496402594e-12
136,0,1.15123730545e-11,5.75618759672e-12
137,0,2.87657383851e-12,2.87657383851e-12
138,0,1.4384446072e-11,6.43292022749e-12
139,0,1.72597689709e-11,7.04627296491e-12
140,0,1.15090767579e-11,5.75453965609e-12
141,0,5.75653511512e-12,4.07048525008e-12
142,0,1.15092928545e-11,5.75464752554e-12
143,0,8.6317976789e-12,4.98357072468e-12
