# Instrument-source: 'cylinder.instr'
# Date: Tue Apr 14 14 50 2026
# Ncount: 100000000
# Numpoints: 10
# Param: thickness = 0.0015
# type: multiarray_1d(10)
# title: Scan of thickness
# xlabel: 'thickness'
# ylabel: 'Intensity'
# xvars: thickness
# yvars: (mon_4pi_I,mon_4pi_ERR)
# xlimits: 0.0015 0.0025
# filename: mccode.dat
# variables: thickness mon_4pi_I mon_4pi_ERR
0.0015 0.00237802 3.92828e-07
0.001611111111111111111111111111 0.00230405 3.8507e-07
0.001722222222222222222222222222 0.00223306 3.77542e-07
0.001833333333333333333333333333 0.00216457 3.70157e-07
0.001944444444444444444444444444 0.00209808 3.62894e-07
0.002055555555555555555555555556 0.00203395 3.55774e-07
0.002166666666666666666666666667 0.00197236 3.48837e-07
0.002277777777777777777777777778 0.00191286 3.42027e-07
0.002388888888888888888888888889 0.00185569 3.35394e-07
0.0025 0.00179987 3.28804e-07
