# binned cylinder monitor
# nr=180 ny=90
# radius=1 yheight=5
# n_history=10000000000
# columns: ix,iy,I,sigma
# phi in [-180, 180] deg
# y in [-2.5, 2.5] m
# hits_total=42322037 hits_in=42322037
# columns: ix,iy,I,sigma
0,0,9.7827734836e-11,5.3054550859e-12
1,0,9.09212822003e-11,5.11472290101e-12
2,0,9.84036779365e-11,5.32106250372e-12
3,0,8.97795600612e-11,5.08276775938e-12
4,0,9.81167609426e-11,5.31332167643e-12
5,0,8.97657060235e-11,5.08198365192e-12
6,0,9.66808276294e-11,5.27437272438e-12
7,0,8.54606819112e-11,4.95893279384e-12
8,0,9.00593508367e-11,5.09045656163e-12
9,0,9.52412280535e-11,5.23493254643e-12
10,0,9.00622820534e-11,5.09062216577e-12
11,0,8.89086894718e-11,5.05783972793e-12
12,0,9.43798487113e-11,5.21125640941e-12
13,0,9.17841962726e-11,5.13892955764e-12
14,0,8.97753700733e-11,5.08253048571e-12
15,0,9.29381729513e-11,5.17121945808e-12
16,0,8.97770298712e-11,5.08262439335e-12
17,0,7.91269429388e-11,4.771535256e-12
18,0,9.26440451756e-11,5.16285202049e-12
19,0,8.97772523273e-11,5.0826371655e-12
20,0,1.0301184636e-10,5.44434641511e-12
21,0,9.14985762768e-11,5.13098648423e-12
22,0,9.63887641979e-11,5.26628206889e-12
23,0,9.98436176291e-11,5.35988748844e-12
24,0,9.43783107671e-11,5.21117151614e-12
25,0,8.63151013408e-11,4.98340580238e-12
26,0,8.57472336674e-11,4.96720491082e-12
27,0,8.54557817865e-11,4.95864847194e-12
28,0,9.12084159179e-11,5.12277605724e-12
29,0,7.9122216526e-11,4.77125022237e-12
30,0,9.23660992205e-11,5.15537391388e-12
31,0,8.77596683727e-11,5.02510516478e-12
32,0,8.91998689633e-11,5.06621319906e-12
33,0,8.25785670337e-11,4.87445977379e-12
34,0,9.06310378505e-11,5.10648183172e-12
35,0,8.77601142922e-11,5.02513057903e-12
36,0,8.54579636834e-11,4.95877503142e-12
37,0,8.20117616284e-11,4.8579584038e-12
38,0,9.06401674097e-11,5.10699592344e-12
39,0,8.45957271455e-11,4.93372395078e-12
40,0,9.35102391628e-11,5.187015937e-12
41,0,8.37254273953e-11,4.9080726913e-12
42,0,8.28675444726e-11,4.88301789387e-12
43,0,8.11437647332e-11,4.8320418159e-12
44,0,8.80475525384e-11,5.03334462629e-12
45,0,8.37318435521e-11,4.9084485403e-12
46,0,9.17877293556e-11,5.13912735935e-12
47,0,8.74656352892e-11,5.01649930311e-12
48,0,8.40234115857e-11,4.91709929633e-12
49,0,8.60303963142e-11,4.97526722648e-12
50,0,7.85537172064e-11,4.75428832211e-12
51,0,9.1791638938e-11,5.13934617156e-12
52,0,8.43047351139e-11,4.92513645108e-12
53,0,8.37303184479e-11,4.908359264e-12
54,0,8.71800738597e-11,5.00836552915e-12
55,0,9.12127647434e-11,5.1230203764e-12
56,0,9.58185550403e-11,5.25082555032e-12
57,0,8.51677536892e-11,4.95027621205e-12
58,0,9.20788373907e-11,5.14736474406e-12
59,0,8.11401674667e-11,4.83182784947e-12
60,0,8.45930026915e-11,4.93356542217e-12
61,0,8.22887482874e-11,4.86583682676e-12
62,0,8.8913299092e-11,5.05810211068e-12
63,0,8.89087347173e-11,5.05784240919e-12
64,0,7.62523916712e-11,4.6841480763e-12
65,0,8.45955290551e-11,4.93371248948e-12
66,0,7.82642932477e-11,4.74547094648e-12
67,0,8.28660180979e-11,4.88292802346e-12
68,0,9.00583119972e-11,5.09039801715e-12
69,0,8.17168868704e-11,4.84900617825e-12
70,0,8.28663445061e-11,4.88294726924e-12
71,0,8.08509174634e-11,4.8231623959e-12
72,0,7.91214610702e-11,4.77120477597e-12
73,0,7.451933948e-11,4.63040739278e-12
74,0,7.25110969252e-11,4.56777071369e-12
75,0,8.25784906255e-11,4.87445528114e-12
76,0,8.11393624874e-11,4.83177977251e-12
77,0,7.85497744888e-11,4.75404965738e-12
78,0,7.82633078617e-11,4.74541126482e-12
79,0,8.28713395401e-11,4.88324155653e-12
80,0,8.68928009206e-11,5.00011990545e-12
81,0,8.66106401957e-11,4.99215549301e-12
82,0,8.31537025969e-11,4.89139542975e-12
83,0,8.86224458127e-11,5.04973361753e-12
84,0,7.27920210228e-11,4.57639620154e-12
85,0,8.48791138698e-11,4.94185406432e-12
86,0,8.48804022307e-11,4.94192909782e-12
87,0,8.68996607609e-11,5.00051461138e-12
88,0,8.77541955636e-11,5.02479172747e-12
89,0,8.1141400826e-11,4.83190114343e-12
90,0,7.19299510736e-11,4.5492506829e-12
91,0,8.17184763363e-11,4.84910046273e-12
92,0,8.57460568344e-11,4.96713677821e-12
93,0,8.5744848922e-11,4.96706688803e-12
94,0,8.48852993827e-11,4.94221422761e-12
95,0,8.22954443257e-11,4.86623269502e-12
96,0,8.28616477948e-11,4.88267050667e-12
97,0,8.57476990016e-11,4.96723184368e-12
98,0,7.25108751395e-11,4.56775675061e-12
99,0,8.80513850024e-11,5.03356373613e-12
100,0,7.94168483264e-11,4.78033345417e-12
101,0,8.14313450205e-11,4.84059197889e-12
102,0,7.96999450432e-11,4.78870663155e-12
103,0,7.85558765322e-11,4.75441902969e-12
104,0,8.34435152833e-11,4.8999730412e-12
105,0,8.54570526827e-11,4.95872215491e-12
106,0,8.74745697063e-11,5.01701162968e-12
107,0,8.28648978453e-11,4.88286199228e-12
108,0,7.5963891822e-11,4.67525532223e-12
109,0,8.57473796783e-11,4.96721332949e-12
110,0,8.63186789626e-11,4.9836123451e-12
111,0,7.7975727412e-11,4.73668916425e-12
112,0,8.74690046699e-11,5.01669240067e-12
113,0,8.54568942977e-11,4.95871306151e-12
114,0,8.14291174107e-11,4.84045961558e-12
115,0,8.97720303895e-11,5.08234160423e-12
116,0,8.86220239124e-11,5.04970945118e-12
117,0,8.77603969957e-11,5.02514686511e-12
118,0,8.28637578519e-11,4.88279485414e-12
119,0,8.83366611732e-11,5.04164060792e-12
120,0,8.02779360954e-11,4.80611533223e-12
121,0,8.02741503426e-11,4.80588877227e-12
122,0,7.68242924409e-11,4.70157150141e-12
123,0,7.76874995269e-11,4.7279118045e-12
124,0,8.63157956388e-11,4.98344571833e-12
125,0,8.57491625623e-11,4.96731663625e-12
126,0,8.45945307467e-11,4.93365433551e-12
127,0,8.28671192417e-11,4.88299285081e-12
128,0,8.45952943299e-11,4.93369886343e-12
129,0,8.40192973646e-11,4.91685853573e-12
130,0,9.00620426071e-11,5.09060867905e-12
131,0,8.20009234068e-11,4.85731653262e-12
132,0,8.37360231515e-11,4.90869368243e-12
133,0,7.42367440128e-11,4.62177880032e-12
134,0,8.77600032601e-11,5.02512415815e-12
135,0,7.99879732962e-11,4.7973608803e-12
136,0,8.08519738427e-11,4.82322547359e-12
137,0,8.34467126175e-11,4.90016073395e-12
138,0,8.54552957921e-11,4.95862028707e-12
139,0,9.35157814749e-11,5.18732325294e-12
140,0,8.71860952223e-11,5.00871140639e-12
141,0,8.28662204073e-11,4.88293996697e-12
142,0,8.60323363462e-11,4.97537962929e-12
143,0,9.92725400983e-11,5.34465499961e-12
144,0,8.83414875413e-11,5.04191611215e-12
145,0,9.35172138783e-11,5.18740275381e-12
146,0,8.66063128331e-11,4.99190599413e-12
147,0,9.29400203501e-11,5.17132227102e-12
148,0,8.83364602013e-11,5.04162912346e-12
149,0,8.20050734699e-11,4.85756226683e-12
150,0,8.51681549306e-11,4.95029961026e-12
151,0,8.60344978226e-11,4.97550460104e-12
152,0,8.77612550897e-11,5.02519588231e-12
153,0,9.9558697461e-11,5.35230980512e-12
154,0,8.48837918408e-11,4.9421264808e-12
155,0,8.66099505925e-11,4.99211560723e-12
156,0,8.71823027622e-11,5.00849350582e-12
157,0,8.63175654271e-11,4.9835480936e-12
158,0,9.29406900467e-11,5.17135945103e-12
159,0,8.89114910757e-11,5.05799902458e-12
160,0,8.97731481582e-11,5.08240476661e-12
161,0,8.77580458156e-11,5.02501210993e-12
162,0,9.35168164962e-11,5.18738077517e-12
163,0,8.74726268678e-11,5.01690027058e-12
164,0,8.71810418103e-11,5.00842127469e-12
165,0,8.63250258757e-11,4.98397876322e-12
166,0,9.00615648265e-11,5.09058186185e-12
167,0,9.14981218679e-11,5.13096097474e-12
168,0,9.00599867948e-11,5.09049262119e-12
169,0,9.52349775113e-11,5.23458900865e-12
170,0,8.9773284475e-11,5.08241252214e-12
171,0,9.6676510456e-11,5.27413725982e-12
172,0,9.81196360826e-11,5.31347729244e-12
173,0,8.71829872498e-11,5.00853280735e-12
174,0,9.35139673971e-11,5.187222892e-12
175,0,9.17856127002e-11,5.13900881958e-12
176,0,8.60304428406e-11,4.9752700671e-12
177,0,8.8048096704e-11,5.03337562039e-12
178,0,9.40921802984e-11,5.20331047209e-12
179,0,9.49547312356e-11,5.22708699816e-12
0,1,9.81192764735e-11,5.31345767833e-12
1,1,9.63947219452e-11,5.26660733692e-12
2,1,9.72510421195e-11,5.28976068119e-12
3,1,1.01278415415e-10,5.39815893832e-12
4,1,9.9266465869e-11,5.34432805166e-12
5,1,7.85568644747e-11,4.75447865205e-12
6,1,8.43018337927e-11,4.92496678178e-12
7,1,1.07039506321e-10,5.54974104917e-12
8,1,8.63255602206e-11,4.98400948112e-12
9,1,8.97708705074e-11,5.0822757269e-12
10,1,8.9772958539e-11,5.08239406546e-12
11,1,1.02150578952e-10,5.42159091853e-12
12,1,1.00706687229e-10,5.38300018712e-12
13,1,8.31593967611e-11,4.89173021625e-12
14,1,9.43711343526e-11,5.21077524032e-12
15,1,9.49492353179e-11,5.22678459632e-12
16,1,9.92737858289e-11,5.34472208194e-12
17,1,9.61013166478e-11,5.25843133875e-12
18,1,9.69679097194e-11,5.28217967398e-12
19,1,9.60986415034e-11,5.25828495354e-12
20,1,9.35125601211e-11,5.18714466923e-12
21,1,8.7755170999e-11,5.02484762868e-12
22,1,9.75451094682e-11,5.29792419869e-12
23,1,9.89849681753e-11,5.33691290506e-12
24,1,9.66817495054e-11,5.27442292103e-12
25,1,9.84066959123e-11,5.32122585686e-12
26,1,9.29391961044e-11,5.17127631509e-12
27,1,9.92695407217e-11,5.34449345429e-12
28,1,9.86989283658e-11,5.32924229106e-12
29,1,8.86244296061e-11,5.04984667043e-12
30,1,8.97800251199e-11,5.08279409516e-12
31,1,9.26528400269e-11,5.16334189888e-12
32,1,9.78298275848e-11,5.30556840227e-12
33,1,9.23606798489e-11,5.15507164263e-12
34,1,1.05022165755e-10,5.49711247795e-12
35,1,8.91948294519e-11,5.06592694755e-12
36,1,8.28732352443e-11,4.88335324293e-12
37,1,9.58162302164e-11,5.25069825203e-12
38,1,8.776213885e-11,5.0252464749e-12
39,1,8.80488092724e-11,5.03341642946e-12
40,1,8.51714332217e-11,4.95049005377e-12
41,1,8.77579998165e-11,5.02500965486e-12
42,1,9.52421297407e-11,5.23498194866e-12
43,1,9.20787479859e-11,5.14735957397e-12
44,1,9.26512601521e-11,5.163254013e-12
