# Instrument-source: 'cylinder.instr'
# Date: Wed Apr 15 21 26 2026
# Ncount: 10000000000
# Numpoints: 13
# Param: thickness = 0.0017
# type: multiarray_1d(13)
# title: Scan of thickness
# xlabel: 'thickness'
# ylabel: 'Intensity'
# xvars: thickness
# yvars: (mon_4pi_I,mon_4pi_ERR)
# xlimits: 0.0017 0.0019
# filename: mccode.dat
# variables: thickness mon_4pi_I mon_4pi_ERR
0.0017 0.000180889 6.13507e-09
0.001716666666666666666666666667 0.000181689 6.14719e-09
0.001733333333333333333333333333 0.000182484 6.15922e-09
0.00175 0.000183256 6.17081e-09
0.001766666666666666666666666667 0.000184016 6.18219e-09
0.001783333333333333333333333333 0.000184768 6.1934e-09
0.0018 0.000185518 6.20457e-09
0.001816666666666666666666666667 0.000186274 6.21584e-09
0.001833333333333333333333333333 0.000186984 6.22628e-09
0.00185 0.000187702 6.23687e-09
0.001866666666666666666666666667 0.000188395 6.24699e-09
0.001883333333333333333333333333 0.000189083 6.25703e-09
0.0019 0.000189772 6.26708e-09
