# Instrument-source: 'cylinder.instr'
# Date: Tue Apr 14 15 12 2026
# Ncount: 1000000000
# Numpoints: 20
# Param: thickness = 0.001
# type: multiarray_1d(20)
# title: Scan of thickness
# xlabel: 'thickness'
# ylabel: 'Intensity'
# xvars: thickness
# yvars: (mon_4pi_I,mon_4pi_ERR)
# xlimits: 0.001 0.0022
# filename: mccode.dat
# variables: thickness mon_4pi_I mon_4pi_ERR
0.0010 0.00274479 1.35885e-07
0.001063157894736842105263157895 0.00269519 1.34348e-07
0.001126315789473684210526315790 0.00264639 1.32825e-07
0.001189473684210526315789473684 0.00259859 1.31323e-07
0.001252631578947368421052631579 0.00255199 1.29845e-07
0.001315789473684210526315789474 0.00250603 1.28376e-07
0.001378947368421052631578947368 0.00246138 1.26937e-07
0.001442105263157894736842105263 0.00241752 1.25512e-07
0.001505263157894736842105263158 0.00237439 1.24101e-07
0.001568421052631578947368421053 0.00233223 1.22709e-07
0.001631578947368421052631578947 0.00229094 1.21335e-07
0.001694736842105263157894736842 0.00225049 1.19977e-07
0.001757894736842105263157894737 0.00221068 1.1863e-07
0.001821052631578947368421052632 0.00217187 1.17306e-07
0.001884210526315789473684210526 0.00213354 1.15987e-07
0.001947368421052631578947368421 0.00209635 1.14696e-07
0.002010526315789473684210526316 0.00205973 1.13415e-07
0.002073684210526315789473684211 0.00202383 1.12147e-07
0.002136842105263157894736842105 0.00198867 1.10895e-07
0.0022 0.00195425 1.0966e-07
