# binned sphere monitor
# nx=360 ny=180
# n_history=1000000000
# columns: ix,iy,I
# phi in [-180, 180] deg
# theta in [-90, 90] deg
# hits_total=901532 hits_in=901532
# columns: ix,iy,I
219,45,1.64901149469e-11
220,45,2.00231653871e-11
221,45,1.41340001682e-11
222,45,1.53120311777e-11
223,45,1.2956333515e-11
224,45,2.002333962e-11
225,45,2.1200178188e-11
226,45,1.76690852259e-11
227,45,2.00217465309e-11
228,45,1.76672400311e-11
229,45,2.47347467439e-11
230,45,2.00225612703e-11
231,45,1.2956823804e-11
232,45,1.88463755139e-11
233,45,1.06002216839e-11
234,45,1.29554523952e-11
235,45,1.06010199234e-11
236,45,2.12010602788e-11
237,45,1.64911686936e-11
238,45,1.76668912706e-11
239,45,2.12021402639e-11
240,45,1.29559636981e-11
241,45,2.00219379737e-11
242,45,1.76677547075e-11
243,45,1.29571123384e-11
244,45,1.17789948807e-11
245,45,1.76673958436e-11
246,45,2.3557366474e-11
247,45,8.24524474259e-12
248,45,8.24566721562e-12
249,45,2.12006280779e-11
250,45,1.41348566664e-11
251,45,2.12004144531e-11
252,45,1.64905317415e-11
253,45,1.64910498247e-11
254,45,1.53124112661e-11
255,45,2.12007818861e-11
256,45,1.17786533427e-11
257,45,1.29565155904e-11
258,45,1.41336615665e-11
259,45,1.29553887849e-11
260,45,8.24452338759e-12
261,45,1.17781396581e-11
262,45,2.23776801333e-11
263,45,2.00219847932e-11
264,45,1.64907118635e-11
265,45,1.06002599551e-11
266,45,2.00227362195e-11
267,45,1.53124279512e-11
268,45,2.23781383308e-11
269,45,9.42377564869e-12
270,45,1.76685232207e-11
271,45,1.53110313151e-11
272,45,1.64904993424e-11
273,45,1.88448594526e-11
274,45,1.88458394759e-11
275,45,1.76676273638e-11
276,45,1.76689409246e-11
277,45,2.23793717338e-11
278,45,2.12007106727e-11
279,45,2.12019610869e-11
280,45,2.12001020592e-11
281,45,1.76685146214e-11
282,45,2.35563916979e-11
283,45,1.17779008912e-11
284,45,2.12012425409e-11
285,45,1.88444242544e-11
286,45,1.41333871992e-11
287,45,1.76671691083e-11
288,45,9.42280864862e-12
289,45,2.23794730567e-11
290,45,1.76681040207e-11
291,45,2.00218078121e-11
292,45,1.76682922485e-11
293,45,1.88476896155e-11
294,45,2.12010985081e-11
295,45,2.00235160104e-11
296,45,1.06019973213e-11
297,45,1.41335895541e-11
298,45,1.17778304668e-11
299,45,2.00231876535e-11
300,45,1.1777281133e-11
301,45,9.42325412841e-12
302,45,2.35574742308e-11
303,45,1.29551147627e-11
304,45,2.82684424356e-11
305,45,1.76652440523e-11
306,45,1.76678904383e-11
307,45,2.00224930004e-11
308,45,1.64906249808e-11
309,45,1.29561842748e-11
310,45,2.59142134572e-11
311,45,1.41349065138e-11
312,45,1.64886860351e-11
313,45,1.53131365858e-11
314,45,2.2379243065e-11
315,45,2.35572750412e-11
316,45,1.88445895875e-11
317,45,2.47332849077e-11
318,45,2.00237248212e-11
319,45,1.41345252241e-11
320,45,1.5312103306e-11
321,45,1.29548474787e-11
322,45,2.12020017593e-11
323,45,2.12022423936e-11
324,45,1.53126958153e-11
325,45,1.88436484428e-11
326,45,1.64894409032e-11
327,45,2.12002161649e-11
328,45,1.06015790127e-11
329,45,2.12009785462e-11
330,45,3.18022334819e-11
331,45,2.00234501397e-11
332,45,2.12019299506e-11
333,45,2.12014041893e-11
334,45,1.17773394773e-11
335,45,1.17796346602e-11
336,45,1.5311684809e-11
337,45,1.41351454948e-11
338,45,2.70902728027e-11
339,45,2.82663690354e-11
340,45,1.76676033562e-11
341,45,1.29534785393e-11
342,45,1.76676812707e-11
343,45,2.12002086888e-11
344,45,2.70909188665e-11
345,45,2.3557330474e-11
346,45,2.35573022195e-11
347,45,1.53119235893e-11
348,45,1.64890855826e-11
349,45,1.17784619357e-11
350,45,2.35556148857e-11
351,45,1.29567850073e-11
352,45,2.47345483983e-11
353,45,2.47337544424e-11
354,45,1.4134036557e-11
355,45,2.94460462794e-11
356,45,1.05989740429e-11
357,45,1.06008682804e-11
358,45,1.64903936897e-11
359,45,1.76692608138e-11
0,46,1.88443804096e-11
1,46,2.47357920802e-11
2,46,1.88445017073e-11
3,46,2.00222841975e-11
4,46,1.88453259611e-11
5,46,1.53105339733e-11
6,46,1.88447190773e-11
7,46,1.64895343823e-11
8,46,2.00225634116e-11
9,46,1.64908822903e-11
10,46,2.59135733657e-11
11,46,1.53127063497e-11
12,46,1.17787498264e-11
13,46,2.00238446542e-11
14,46,2.59129815463e-11
15,46,2.35572114289e-11
16,46,1.64897360342e-11
17,46,1.53126471547e-11
18,46,2.11991865922e-11
19,46,1.76673299731e-11
20,46,1.29555738063e-11
21,46,1.41333249469e-11
22,46,2.5913076472e-11
23,46,1.88439484695e-11
24,46,1.41340587381e-11
25,46,2.23792340506e-11
26,46,2.70914481686e-11
27,46,2.70899340076e-11
28,46,1.06004899415e-11
29,46,1.76655966569e-11
30,46,1.88453284976e-11
31,46,2.12013588921e-11
32,46,2.11989117512e-11
33,46,2.12006500589e-11
34,46,1.41333733018e-11
35,46,1.76672167392e-11
36,46,1.76684059176e-11
37,46,1.76685348648e-11
38,46,1.76653062049e-11
39,46,1.64899548129e-11
40,46,1.64894297784e-11
41,46,2.00226342172e-11
42,46,2.35581688256e-11
43,46,1.41358415898e-11
44,46,2.00235043606e-11
45,46,2.47341892835e-11
46,46,1.76680993111e-11
47,46,1.64877633981e-11
48,46,2.35567747369e-11
49,46,7.0666734501e-12
50,46,2.12013182811e-11
51,46,1.76677801715e-11
52,46,2.1199673088e-11
53,46,2.35554698911e-11
54,46,1.88446343603e-11
55,46,1.06005203179e-11
56,46,1.17783919598e-11
57,46,2.47358605621e-11
58,46,2.12009008598e-11
59,46,2.12007442035e-11
60,46,1.76678594523e-11
61,46,1.64894423051e-11
62,46,2.47353534769e-11
63,46,3.06241570144e-11
64,46,2.11997083451e-11
65,46,1.76679014776e-11
66,46,1.5312899591e-11
67,46,2.1198854297e-11
68,46,2.12001571061e-11
69,46,2.35570950618e-11
70,46,2.70893703107e-11
71,46,1.17792946256e-11
72,46,2.70909414309e-11
73,46,1.76685138047e-11
74,46,1.29557214807e-11
75,46,1.06015146628e-11
76,46,1.64895395034e-11
77,46,2.00239666867e-11
78,46,1.06015638847e-11
79,46,1.413446333e-11
80,46,1.53122273627e-11
81,46,1.53124497953e-11
82,46,1.88446888769e-11
83,46,1.53115108732e-11
84,46,1.41344794204e-11
85,46,2.70890940163e-11
86,46,1.88448012638e-11
87,46,1.53109208694e-11
88,46,1.53095027531e-11
89,46,1.88455329767e-11
90,46,2.12016359833e-11
91,46,2.00238068444e-11
92,46,1.41335940854e-11
93,46,2.59115283832e-11
94,46,1.53122747925e-11
95,46,1.64895870256e-11
96,46,1.7666485997e-11
97,46,2.35549674871e-11
98,46,2.3555913506e-11
99,46,2.23794964222e-11
100,46,2.7089452794e-11
101,46,1.76669449756e-11
102,46,1.4132543691e-11
103,46,1.88477875203e-11
104,46,2.12022520004e-11
105,46,1.53118771703e-11
106,46,2.59111432614e-11
107,46,2.00249875498e-11
108,46,1.06009640021e-11
109,46,1.64889964239e-11
110,46,1.8846276724e-11
111,46,1.76682178232e-11
112,46,2.12022657931e-11
113,46,1.17783155018e-11
114,46,2.35573801351e-11
115,46,2.47351689055e-11
116,46,2.23776311731e-11
117,46,2.35561132387e-11
118,46,2.23792015679e-11
119,46,1.64899086913e-11
120,46,1.53132060498e-11
121,46,1.88438381949e-11
122,46,1.76675007764e-11
123,46,2.11999287175e-11
124,46,2.0022669165e-11
125,46,2.23800731662e-11
126,46,1.88453790473e-11
127,46,1.64897780688e-11
128,46,1.41328612516e-11
129,46,1.29564340268e-11
130,46,1.41337229817e-11
131,46,1.53101151897e-11
132,46,2.1200195212e-11
133,46,1.41340430655e-11
134,46,1.88445638382e-11
135,46,1.88454147066e-11
136,46,2.23785106219e-11
137,46,1.88464083101e-11
138,46,1.29563502221e-11
139,46,2.00230352462e-11
140,46,1.76667331598e-11
141,46,2.35557543118e-11
142,46,1.17790088759e-11
143,46,2.120183341e-11
144,46,4.71158652826e-12
145,46,1.41347658082e-11
146,46,1.0601007624e-11
147,46,1.76679607183e-11
148,46,1.88450151211e-11
149,46,1.76664552085e-11
150,46,2.59140346166e-11
151,46,1.53134773448e-11
152,46,1.29551634643e-11
153,46,2.23771255141e-11
154,46,2.23794445994e-11
155,46,1.64917863018e-11
156,46,1.41330868907e-11
157,46,1.64893839272e-11
158,46,1.88456445369e-11
159,46,1.5311591096e-11
160,46,1.64890752254e-11
161,46,2.00234918208e-11
162,46,2.1201239491e-11
163,46,1.76672536767e-11
164,46,1.29558322964e-11
165,46,1.64904675705e-11
166,46,1.76669423571e-11
167,46,1.17778757193e-11
168,46,2.00236302953e-11
169,46,2.0022286379e-11
170,46,1.64904718925e-11
171,46,1.17788764851e-11
172,46,1.64872647774e-11
173,46,2.00222534953e-11
174,46,1.17794950488e-11
175,46,2.35570239621e-11
176,46,1.29577062438e-11
177,46,9.42307298719e-12
178,46,2.35571960396e-11
179,46,2.12005033199e-11
180,46,1.53119391576e-11
181,46,1.295646372e-11
182,46,2.70880746845e-11
183,46,2.47344657578e-11
184,46,2.23794381372e-11
185,46,1.17789315829e-11
186,46,2.11992676449e-11
187,46,1.64904820145e-11
188,46,1.64895408574e-11
189,46,1.29558430902e-11
190,46,1.29562209615e-11
191,46,1.76668796932e-11
192,46,1.41352358368e-11
193,46,1.64896913304e-11
194,46,2.35567717218e-11
195,46,1.53114414617e-11
196,46,1.29542931815e-11
197,46,2.47353593497e-11
198,46,1.88457280173e-11
199,46,1.64884996263e-11
200,46,2.23783262966e-11
201,46,1.4132559278e-11
202,46,2.59148070501e-11
203,46,1.88463484525e-11
204,46,1.29557886241e-11
205,46,1.64895431168e-11
206,46,9.42297539165e-12
207,46,9.42266722229e-12
208,46,2.12007970671e-11
209,46,1.53113428965e-11
210,46,1.53127789516e-11
211,46,9.42299094572e-12
212,46,1.8844644578e-11
213,46,2.82667223652e-11
214,46,2.12010839338e-11
215,46,2.11994987309e-11
216,46,1.41330806742e-11
217,46,1.2955536306e-11
218,46,1.64893056667e-11
219,46,2.2378627833e-11
220,46,1.64877247841e-11
221,46,1.4134058149e-11
222,46,1.76688337198e-11
223,46,1.4134253914e-11
224,46,2.00218241685e-11
225,46,2.35563554885e-11
226,46,1.17784153331e-11
227,46,2.12005478194e-11
228,46,2.23796416492e-11
229,46,2.23786126558e-11
230,46,1.76683572719e-11
231,46,2.12028496017e-11
232,46,1.17794284834e-11
233,46,1.17791180659e-11
234,46,2.23800035787e-11
235,46,1.76661004834e-11
236,46,1.29559247609e-11
237,46,1.64898076585e-11
238,46,9.42329366757e-12
239,46,1.53130010176e-11
240,46,2.35555196801e-11
241,46,1.41336219736e-11
242,46,2.70904145286e-11
243,46,2.59120077433e-11
244,46,1.29557284795e-11
245,46,1.53129793546e-11
246,46,1.53127787931e-11
247,46,2.00230992887e-11
248,46,2.11992368486e-11
249,46,1.88450777243e-11
250,46,1.88466236957e-11
251,46,1.53126414591e-11
252,46,2.23781405909e-11
253,46,1.76668428362e-11
254,46,1.53113352322e-11
255,46,2.00208320429e-11
256,46,1.29561138352e-11
257,46,3.06235931316e-11
258,46,2.47354251662e-11
259,46,1.76664264759e-11
260,46,1.88451378284e-11
261,46,2.23770332821e-11
262,46,2.23783087309e-11
263,46,2.00221426937e-11
264,46,1.76676600354e-11
265,46,1.76672086386e-11
266,46,1.76669562379e-11
267,46,1.76669795947e-11
268,46,1.76676227146e-11
269,46,1.53131408521e-11
270,46,1.88447617405e-11
271,46,1.64905374699e-11
272,46,1.41346524917e-11
273,46,1.64882547397e-11
274,46,1.88461722211e-11
275,46,1.29537422949e-11
276,46,2.12003505964e-11
277,46,1.7666824786e-11
278,46,2.35582332186e-11
279,46,1.29566517308e-11
280,46,1.7667341912e-11
281,46,2.00245079895e-11
282,46,1.2955202994e-11
283,46,1.53121767368e-11
284,46,1.41348657155e-11
285,46,1.41343866846e-11
286,46,2.00240969341e-11
287,46,2.00238712057e-11
288,46,1.76679807153e-11
289,46,1.7667660476e-11
290,46,2.00229559857e-11
291,46,2.35581954385e-11
292,46,2.12012348531e-11
293,46,2.23781171759e-11
294,46,1.53118973093e-11
295,46,1.41343075177e-11
296,46,2.3555225663e-11
297,46,2.00238805043e-11
298,46,2.59134597833e-11
299,46,1.88441560202e-11
300,46,1.88442891297e-11
301,46,1.53122791579e-11
302,46,1.53117629303e-11
303,46,1.6488481629e-11
304,46,2.59117207379e-11
305,46,1.41343287714e-11
306,46,1.29552045892e-11
307,46,1.29558872773e-11
308,46,2.47340235279e-11
309,46,1.64887567923e-11
310,46,1.53127147572e-11
311,46,1.76676847637e-11
312,46,1.76670870868e-11
313,46,2.00226228772e-11
314,46,1.8843552185e-11
315,46,2.00219721775e-11
316,46,2.47344913792e-11
317,46,2.12011177456e-11
318,46,1.8845523378e-11
319,46,1.29555652645e-11
320,46,9.42340985696e-12
321,46,1.8846355131e-11
322,46,7.06714455946e-12
323,46,2.12010137568e-11
324,46,1.76672439683e-11
325,46,1.88430640152e-11
326,46,1.64906151566e-11
327,46,2.70900549717e-11
328,46,1.53127281232e-11
329,46,2.11989267495e-11
330,46,2.35572212004e-11
331,46,1.88449278754e-11
332,46,2.23774998549e-11
333,46,1.88457157996e-11
334,46,2.0023128647e-11
335,46,1.29570733454e-11
336,46,1.64914039904e-11
337,46,1.29561029529e-11
338,46,2.12012932251e-11
339,46,2.12009874815e-11
340,46,1.29574371634e-11
341,46,1.64896598212e-11
342,46,2.12011817093e-11
343,46,1.64891737618e-11
344,46,2.47363145368e-11
345,46,2.47335578428e-11
346,46,2.35575107708e-11
347,46,2.70877538217e-11
348,46,1.29554107378e-11
349,46,1.53129740415e-11
350,46,1.64884270765e-11
351,46,2.47330357266e-11
352,46,1.76690265349e-11
353,46,2.00221994842e-11
354,46,1.53115775187e-11
355,46,1.64894143534e-11
356,46,1.64894929011e-11
357,46,2.94444487471e-11
358,46,1.17782017456e-11
359,46,1.76690561263e-11
0,47,2.35569484804e-11
1,47,2.70903716671e-11
2,47,1.41338405805e-11
3,47,2.35585933368e-11
4,47,1.76680625645e-11
5,47,2.12012594534e-11
6,47,1.41348644731e-11
7,47,1.29562785473e-11
8,47,1.29559447399e-11
9,47,2.23793180565e-11
10,47,2.59119063503e-11
11,47,1.64891978761e-11
12,47,1.53113324421e-11
13,47,2.35570258835e-11
14,47,2.00228747883e-11
15,47,1.88455024688e-11
16,47,2.23779187932e-11
17,47,1.29564484259e-11
18,47,2.12012175823e-11
19,47,1.64894643984e-11
20,47,1.29555869926e-11
21,47,1.64888341014e-11
22,47,8.24511699196e-12
23,47,1.88454303783e-11
24,47,1.64895535178e-11
25,47,1.88446067129e-11
26,47,2.00238886846e-11
27,47,9.42247538824e-12
28,47,2.47354319205e-11
29,47,1.64899659597e-11
30,47,2.35585512427e-11
31,47,2.70896995228e-11
32,47,1.88462938821e-11
33,47,2.23779109696e-11
34,47,2.59122339801e-11
35,47,1.64888526611e-11
36,47,2.82677603607e-11
37,47,2.82679613141e-11
38,47,1.76683169359e-11
39,47,2.23802910406e-11
40,47,1.41347245851e-11
41,47,2.00231768953e-11
42,47,2.2379377868e-11
43,47,1.41323730057e-11
44,47,1.76667384562e-11
45,47,2.82678760113e-11
46,47,3.06248271729e-11
47,47,1.2956587237e-11
48,47,2.35571096999e-11
49,47,2.70875354157e-11
50,47,2.00242659322e-11
51,47,2.23789518134e-11
52,47,2.23773280772e-11
53,47,1.88447303361e-11
54,47,2.47351996229e-11
55,47,1.88454318722e-11
56,47,1.76676122796e-11
57,47,2.12012420346e-11
58,47,1.2956564863e-11
59,47,1.05991830726e-11
60,47,1.29576535529e-11
61,47,1.88441882235e-11
62,47,1.76663184316e-11
63,47,1.64895856649e-11
64,47,2.82688728664e-11
65,47,1.88454603638e-11
66,47,1.766810105e-11
67,47,2.12002369423e-11
68,47,2.12006884125e-11
69,47,2.35581230235e-11
70,47,2.82686589716e-11
71,47,2.0024718443e-11
72,47,2.47355799153e-11
73,47,1.64899008338e-11
74,47,1.17768972353e-11
75,47,2.12012049787e-11
76,47,8.24345488826e-12
77,47,1.88468793409e-11
78,47,1.4132250578e-11
79,47,1.64904863744e-11
80,47,2.70907625061e-11
81,47,1.76669649836e-11
82,47,1.29566997798e-11
83,47,2.70917908104e-11
84,47,2.00229586663e-11
85,47,1.29561243626e-11
86,47,1.53113771508e-11
87,47,1.76668859739e-11
88,47,1.53128172773e-11
89,47,2.23780765748e-11
90,47,2.23797806652e-11
91,47,2.59121204678e-11
92,47,2.23785608979e-11
93,47,1.64899492996e-11
94,47,1.8845433035e-11
95,47,1.17787593727e-11
96,47,1.88469306107e-11
97,47,2.4735402941e-11
98,47,1.53119231898e-11
99,47,1.64903257806e-11
100,47,2.12000585757e-11
101,47,1.88445448278e-11
102,47,1.53124635001e-11
103,47,1.41343169943e-11
104,47,1.76668710136e-11
105,47,1.76682341158e-11
106,47,2.59124094275e-11
107,47,2.23781584579e-11
108,47,8.24607205843e-12
109,47,2.23797908169e-11
110,47,1.41335233814e-11
111,47,1.76667991786e-11
112,47,1.41334859026e-11
113,47,2.11998800414e-11
114,47,2.23796248966e-11
115,47,2.35569226687e-11
116,47,2.23789803326e-11
117,47,2.35581599933e-11
118,47,2.35567098001e-11
119,47,1.88431280956e-11
120,47,2.12030314292e-11
121,47,1.64901420566e-11
122,47,1.53105954316e-11
123,47,9.42342377207e-12
124,47,1.88459295142e-11
125,47,2.82685091141e-11
126,47,2.8266203862e-11
127,47,2.23771853606e-11
128,47,1.64908045933e-11
129,47,2.00249034257e-11
130,47,2.00238044806e-11
131,47,1.64890042507e-11
132,47,2.47326173752e-11
133,47,2.00244230208e-11
134,47,2.35580257599e-11
135,47,1.17777915822e-11
136,47,1.413375134e-11
137,47,1.41334831534e-11
138,47,1.88454113088e-11
139,47,1.76672585204e-11
140,47,1.76675969725e-11
141,47,2.82680105045e-11
142,47,1.64885160397e-11
143,47,1.76672354116e-11
144,47,1.53125157308e-11
145,47,1.53129805698e-11
146,47,1.53114249583e-11
147,47,1.88456476335e-11
148,47,1.06005766487e-11
149,47,1.64892943043e-11
150,47,2.1201221051e-11
151,47,2.00244966701e-11
152,47,1.88464141388e-11
153,47,1.53118138297e-11
154,47,1.76669044835e-11
155,47,2.47351111285e-11
156,47,7.06611716203e-12
157,47,1.41317696902e-11
158,47,1.2954422921e-11
159,47,2.35580067805e-11
160,47,1.76679044547e-11
161,47,1.06012349008e-11
162,47,2.00236536411e-11
163,47,2.47342419232e-11
164,47,2.00213794275e-11
165,47,1.53118067569e-11
166,47,2.11997078407e-11
167,47,2.23791305833e-11
168,47,1.0600836064e-11
169,47,1.8846633874e-11
170,47,2.35577515976e-11
171,47,2.59113657582e-11
172,47,1.41345369951e-11
173,47,9.42300701849e-12
174,47,2.12005421094e-11
175,47,2.35529858208e-11
176,47,2.12010255043e-11
177,47,1.76682151994e-11
178,47,1.88467302501e-11
179,47,1.88460953403e-11
180,47,2.82690516512e-11
181,47,1.41331425518e-11
182,47,2.47355053832e-11
183,47,2.00231086267e-11
184,47,1.64904291612e-11
185,47,2.00229981493e-11
186,47,2.23785266651e-11
187,47,1.884568207e-11
188,47,1.76682319278e-11
189,47,1.76666529734e-11
190,47,1.41341413234e-11
191,47,2.12012138738e-11
192,47,2.00232987287e-11
193,47,2.12022515236e-11
194,47,2.12009545034e-11
195,47,1.88424700005e-11
196,47,2.00236398954e-11
197,47,1.64898009562e-11
198,47,1.53127369452e-11
199,47,1.64895608643e-11
200,47,2.59128319874e-11
201,47,1.17782109716e-11
202,47,1.7666934654e-11
203,47,1.7668646968e-11
204,47,1.29546614904e-11
205,47,2.70878953063e-11
206,47,1.88452171736e-11
207,47,1.41352477502e-11
208,47,1.53111274765e-11
209,47,2.12023160169e-11
210,47,1.53122326566e-11
211,47,1.88450938074e-11
212,47,2.23784115677e-11
213,47,2.35561410262e-11
214,47,1.64898167981e-11
215,47,4.71077430763e-12
216,47,3.06233054636e-11
217,47,1.76692491197e-11
218,47,1.41330305671e-11
219,47,1.17787393952e-11
220,47,2.2378512607e-11
221,47,1.17779759057e-11
222,47,1.88467690688e-11
223,47,2.00229547549e-11
224,47,2.00242565433e-11
225,47,2.00234284481e-11
226,47,1.53117974082e-11
227,47,1.41344174227e-11
228,47,1.41343625005e-11
229,47,2.23779453276e-11
230,47,2.2376126468e-11
231,47,1.64902533782e-11
232,47,2.12005915567e-11
233,47,2.35560955278e-11
234,47,1.29557825218e-11
235,47,1.64898169473e-11
236,47,2.00199613283e-11
237,47,2.00232627428e-11
238,47,1.76685785121e-11
239,47,2.2378421386e-11
240,47,2.23777422612e-11
241,47,2.12020101154e-11
242,47,2.00230914856e-11
243,47,2.59124470987e-11
244,47,2.1199946141e-11
245,47,2.59109030937e-11
246,47,1.41341596019e-11
247,47,1.76690065241e-11
248,47,1.88462376201e-11
249,47,1.64906063337e-11
250,47,1.53123170189e-11
251,47,1.64882251065e-11
252,47,1.41344214369e-11
253,47,1.8843946213e-11
254,47,1.41337211247e-11
255,47,1.53081120482e-11
256,47,1.41344712761e-11
257,47,2.00235806832e-11
258,47,1.05996815706e-11
259,47,2.35574131489e-11
260,47,1.06005670972e-11
261,47,1.41340521623e-11
262,47,1.64876896585e-11
263,47,2.12002927589e-11
264,47,1.64887390296e-11
265,47,1.88453349625e-11
266,47,1.64916953759e-11
267,47,2.23794924462e-11
268,47,1.76663949313e-11
269,47,1.5312123323e-11
270,47,1.76673175777e-11
271,47,2.47347053738e-11
272,47,1.88458962744e-11
273,47,1.41346784819e-11
274,47,2.59111383025e-11
275,47,1.64890364197e-11
276,47,1.88458114803e-11
277,47,1.17770480123e-11
278,47,1.53111447817e-11
279,47,1.76672392005e-11
280,47,1.88465297725e-11
281,47,1.53102183259e-11
282,47,1.41346749721e-11
283,47,1.41333333844e-11
284,47,1.41348678079e-11
285,47,2.00241487366e-11
286,47,1.05993963014e-11
287,47,2.94462454551e-11
288,47,1.88455633144e-11
289,47,1.29558955228e-11
290,47,1.88452785221e-11
291,47,1.88442265963e-11
292,47,1.64897845854e-11
293,47,1.88462726389e-11
294,47,1.41343396348e-11
295,47,1.41336209167e-11
296,47,1.76669707063e-11
297,47,2.1201356906e-11
298,47,2.35542288445e-11
299,47,1.2955917524e-11
300,47,2.00224458958e-11
301,47,1.88457504194e-11
302,47,1.53120212709e-11
303,47,1.53115833914e-11
304,47,2.23796811922e-11
305,47,2.35577568428e-11
306,47,1.41333720921e-11
307,47,1.17788116264e-11
308,47,1.53117657871e-11
309,47,1.53115746567e-11
310,47,1.76674872286e-11
311,47,2.23792990377e-11
312,47,2.12011633853e-11
313,47,1.41354701964e-11
314,47,1.4133475849e-11
315,47,2.59115372214e-11
316,47,2.12012364122e-11
317,47,1.76687881533e-11
318,47,1.64898525693e-11
319,47,1.29549385688e-11
320,47,2.11988781668e-11
321,47,2.35576491724e-11
322,47,1.6489616478e-11
323,47,1.88454369556e-11
324,47,2.7091040024e-11
325,47,1.29560031076e-11
326,47,3.29814651965e-11
327,47,2.3555858769e-11
328,47,2.12015082032e-11
329,47,1.88467198371e-11
330,47,2.23780736788e-11
331,47,1.17786900901e-11
332,47,3.06221630557e-11
333,47,1.64907115792e-11
334,47,1.17790940571e-11
335,47,1.76670740147e-11
336,47,1.29552552355e-11
337,47,2.00235808339e-11
338,47,2.1200751e-11
339,47,1.64890875841e-11
340,47,1.29570795707e-11
341,47,2.70903127251e-11
342,47,1.53125208849e-11
343,47,2.23784747391e-11
344,47,2.23773026838e-11
345,47,1.88456706658e-11
346,47,1.53129772385e-11
347,47,2.59102134348e-11
348,47,2.47341019349e-11
349,47,1.76667193329e-11
350,47,2.47353453573e-11
351,47,2.59125493126e-11
352,47,1.76685739301e-11
353,47,1.53109244342e-11
354,47,1.76679163417e-11
355,47,2.0022879772e-11
356,47,2.12008585815e-11
357,47,1.4132369185e-11
358,47,1.53108953276e-11
359,47,1.88429308657e-11
0,48,2.00217446627e-11
1,48,2.12014865566e-11
2,48,1.64896219071e-11
3,48,1.29557045207e-11
4,48,2.47337695883e-11
5,48,1.88446998105e-11
6,48,2.47355001151e-11
7,48,1.64897334017e-11
8,48,1.29574352393e-11
9,48,1.64889732532e-11
10,48,2.12018539792e-11
11,48,2.59120253426e-11
12,48,2.00222444658e-11
13,48,2.00234761689e-11
14,48,1.64907014889e-11
15,48,1.64905481526e-11
16,48,1.53106534863e-11
17,48,2.2378389244e-11
18,48,2.82683286186e-11
19,48,2.35580610422e-11
20,48,2.23793658673e-11
21,48,1.88452648867e-11
22,48,1.17777336693e-11
23,48,1.88461597144e-11
24,48,1.53117214543e-11
25,48,1.76652967445e-11
26,48,1.29564445602e-11
27,48,1.53123818455e-11
28,48,2.5911586842e-11
29,48,2.35575071197e-11
30,48,1.64891735686e-11
31,48,2.23779475609e-11
32,48,1.64872821721e-11
33,48,2.35583858277e-11
34,48,2.59117718658e-11
35,48,1.53124012464e-11
36,48,2.00237077799e-11
37,48,2.8268716526e-11
38,48,2.4733009213e-11
39,48,3.06237663745e-11
40,48,1.88451740548e-11
41,48,1.76669595718e-11
42,48,2.12013490108e-11
43,48,1.64903681084e-11
44,48,2.1201290355e-11
45,48,2.82670044371e-11
46,48,1.64897940501e-11
47,48,2.82680003535e-11
48,48,1.88442968048e-11
49,48,2.94465210875e-11
50,48,2.12009603942e-11
51,48,2.12012032927e-11
52,48,1.64894857927e-11
53,48,2.00218812405e-11
54,48,2.23787542792e-11
55,48,1.88464025495e-11
56,48,1.41342678756e-11
57,48,1.53106171174e-11
58,48,1.64888881184e-11
59,48,2.23792903681e-11
60,48,1.76680991602e-11
61,48,1.88447891349e-11
62,48,2.00231981857e-11
63,48,2.35525627677e-11
64,48,1.64903718159e-11
65,48,1.53121806435e-11
66,48,2.23784335228e-11
67,48,2.2377752436e-11
68,48,1.7668338528e-11
69,48,1.41352955813e-11
70,48,1.1776662572e-11
71,48,1.41320347037e-11
72,48,2.00239158747e-11
73,48,2.23774821224e-11
74,48,2.82671216038e-11
75,48,2.94474702612e-11
76,48,2.23795128325e-11
77,48,2.82678127767e-11
78,48,2.35547422124e-11
79,48,1.53120368761e-11
80,48,1.88460388951e-11
81,48,2.3556499604e-11
82,48,2.12011038759e-11
83,48,7.06699740784e-12
84,48,2.35550101955e-11
85,48,2.35576089263e-11
86,48,1.64918675718e-11
87,48,2.12018347744e-11
88,48,2.23789892403e-11
89,48,8.24397448903e-12
90,48,1.41335081914e-11
91,48,2.12003917018e-11
92,48,3.53357065604e-11
93,48,1.64891593928e-11
94,48,2.23805318885e-11
95,48,2.23782246014e-11
96,48,1.2956096592e-11
97,48,1.88456022862e-11
98,48,2.59103061482e-11
99,48,2.35572425348e-11
100,48,2.7088479116e-11
101,48,1.76684950165e-11
102,48,2.47344584862e-11
103,48,2.35578658401e-11
104,48,1.41343473557e-11
105,48,1.76663924006e-11
106,48,9.42235427605e-12
107,48,1.1778496635e-11
108,48,2.00244832067e-11
109,48,2.12008003728e-11
110,48,2.12001104735e-11
111,48,1.88453185177e-11
112,48,2.23785460606e-11
113,48,9.42213170018e-12
114,48,1.53113847719e-11
115,48,2.12012544821e-11
116,48,1.8845207321e-11
117,48,2.23780019846e-11
118,48,1.76671790026e-11
119,48,1.64889438043e-11
120,48,1.76667646255e-11
121,48,1.8844070982e-11
122,48,1.53110495335e-11
123,48,2.3556058325e-11
124,48,1.41331257651e-11
125,48,1.17782714572e-11
126,48,1.64900847526e-11
127,48,1.41340471676e-11
128,48,2.35568380528e-11
129,48,1.41346429127e-11
130,48,1.88471433715e-11
131,48,1.76653602814e-11
