hit_x,hit_y,hit_z,theta,phi,weight,lambda
-0.0611028871,-0.00243215305,0.9981285097,0.06118944951,3.181375877,1,4.021960054
0.01005675129,-0.005099850466,0.9999364246,0.01127617446,5.813868158,1,4.133948493
0.06454128712,0.06973908285,0.9954752044,0.09516524593,0.8240873777,1,3.905142834
-0.03520330007,0.03213299157,0.9988634534,0.04768148416,2.401759568,1,3.967309825
-0.08046710174,-0.003323138635,0.9967517255,0.08062300631,3.182867302,1,4.102139917
0.01291481507,-0.05354865897,0.9984817218,0.05511193333,4.949048504,1,4.075018311
0.04417162618,-0.01870589639,0.9988488158,0.04798760487,5.882600972,1,4.046640821
0.05047474371,0.01320348021,0.9986380567,0.05219679159,0.255852946,1,4.026087425
0.04740178105,-0.001947515612,0.9988740052,0.04745958572,6.242123118,1,3.915444206
0.07237053876,0.01109716415,0.9973160773,0.0732819776,0.1521530274,1,4.150737969
-0.02304105127,-0.08016410351,0.9965153418,0.08350669289,4.432509772,1,4.164344547
0.02317710185,0.02254984973,0.9994770264,0.03234251775,0.771681684,1,3.873782258
0.02603533288,-0.08782959517,0.9957952217,0.09173579732,5.000567399,1,4.002346805
-0.01559847018,0.06573636173,0.9977150989,0.06761319115,1.803775731,1,4.059237333
0.07864104891,0.02615144339,0.9965599267,0.08297044651,0.3210380904,1,4.053762453
-0.01666538573,-0.01879437931,0.9996844683,0.0251216346,3.986958528,1,4.041511984
-0.04500451477,-0.02526242653,0.9986673137,0.05163298194,3.6530936,1,4.083442306
0.03503060485,0.06437124408,0.9973109844,0.07335150403,1.072419705,1,3.928056965
0.02319146111,0.09027958362,0.9956463995,0.09334627049,1.319348336,1,3.899186746
-0.06432205902,0.009057674204,0.9978880855,0.06500243446,3.001694977,1,4.037112782
0.01675752875,0.03403080804,0.9992802857,0.03794207889,1.113229234,1,3.932970527
-0.0009357044871,0.04894430833,0.9988010709,0.048972825,1.589911737,1,4.02118644
-0.01112851819,-0.01939177745,0.9997500263,0.02235997019,4.191398177,1,4.002932098
0.04541906778,-0.05746319932,0.997313937,0.07331120399,5.381250451,1,4.19973616
-0.04930801421,-0.03245493666,0.998256178,0.05906486438,3.723716476,1,3.944142035
0.01596878184,-0.06955479974,0.9974503135,0.07142507615,4.938063772,1,3.768351099
0.03353653076,-0.06301010391,0.9974492608,0.07143982498,5.201495118,1,3.803612544
0.05178377632,-0.02982276593,0.9982129248,0.0597931062,5.760667823,1,4.101976101
-0.03161531048,-0.03021635051,0.9990432645,0.04374672822,3.904369375,1,4.050681336
-0.001823609623,0.07083390334,0.9974864573,0.07091680118,1.596535511,1,4.039970154
-0.05163189357,0.05093238979,0.9973665521,0.07258931821,2.363014534,1,3.957722238
0.01846803696,0.03589627894,0.9991848622,0.0403794157,1.095629306,1,3.850704519
0.03028294038,-0.03457099849,0.9989433365,0.0459749849,5.431764542,1,3.883880359
0.04301654533,0.01443737854,0.9989700391,0.0453902588,0.3238106006,1,3.951080396
-0.02806993913,0.03931084023,0.9988326869,0.0483226718,2.190890281,1,3.943263007
-0.0003910925544,0.02994865596,0.9995513619,0.02995568933,1.583854353,1,3.991603426
0.01962087317,-0.002428809828,0.999804542,0.01977191746,6.160024789,1,3.991444487
-0.06539673992,0.009516233809,0.9978139645,0.06613368957,2.997091466,1,3.933904839
0.04255748383,0.01793429916,0.9989330415,0.04619844685,0.398828951,1,3.983250527
0.03134042426,0.04688071156,0.9984087223,0.05642162606,0.9815157098,1,3.997927779
-0.03973133351,0.04189801949,0.9983315968,0.05777313163,2.329657745,1,4.149355289
0.005279658969,-0.02342035337,0.9997117646,0.02401038371,4.934113019,1,4.223411244
-0.02840458565,-0.06301586439,0.9976082299,0.06917693464,4.288909092,1,3.930386032
-0.008799987571,-0.07306487443,0.9972883657,0.07365949618,4.592525593,1,4.000705301
-8.828238124e-05,0.03050346098,0.9995346573,0.03050832115,1.573690495,1,3.931007279
-0.06671432688,0.05789295059,0.9960911629,0.08844643839,2.426870007,1,4.051244191
0.02182431894,-0.02677515165,0.9994032171,0.03454973992,5.396267257,1,3.9673343
0.04639434579,0.04901188633,0.9977201009,0.06753911432,0.8128270224,1,4.000397607
-0.002950582318,0.09307359837,0.9956548596,0.09325546425,1.602487317,1,4.066277133
0.07758618802,-0.06284021735,0.9950032616,0.1000090519,5.60241224,1,3.977394735
-0.04384560863,-0.003388913029,0.999032571,0.04399056831,3.218731248,1,4.046830645
-0.04212953779,0.03965544986,0.9983248706,0.05788950239,2.386436393,1,4.171764113
0.04088105608,-0.02458665161,0.9988614698,0.04772308299,5.741722939,1,3.873251183
-0.03711282141,0.0487621989,0.9981206773,0.06131739788,2.221362523,1,3.92905815
0.0001302770602,0.05135041644,0.9986806886,0.05137317609,1.568259312,1,4.020005626
0.0001368339927,0.04663053088,0.9989121958,0.04664764737,1.567861906,1,3.973353464
0.04253371288,-0.007834884883,0.9990643112,0.04326279668,6.101023199,1,4.078403911
0.03424846662,-0.01533698683,0.9992956616,0.03753454566,5.862149677,1,4.119091475
-0.08279746661,-0.007457242841,0.9965384935,0.08322866499,3.231416372,1,3.969195593
-0.05690776429,-0.07570915371,0.9955047114,0.09485421008,4.067824446,1,4.212456237
0.01013175386,-0.005970060099,0.9999308506,0.0117601203,5.750713276,1,4.006205405
-0.01154545368,-0.05326346817,0.9985137483,0.05452742515,4.498930038,1,3.918060724
-0.03578319427,0.04151853916,0.9984967571,0.05483830207,2.282135924,1,3.96193519
-0.07044601716,-0.01763577864,0.9973596834,0.07268396445,3.386895602,1,4.038822204
-0.0008598433309,0.07820182841,0.9969371769,0.07828649756,1.581791066,1,4.006974957
-0.008538763376,0.01155263884,0.9998968077,0.01436621531,2.207296505,1,4.007637701
0.03663787002,0.07465015874,0.9965365123,0.08325249393,1.114540387,1,4.06757122
-0.01518292051,-0.0627439495,0.9979141625,0.06459973714,4.474970577,1,4.104925255
0.01299539094,0.001707253679,0.9999140989,0.0131074307,0.1306257187,1,3.878137525
-0.06633032643,-0.01727958561,0.9976480861,0.06859790647,3.396436556,1,4.337092208
0.03904793457,0.00766391726,0.9992079479,0.03980343362,0.1938059479,1,3.974119372
-0.06179809348,-0.001328652183,0.9980877869,0.06185180441,3.163089231,1,4.064617813
0.05210657708,-0.04570976554,0.9975948687,0.06936996579,5.5630903,1,3.827794394
-0.01768147323,-0.06771668813,0.9975479014,0.07004429104,4.456981919,1,4.064609294
-0.02958500047,-0.02549767124,0.9992370072,0.03906635051,3.852923021,1,4.13836457
-0.06723471969,0.02551319236,0.9974109331,0.07197478552,2.778913618,1,4.103594682
-0.05619188551,0.01066529064,0.9983630219,0.05722630288,2.95402253,1,3.966978937
-0.02830844926,0.03688556816,0.9989184584,0.04651315076,2.225382794,1,4.085253015
-0.0009331818351,0.03871827378,0.9992497308,0.03873920661,1.594893507,1,3.960060412
0.004433575663,-0.07426429106,0.9972287393,0.07446531583,4.772018173,1,4.086030151
0.002306768283,0.04298145707,0.9990732071,0.04305661578,1.517178849,1,4.083295998
0.07730732807,0.00175820672,0.9970057601,0.0774045904,0.0227391596,1,4.04487748
-0.03280839737,0.04245868127,0.9985593971,0.05368331151,2.228676326,1,4.000279262
-0.02472984976,0.03077477021,0.9992203701,0.03949002941,2.247713621,1,4.006646828
-0.007859102937,0.06470672899,0.9978733756,0.0652284997,1.691661592,1,3.984867218
-0.01280375251,0.01296589972,0.9998339609,0.01822326516,2.349902396,1,4.001458824
-0.01063357186,0.06261450575,0.9979811375,0.06355379076,1.739017379,1,3.890862072
-0.02841237808,0.007650439764,0.99956701,0.02942859898,2.878566636,1,4.172706566
-0.04231230417,0.01099880643,0.9990438905,0.04373241092,2.887277563,1,4.008977997
0.03593882261,-0.06367734041,0.9973232161,0.07318441037,5.226212632,1,4.00514423
-0.03480796941,0.04383561948,0.9984321929,0.05600387461,2.241902813,1,3.949402836
0.006918377918,0.01526770841,0.9998595067,0.01676285152,1.145335955,1,4.114818389
0.05683959212,-0.03446501562,0.9977882658,0.06652142402,5.738105535,1,3.789128497
-0.04901941249,0.0004988743541,0.9987977014,0.04904160676,3.131415928,1,4.217250135
0.04383544717,-0.04039812979,0.9982216411,0.05964706671,5.53857149,1,3.91873448
0.008316434845,0.02491358803,0.9996550155,0.02626801565,1.248615749,1,4.003089943
0.08777180365,-0.01479114146,0.996030789,0.08912731977,6.116235735,1,4.156961079
0.02490898844,0.01692038551,0.9995465186,0.03011696122,0.5966898614,1,3.986977531
-0.05987377675,-0.01841431997,0.9980360934,0.06268253001,3.439963715,1,3.924200324
-0.02732143893,-0.005994215845,0.9996087276,0.02797491339,3.35756682,1,4.015897971
0.03762322258,-0.04190982868,0.99841277,0.05634980069,5.443942075,1,3.789136575
0.04497569793,0.03132104565,0.9984969598,0.05483460385,0.6083053135,1,3.93959735
0.01616710283,-0.01044692129,0.9998147261,0.01924991292,5.709497449,1,4.036189464
0.01887878967,0.013624858,0.9997289405,0.02328397348,0.6251429867,1,4.047689202
0.04613158312,-0.004661644004,0.9989244947,0.0463831465,6.182476139,1,4.057031844
0.009926513102,-0.033459635,0.999390773,0.03490813277,5.000789122,1,3.967018313
-0.02469709918,-0.04594073955,0.9986388245,0.05218207433,4.21912659,1,4.27434794
-0.02226730878,-0.04692635538,0.998650131,0.05196484982,4.269335578,1,4.026475711
0.0540578741,0.001366721946,0.9985368688,0.05410153692,0.02527718438,1,4.030216242
-0.02944190622,-0.06504481255,0.9974479167,0.07145865331,4.287341514,1,4.135644939
0.06668677644,0.01484369208,0.9976635398,0.06837207916,0.2190177105,1,4.032659545
0.05295355506,0.02149776999,0.9983655477,0.0571821249,0.3856458002,1,3.959752627
0.07882444169,-0.007618600966,0.9968594005,0.07927477277,6.186831826,1,3.982950246
-0.05707481505,-0.01567811539,0.9982467942,0.05922361524,3.409674457,1,3.860384937
-0.03277974127,-0.03009054468,0.9990095333,0.04451135176,3.884243145,1,4.03092019
0.07357495601,-0.01816092632,0.9971243185,0.0758559264,6.041187012,1,4.025475537
0.08965632931,0.005643726366,0.9959567716,0.08995505457,0.06286549592,1,4.124261812
-0.003821562038,0.02200632212,0.9997505276,0.02233753641,1.742739052,1,4.01786552
0.04546515568,-0.002468958107,0.9989628741,0.04554789137,6.228934191,1,3.79635984
0.01568366417,-0.005344103534,0.9998627222,0.01656990921,5.95478067,1,4.097863714
0.005416900431,-0.04162503052,0.9991186186,0.04198835332,4.841797378,1,3.841141483
-0.01193690129,0.06015513561,0.9981176634,0.06136656093,1.766686898,1,4.146900929
0.0624628013,0.0582775335,0.996344382,0.08553183537,0.7507486592,1,4.012753064
-0.06342877666,0.02470260587,0.997680596,0.0681219671,2.770210378,1,3.981128002
0.03752852737,0.06792300092,0.9969844911,0.07767915584,1.066023695,1,4.065575337
0.08694591159,0.02288409002,0.9959501629,0.09002859141,0.2573622978,1,4.049635354
-0.02723947874,0.07745207562,0.9966238943,0.0821949761,1.908980036,1,4.070304383
-0.02943050317,-0.06210711573,0.9976354804,0.06878156818,4.2698656,1,4.121652653
-0.05835298703,-0.04062452139,0.9974690858,0.07116154143,3.749754168,1,3.882472276
0.0863069289,-0.007594258482,0.9962396505,0.086749162,6.195420052,1,4.074932579
0.04602667646,0.04809183942,0.9977819,0.06661712161,0.8073367968,1,4.029822571
-0.03108648629,0.0587116564,0.9977908457,0.06648260175,2.057746705,1,3.874550719
0.02273703199,-0.008241779783,0.9997075074,0.02418705499,5.935433647,1,4.133264401
-0.01991838881,-0.06468643312,0.9977068323,0.06773543685,4.413680052,1,4.16728659
0.03837496158,-0.04544709677,0.9982293943,0.05951686176,5.413615676,1,3.993892629
-0.07459270201,-0.06333565937,0.9952007451,0.09801120979,3.845556169,1,3.977748523
-0.0622575418,-0.0158785241,0.9979338009,0.06429480587,3.391314631,1,3.885230667
-0.06863729649,0.01303780912,0.9975564831,0.06992156511,2.953876791,1,4.009694182
-0.01250899423,-0.01596927421,0.9997942325,0.02028667321,4.047904081,1,4.101810078
0.01553114702,0.008207876435,0.9998456952,0.01756751292,0.4861699526,1,3.865230127
-0.07492570409,-0.02516336846,0.9968715784,0.07912084638,3.465601347,1,3.829916207
-0.006136960289,-0.07573342765,0.9971092145,0.07605497145,4.631531947,1,3.966550556
-0.01141436963,-0.05756355583,0.9982765895,0.05871806741,4.51663665,1,3.829898131
0.07768436349,-0.01306723753,0.9968923648,0.07885741707,6.116536002,1,4.179678973
0.01565538988,0.05825650504,0.998178886,0.0603600372,1.308266668,1,3.983109126
0.03325728428,-0.05889984082,0.9977097583,0.06769219219,5.226403598,1,4.05220892
-0.06978830982,-0.007271180365,0.9975353236,0.07022377866,3.245407175,1,4.25133788
-0.01465673887,0.06028107818,0.9980738307,0.06207717659,1.809308132,1,3.997005406
0.06456788521,0.02414933708,0.9976210692,0.06899093584,0.3579065505,1,4.0645326
0.04289788802,-0.006205952786,0.9990601871,0.04335804867,6.139514039,1,3.97405195
-0.0760787148,-0.01871495311,0.9969261656,0.07842716904,3.382797991,1,4.081518296
0.006638472794,-0.03166593937,0.9994764624,0.03235995218,4.919037119,1,4.068942705
0.06247592988,-0.03214535562,0.9975286634,0.07031863469,5.807986248,1,4.154771258
-0.05669583399,0.03013346279,0.9979366497,0.06425045141,2.653068879,1,3.953567041
-0.03385778941,0.0153073103,0.9993094297,0.03716583823,2.716988743,1,3.965588981
-0.02853786167,-0.06725219888,0.9973277958,0.07312175054,4.31107669,1,3.938085268
0.03336370889,0.07424653639,0.9966816517,0.08148846791,1.148471556,1,4.062954169
0.05117708546,-0.01668417104,0.9985502213,0.05385404709,5.968041416,1,4.140526916
