# binned sphere monitor
# nx=180 ny=90
# n_history=100000000000
# columns: ix,iy,I,sigma
# phi in [-180, 180] deg
# theta in [-90, 90] deg
# hits_total=193049784 hits_in=193049784
# columns: ix,iy,I,sigma
104,0,4.94592510857e-12,2.643708301e-13
105,0,5.31338716833e-12,2.74017033361e-13
106,0,5.32735724371e-12,2.7437287163e-13
107,0,5.65248349077e-12,2.82624188715e-13
108,0,5.29930037409e-12,2.73654706383e-13
109,0,5.18614353517e-12,2.70714502949e-13
110,0,5.07307350553e-12,2.67746591604e-13
111,0,5.12956424011e-12,2.69232312403e-13
112,0,5.12978177923e-12,2.69243729241e-13
113,0,5.24263234171e-12,2.72183923453e-13
114,0,5.36990425981e-12,2.7547028863e-13
115,0,5.7089893512e-12,2.84032848959e-13
116,0,5.75131942592e-12,2.85082332878e-13
117,0,5.27096605365e-12,2.72920288826e-13
118,0,5.2709490349e-12,2.72919409427e-13
119,0,5.34165216751e-12,2.74744952891e-13
120,0,4.71991477956e-12,2.58262257575e-13
121,0,5.0871686518e-12,2.68117342543e-13
122,0,5.53951103664e-12,2.79787572621e-13
123,0,5.24263865203e-12,2.72184249449e-13
124,0,5.58188404339e-12,2.80855078467e-13
125,0,5.72322109897e-12,2.84389156769e-13
126,0,5.70904439514e-12,2.84035587689e-13
127,0,5.49706191659e-12,2.78712115508e-13
128,0,5.39818414462e-12,2.76195141166e-13
129,0,5.63842578791e-12,2.82274365344e-13
130,0,5.4122758481e-12,2.76554390035e-13
131,0,5.2708577748e-12,2.72914683608e-13
132,0,4.94587227395e-12,2.64368007448e-13
133,0,5.15782523637e-12,2.69972926634e-13
134,0,5.53947914891e-12,2.79785962332e-13
135,0,5.70915576055e-12,2.8404112821e-13
136,0,5.5676904788e-12,2.80496208474e-13
137,0,5.2569285683e-12,2.72559061243e-13
138,0,5.10159971901e-12,2.68505260047e-13
139,0,5.07317072462e-12,2.67751722623e-13
140,0,5.61025685353e-12,2.81570733211e-13
141,0,5.03072258529e-12,2.66627775732e-13
142,0,5.56777720307e-12,2.80500577238e-13
143,0,5.14371308214e-12,2.69603833613e-13
144,0,5.38403156081e-12,2.75832305675e-13
145,0,5.38402784101e-12,2.75832115061e-13
146,0,5.21440126699e-12,2.71450900069e-13
147,0,5.61019818622e-12,2.81567788637e-13
148,0,5.56766637909e-12,2.80494993101e-13
149,0,5.07298947443e-12,2.67742157057e-13
150,0,5.4121980155e-12,2.76550413355e-13
151,0,5.36981601851e-12,2.75465762682e-13
152,0,5.25668955577e-12,2.72546672107e-13
153,0,5.44052026039e-12,2.77274600559e-13
154,0,5.72316280473e-12,2.84386258983e-13
155,0,5.01669758975e-12,2.66258673712e-13
156,0,5.42653667181e-12,2.76921803038e-13
157,0,5.49699178549e-12,2.7870856079e-13
158,0,5.27091395933e-12,2.72917591863e-13
159,0,5.62418005657e-12,2.81914684946e-13
160,0,5.03075423117e-12,2.66629454432e-13
161,0,5.14386244741e-12,2.69611662534e-13
162,0,5.6808069351e-12,2.83332909301e-13
163,0,4.73400615842e-12,2.58646397831e-13
164,0,5.17212139383e-12,2.70351128483e-13
165,0,5.3134267274e-12,2.74019072308e-13
166,0,5.45463425712e-12,2.77633587257e-13
167,0,5.51124505059e-12,2.79072752885e-13
168,0,5.55363870527e-12,2.80144027971e-13
169,0,5.24269645145e-12,2.72187250189e-13
170,0,5.62432561837e-12,2.81921982215e-13
171,0,5.6525171703e-12,2.82625871066e-13
172,0,5.11558179659e-12,2.68869021337e-13
173,0,4.93181988592e-12,2.63994278608e-13
174,0,5.62427676014e-12,2.81919533643e-13
175,0,4.93177737812e-12,2.63992002795e-13
176,0,5.42641798375e-12,2.76915747606e-13
177,0,5.00242303177e-12,2.65875795553e-13
178,0,5.35583710549e-12,2.75110884965e-13
179,0,5.59609768846e-12,2.81214501762e-13
0,1,1.69717513581e-11,4.89728273729e-13
1,1,1.57139712068e-11,4.71230705041e-13
2,1,1.56715825776e-11,4.70594779072e-13
3,1,1.69010052004e-11,4.8870520536e-13
4,1,1.61522692494e-11,4.77760730793e-13
5,1,1.61802238049e-11,4.78169423011e-13
6,1,1.56009409069e-11,4.69533168179e-13
7,1,1.60531656722e-11,4.76290088072e-13
8,1,1.57279966511e-11,4.71439370568e-13
9,1,1.56575005566e-11,4.70384037856e-13
10,1,1.53185341438e-11,4.65267360998e-13
11,1,1.66890408824e-11,4.85631055155e-13
12,1,1.72827008584e-11,4.94195064417e-13
13,1,1.5685727612e-11,4.70807313313e-13
14,1,1.54032499067e-11,4.66551008652e-13
15,1,1.60249424499e-11,4.75871804081e-13
16,1,1.54171740141e-11,4.66758696705e-13
17,1,1.66181950322e-11,4.84596431544e-13
18,1,1.69010148674e-11,4.88705487626e-13
19,1,1.60391787833e-11,4.76084692178e-13
20,1,1.60248690896e-11,4.7586962416e-13
21,1,1.60390844242e-11,4.76081890079e-13
22,1,1.56715379785e-11,4.70593439246e-13
23,1,1.64911800028e-11,4.82743378378e-13
24,1,1.57140816304e-11,4.71234013669e-13
25,1,1.68586954993e-11,4.88094334023e-13
26,1,1.61946804384e-11,4.78387797659e-13
27,1,1.53607604005e-11,4.65905635796e-13
28,1,1.65055053545e-11,4.82955842633e-13
29,1,1.69576936934e-11,4.89526471401e-13
30,1,1.59257675418e-11,4.74393179569e-13
31,1,1.57281444627e-11,4.71443799183e-13
32,1,1.63217145898e-11,4.8025822018e-13
33,1,1.59823454599e-11,4.75235891746e-13
34,1,1.58270511415e-11,4.72923631728e-13
35,1,1.63074610139e-11,4.8004667402e-13
36,1,1.58269670022e-11,4.72921115969e-13
37,1,1.64205954081e-11,4.81710217518e-13
38,1,1.60817617582e-11,4.76719056071e-13
39,1,1.6222718906e-11,4.78798432336e-13
40,1,1.58834788625e-11,4.73764478453e-13
41,1,1.5925752687e-11,4.74392737292e-13
42,1,1.6293405637e-11,4.79840871479e-13
43,1,1.61099085988e-11,4.77134334938e-13
44,1,1.57285359305e-11,4.71455533346e-13
45,1,1.61378801617e-11,4.77544068801e-13
46,1,1.60391550551e-11,4.76083988965e-13
47,1,1.59965271732e-11,4.75447444342e-13
48,1,1.64348112535e-11,4.81919926816e-13
49,1,1.59403974088e-11,4.74618446231e-13
50,1,1.48093818534e-11,4.57463356396e-13
51,1,1.64772867104e-11,4.82543471563e-13
52,1,1.5332484669e-11,4.6547642505e-13
53,1,1.64063552494e-11,4.81499700489e-13
54,1,1.64913928057e-11,4.82749605787e-13
55,1,1.59680249568e-11,4.75020115948e-13
56,1,1.65619574645e-11,4.83779965073e-13
57,1,1.55444354011e-11,4.6868238367e-13
58,1,1.5728004447e-11,4.71439602364e-13
59,1,1.60250681743e-11,4.75875534741e-13
60,1,1.63924861198e-11,4.81299987481e-13
61,1,1.53325693415e-11,4.65478994336e-13
62,1,1.60531397201e-11,4.76289317959e-13
63,1,1.62510698785e-11,4.79217927386e-13
64,1,1.51206015296e-11,4.62250296823e-13
65,1,1.63218581646e-11,4.80262444287e-13
66,1,1.6053131245e-11,4.7628906814e-13
67,1,1.51346579494e-11,4.62463960129e-13
68,1,1.66325219238e-11,4.84808128783e-13
69,1,1.62087149107e-11,4.78593609612e-13
70,1,1.59403064343e-11,4.74615739043e-13
71,1,1.58834429101e-11,4.73763405175e-13
72,1,1.61521419859e-11,4.77756965588e-13
73,1,1.59116481705e-11,4.74183014751e-13
74,1,1.63497644133e-11,4.80667590055e-13
75,1,1.5770290245e-11,4.72071313846e-13
76,1,1.64063679483e-11,4.81500072938e-13
77,1,1.59827737443e-11,4.7524862396e-13
78,1,1.52477497532e-11,4.64189223179e-13
79,1,1.62651321478e-11,4.79424202634e-13
80,1,1.5756524313e-11,4.71870699802e-13
81,1,1.60530860146e-11,4.76287724684e-13
82,1,1.68444257905e-11,4.87885716938e-13
83,1,1.63357753475e-11,4.80464003844e-13
84,1,1.67174878456e-11,4.86047444445e-13
85,1,1.53180995543e-11,4.65254162553e-13
86,1,1.59541571599e-11,4.74817716742e-13
87,1,1.65478914451e-11,4.8357544074e-13
88,1,1.62509966181e-11,4.79215768567e-13
89,1,1.59399651019e-11,4.7460557722e-13
90,1,1.6265318967e-11,4.79429707545e-13
91,1,1.63783198644e-11,4.81091463076e-13
92,1,1.60109177485e-11,4.75665103302e-13
93,1,1.64489985427e-11,4.82128707481e-13
94,1,1.60815730311e-11,4.76713462127e-13
95,1,1.66325530573e-11,4.8480903641e-13
96,1,1.63357316952e-11,4.80462718542e-13
97,1,1.5742212495e-11,4.71653646062e-13
98,1,1.58693157896e-11,4.73552730678e-13
99,1,1.6151922737e-11,4.77750482826e-13
100,1,1.59824262222e-11,4.75238291636e-13
101,1,1.62368059712e-11,4.79005617698e-13
102,1,1.61660843871e-11,4.77960327921e-13
103,1,1.53323996401e-11,4.65473844836e-13
104,1,1.6434563796e-11,4.81912671212e-13
105,1,1.70845025871e-11,4.91348019281e-13
106,1,1.58271521607e-11,4.72926647788e-13
107,1,1.59259160114e-11,4.74397601581e-13
108,1,1.61099317399e-11,4.77135021566e-13
109,1,1.68305844121e-11,4.87689423296e-13
110,1,1.63926259456e-11,4.81304093516e-13
111,1,1.66750302253e-11,4.85428918711e-13
112,1,1.57705678098e-11,4.72079621189e-13
113,1,1.55020551197e-11,4.68043245563e-13
114,1,1.61238819595e-11,4.77338876912e-13
115,1,1.60951883245e-11,4.7690757633e-13
116,1,1.54312606775e-11,4.66971212764e-13
117,1,1.59403076036e-11,4.7461577394e-13
118,1,1.69718605536e-11,4.89731422545e-13
119,1,1.63076561838e-11,4.80052420569e-13
120,1,1.5841204413e-11,4.73135365051e-13
121,1,1.51350312844e-11,4.62475367047e-13
122,1,1.6194302604e-11,4.78376637626e-13
123,1,1.57001612705e-11,4.71028411227e-13
124,1,1.62366842539e-11,4.79002028149e-13
125,1,1.57844895115e-11,4.72284808625e-13
126,1,1.60672768087e-11,4.7649907635e-13
127,1,1.53468893126e-11,4.65699174334e-13
128,1,1.66041235585e-11,4.84392090381e-13
129,1,1.59969812719e-11,4.75460937962e-13
130,1,1.68302414434e-11,4.87679484954e-13
131,1,1.53043035593e-11,4.650496929e-13
132,1,1.59684024564e-11,4.75031346325e-13
133,1,1.69996904158e-11,4.90126539373e-13
134,1,1.70703901486e-11,4.91145309006e-13
135,1,1.57285287619e-11,4.7145531562e-13
136,1,1.56011809196e-11,4.69540388995e-13
137,1,1.68162233616e-11,4.87477984893e-13
138,1,1.56996797316e-11,4.71013966684e-13
139,1,1.60388246091e-11,4.76074180798e-13
140,1,1.57423044936e-11,4.71656402256e-13
141,1,1.61381053244e-11,4.77550730562e-13
142,1,1.56295109735e-11,4.6996752131e-13
143,1,1.60390772051e-11,4.76081677258e-13
144,1,1.55305049006e-11,4.68475354309e-13
145,1,1.60389455785e-11,4.76077770605e-13
146,1,1.63356570014e-11,4.80460524261e-13
147,1,1.57843934854e-11,4.72281933755e-13
148,1,1.55444317919e-11,4.68682274609e-13
149,1,1.59403733987e-11,4.74617732134e-13
150,1,1.6618378201e-11,4.84601771917e-13
151,1,1.65052980007e-11,4.82949775429e-13
152,1,1.63072521051e-11,4.80040525005e-13
153,1,1.5827161744e-11,4.72926934108e-13
154,1,1.64203254124e-11,4.81702296062e-13
155,1,1.60107128518e-11,4.75659017502e-13
156,1,1.61520910324e-11,4.77755459835e-13
157,1,1.57424923014e-11,4.71662029061e-13
158,1,1.5388590134e-11,4.66320936689e-13
159,1,1.56714725988e-11,4.70591476421e-13
160,1,1.57282724566e-11,4.71447635555e-13
161,1,1.6321639779e-11,4.8025601913e-13
162,1,1.66325553619e-11,4.84809104512e-13
163,1,1.63778949388e-11,4.81078986368e-13
164,1,1.58554749586e-11,4.73350507874e-13
165,1,1.56999297135e-11,4.71021465207e-13
166,1,1.55868574723e-11,4.69321908874e-13
167,1,1.57284640464e-11,4.71453378159e-13
168,1,1.66329131524e-11,4.84819531642e-13
169,1,1.63501590519e-11,4.80679191906e-13
170,1,1.57139368724e-11,4.71229675111e-13
171,1,1.59119564291e-11,4.74192197744e-13
172,1,1.6406135567e-11,4.81493254678e-13
173,1,1.73393499574e-11,4.95006097774e-13
174,1,1.63216953039e-11,4.80257652957e-13
175,1,1.63216998975e-11,4.80257788777e-13
176,1,1.57140188412e-11,4.71232133306e-13
177,1,1.52194411582e-11,4.63757422499e-13
178,1,1.63641144045e-11,4.80881697375e-13
179,1,1.59403852627e-11,4.74618084945e-13
0,2,2.65385560448e-11,6.1239200947e-13
1,2,2.66373726777e-11,6.13529897443e-13
2,2,2.64400077596e-11,6.11258209257e-13
3,2,2.68494942249e-11,6.15969671355e-13
4,2,2.63551379793e-11,6.10275445222e-13
5,2,2.71461261327e-11,6.19361492287e-13
6,2,2.61568018911e-11,6.07969024077e-13
7,2,2.65528391614e-11,6.12558534494e-13
8,2,2.74571175951e-11,6.229003346e-13
9,2,2.67081449985e-11,6.1434572993e-13
10,2,2.67225053703e-11,6.14513500399e-13
11,2,2.76125868174e-11,6.24661636594e-13
12,2,2.68214153062e-11,6.15649606618e-13
13,2,2.55214610418e-11,6.00546555581e-13
14,2,2.63266025256e-11,6.09941817033e-13
15,2,2.69342250858e-11,6.1694018223e-13
16,2,2.75555634332e-11,6.24010662223e-13
17,2,2.65953103638e-11,6.130491201e-13
18,2,2.69486296054e-11,6.17108259988e-13
19,2,2.73441616523e-11,6.21618810432e-13
20,2,2.66235681238e-11,6.13374659299e-13
21,2,2.70756963942e-11,6.18560101592e-13
22,2,2.73864293795e-11,6.22097631114e-13
23,2,2.67223476727e-11,6.14509874027e-13
24,2,2.70190492877e-11,6.17911303079e-13
25,2,2.58182693412e-11,6.04029115015e-13
26,2,2.60439240114e-11,6.06657783306e-13
27,2,2.58465230828e-11,6.04359419692e-13
28,2,2.66800626027e-11,6.14024738166e-13
29,2,2.72027749747e-11,6.20008812117e-13
30,2,2.52808123415e-11,5.977036054e-13
31,2,2.64676951238e-11,6.11571525071e-13
32,2,2.6835128978e-11,6.15802184553e-13
33,2,2.78243825742e-11,6.27050759746e-13
34,2,2.60439985856e-11,6.06659518116e-13
35,2,2.63975123707e-11,6.10765623908e-13
36,2,2.67786410131e-11,6.15154132129e-13
37,2,2.64115448596e-11,6.10926795206e-13
38,2,2.75138876808e-11,6.23546727058e-13
39,2,2.57754930798e-11,6.03524055656e-13
40,2,2.60438990314e-11,6.06657199324e-13
41,2,2.61853676158e-11,6.08304438634e-13
42,2,2.70189574848e-11,6.17909205524e-13
43,2,2.70331907594e-11,6.18073104461e-13
44,2,2.7852720863e-11,6.27370850222e-13
45,2,2.64256523219e-11,6.11089657219e-13
46,2,2.58321078108e-11,6.0418754653e-13
47,2,2.69340608622e-11,6.16936419294e-13
48,2,2.6693916525e-11,6.14180945673e-13
49,2,2.73436435818e-11,6.21607036859e-13
50,2,2.66797369196e-11,6.14017244923e-13
51,2,2.61144408685e-11,6.07476902167e-13
52,2,2.69059244379e-11,6.16615540948e-13
53,2,2.66943154778e-11,6.14190125319e-13
54,2,2.65665829258e-11,6.12712575513e-13
55,2,2.66660596421e-11,6.13865062085e-13
56,2,2.74288869648e-11,6.22580390483e-13
57,2,2.67927343751e-11,6.1531555335e-13
58,2,2.56905778737e-11,6.02527612241e-13
59,2,2.64961259356e-11,6.11901846968e-13
60,2,2.65101915547e-11,6.1206348542e-13
61,2,2.59163401668e-11,6.05165314017e-13
62,2,2.73015859812e-11,6.21132619134e-13
63,2,2.72309724474e-11,6.20329327029e-13
64,2,2.79373255417e-11,6.28320914876e-13
65,2,2.63970856307e-11,6.1075575246e-13
66,2,2.63125929686e-11,6.09780917067e-13
67,2,2.67365171395e-11,6.14673212419e-13
68,2,2.67504430891e-11,6.14830912093e-13
69,2,2.6015982044e-11,6.06335992335e-13
70,2,2.66091747394e-11,6.13205818045e-13
71,2,2.70331883529e-11,6.18073048482e-13
72,2,2.64963522573e-11,6.11907072913e-13
73,2,2.71463498122e-11,6.1936659598e-13
74,2,2.66800914757e-11,6.14025404454e-13
75,2,2.66938258598e-11,6.14178860862e-13
76,2,2.74289912921e-11,6.22582756603e-13
77,2,2.56342325868e-11,6.01868617902e-13
78,2,2.67224653633e-11,6.14512580751e-13
79,2,2.62135345196e-11,6.08630409174e-13
80,2,2.60717627518e-11,6.06976994635e-13
81,2,2.67787460126e-11,6.15156546422e-13
82,2,2.65389310671e-11,6.12400662521e-13
83,2,2.71605252903e-11,6.19528789491e-13
84,2,2.71461693001e-11,6.19362477284e-13
85,2,2.67083386148e-11,6.14350182231e-13
86,2,2.65527592072e-11,6.12556690502e-13
87,2,2.60015786609e-11,6.06164958175e-13
88,2,2.60157290024e-11,6.06330096871e-13
89,2,2.57757708384e-11,6.035305589e-13
90,2,2.68634243961e-11,6.16127133804e-13
91,2,2.70613320299e-11,6.18393336041e-13
92,2,2.74853011106e-11,6.2321904392e-13
93,2,2.73438805872e-11,6.2161242242e-13
94,2,2.7033457376e-11,6.18079198868e-13
95,2,2.66940113843e-11,6.14183129071e-13
96,2,2.55778267136e-11,6.01207478013e-13
97,2,2.70332800812e-11,6.18075145237e-13
98,2,2.59734435107e-11,6.05838402913e-13
99,2,2.64678055411e-11,6.115740767e-13
100,2,2.57049752774e-11,6.02699541336e-13
101,2,2.66373667082e-11,6.1352975925e-13
102,2,2.55353527079e-11,6.00707155338e-13
103,2,2.58319420379e-11,6.04183669364e-13
104,2,2.74855712104e-11,6.23225169654e-13
105,2,2.62700335071e-11,6.09285653748e-13
106,2,2.61425271593e-11,6.07801441075e-13
107,2,2.69766085801e-11,6.17425280218e-13
108,2,2.69199404889e-11,6.16774807701e-13
109,2,2.59452689609e-11,6.05510751513e-13
110,2,2.62985746878e-11,6.09619772614e-13
111,2,2.73582382551e-11,6.21778170998e-13
112,2,2.52949879428e-11,5.97871680406e-13
113,2,2.64824653277e-11,6.11749522109e-13
114,2,2.69486460597e-11,6.17108634153e-13
115,2,2.62137198799e-11,6.08634712988e-13
116,2,2.75701269756e-11,6.24180436429e-13
117,2,2.62421548913e-11,6.08966724007e-13
118,2,2.67364291158e-11,6.14671188866e-13
119,2,2.61993822637e-11,6.08465846678e-13
120,2,2.71177564323e-11,6.19036546462e-13
121,2,2.74853561865e-11,6.23220293347e-13
122,2,2.71178049244e-11,6.19037653982e-13
123,2,2.72732710235e-11,6.20809842974e-13
124,2,2.73721640102e-11,6.21934063374e-13
125,2,2.57755580618e-11,6.0352557675e-13
126,2,2.67789777786e-11,6.15161869661e-13
127,2,2.64823567753e-11,6.11747014036e-13
128,2,2.67224602344e-11,6.14512462501e-13
129,2,2.61993056071e-11,6.08464067696e-13
130,2,2.67368798896e-11,6.14681550258e-13
131,2,2.6524712119e-11,6.12235577434e-13
132,2,2.60864256796e-11,6.07153844192e-13
133,2,2.64539509899e-11,6.11417187167e-13
134,2,2.73724915453e-11,6.21941503968e-13
135,2,2.6891771695e-11,6.1645309981e-13
136,2,2.64680106277e-11,6.11578812293e-13
137,2,2.6651901694e-11,6.13701773302e-13
138,2,2.61428439708e-11,6.07808805831e-13
139,2,2.62699314596e-11,6.09283288532e-13
140,2,2.76122862476e-11,6.24654837864e-13
141,2,2.70192938248e-11,6.17916895334e-13
142,2,2.68494795244e-11,6.15969334654e-13
143,2,2.71037777696e-11,6.18878716865e-13
144,2,2.65247292735e-11,6.12235971935e-13
145,2,2.64677868212e-11,6.11573643619e-13
146,2,2.68918194972e-11,6.16454198319e-13
147,2,2.62134354876e-11,6.08628109867e-13
148,2,2.70470025117e-11,6.1822732477e-13
149,2,2.63971032995e-11,6.1075616198e-13
150,2,2.64681770808e-11,6.11582658967e-13
151,2,2.68215518528e-11,6.15652741238e-13
152,2,2.74714511651e-11,6.23065194584e-13
153,2,2.72592838045e-11,6.20652269589e-13
154,2,2.69342987042e-11,6.16941867156e-13
155,2,2.70614810661e-11,6.18396742681e-13
156,2,2.60015952332e-11,6.06165342732e-13
157,2,2.67366017985e-11,6.14675159692e-13
158,2,2.72590851248e-11,6.20647747179e-13
159,2,2.71462721288e-11,6.19364823567e-13
160,2,2.6354604653e-11,6.10263095415e-13
161,2,2.752779827e-11,6.23701833722e-13
162,2,2.74855057021e-11,6.23223683322e-13
163,2,2.64538361033e-11,6.11414531577e-13
164,2,2.64397872034e-11,6.11253111244e-13
165,2,2.62277999673e-11,6.08797551604e-13
166,2,2.74288915924e-11,6.22580495994e-13
167,2,2.67789013482e-11,6.15160114031e-13
168,2,2.69484912682e-11,6.17105093157e-13
169,2,2.55919300076e-11,6.01372873774e-13
170,2,2.64681278634e-11,6.11581520658e-13
171,2,2.71037734641e-11,6.18878618045e-13
172,2,2.58460757831e-11,6.04348964127e-13
173,2,2.61287538459e-11,6.0764546704e-13
174,2,2.71039057984e-11,6.18881638385e-13
175,2,2.7457061555e-11,6.22899063049e-13
176,2,2.72029242688e-11,6.20012215411e-13
177,2,2.62694155117e-11,6.09271321389e-13
178,2,2.67503615844e-11,6.14829037708e-13
179,2,2.55071846665e-11,6.00376858569e-13
0,3,3.70946556957e-11,7.24013578137e-13
1,3,3.74622310681e-11,7.27593473158e-13
2,3,3.67131127205e-11,7.20280496139e-13
3,3,3.8380603729e-11,7.36456230476e-13
4,3,3.73069557014e-11,7.26085674573e-13
5,3,3.77729582732e-11,7.30603149675e-13
6,3,3.73067994454e-11,7.26082633233e-13
7,3,3.73908829852e-11,7.26893562149e-13
8,3,3.63032953357e-11,7.16248981673e-13
9,3,3.78859116592e-11,7.31693767702e-13
10,3,3.74054288556e-11,7.27038967628e-13
11,3,3.92425673485e-11,7.44679661983e-13
12,3,3.84797157053e-11,7.37408354981e-13
13,3,3.77866335317e-11,7.30730981864e-13
14,3,3.75185956856e-11,7.28139066999e-13
15,3,3.67418500009e-11,7.2056699501e-13
16,3,3.71937009876e-11,7.24980747265e-13
17,3,3.68683590555e-11,7.21799853973e-13
18,3,3.80270629057e-11,7.33053979614e-13
19,3,3.83666245802e-11,7.36323558506e-13
20,3,3.74762070798e-11,7.27727673522e-13
21,3,3.78012490573e-11,7.30876970737e-13
22,3,3.84796082462e-11,7.37406295161e-13
23,3,3.81544107279e-11,7.34282012336e-13
24,3,3.75472558576e-11,7.28420979075e-13
25,3,3.71091354138e-11,7.24158270199e-13
26,3,3.75888291754e-11,7.28816173863e-13
27,3,3.80274189521e-11,7.33060840942e-13
28,3,3.77446964924e-11,7.30329787003e-13
29,3,3.64588750765e-11,7.17783435553e-13
30,3,3.81546181536e-11,7.34286003278e-13
31,3,3.80277740045e-11,7.33067684282e-13
32,3,3.81260315867e-11,7.34007760924e-13
33,3,3.70241048251e-11,7.23325776315e-13
